Model,candidate,scope,params,Multilabel MCC,Micro-AUPR,Micro-ROC-AUC
SVM,6,fold_4,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 10}",0.0,0.3781196697176205,0.7250221043324492
SVM,6,fold_5,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 10}",0.0,0.37415063452373043,0.7674825174825175
SVM,6,pooled_OOF,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 10}",0.05927977517409316,0.2095384265480239,0.6998389323515878
SVM,7,fold_1,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 0.1}",0.0,0.25183033947237454,0.7947947947947948
SVM,7,fold_2,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 0.1}",0.11252986591778026,0.15956755254959198,0.5642570281124498
SVM,7,fold_3,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 0.1}",0.0,0.28232638246279884,0.8528037383177571
SVM,7,fold_4,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 0.1}",0.0,0.5032976552314731,0.7550839964633067
SVM,7,fold_5,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 0.1}",0.4555062448938711,0.3818867124343799,0.7727272727272727
SVM,7,pooled_OOF,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 0.1}",0.20043435883157615,0.24538302124268876,0.7189369535204787
NNET,0,fold_1,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32], ""alpha"": 10}",0.3720364745708926,0.3171324245160466,0.7837837837837838
NNET,0,fold_2,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32], ""alpha"": 10}",0.15948717887440622,0.15385682870978837,0.4748995983935743
NNET,0,fold_3,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32], ""alpha"": 10}",0.39694532626447887,0.26992043880302385,0.6985981308411214
NNET,0,fold_4,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32], ""alpha"": 10}",0.40316703731306575,0.4797830546245549,0.7188328912466844
NNET,0,fold_5,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32], ""alpha"": 10}",0.48856385324196744,0.5403875999871411,0.8802447552447552
NNET,0,pooled_OOF,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32], ""alpha"": 10}",0.3568777743592891,0.29091285491029706,0.7017180549163982
NNET,1,fold_1,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 10}",0.3720364745708926,0.3147997109899889,0.7787787787787788
NNET,1,fold_2,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 10}",0.15948717887440622,0.1503204441895905,0.464859437751004
NNET,1,fold_3,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 10}",0.39694532626447887,0.27144662413752757,0.7161214953271028
NNET,1,fold_4,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 10}",0.3206193689529345,0.4537413902941127,0.7038019451812555
NNET,1,fold_5,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 10}",0.48856385324196744,0.5287666562723156,0.8784965034965035
NNET,1,pooled_OOF,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 10}",0.34037704682791486,0.2896832541728861,0.7009510661144348
NNET,2,fold_1,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 0.01}",0.050734628943184104,0.25691761630880006,0.7537537537537538
NNET,2,fold_2,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 0.01}",0.14156626506024098,0.14451083449191987,0.42068273092369474
NNET,2,fold_3,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 0.01}",0.3538793866995978,0.27691001715005337,0.735981308411215
NNET,2,fold_4,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 0.01}",0.1052206604390576,0.21695426198403395,0.6436781609195402
NNET,2,fold_5,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 0.01}",0.3968531468531469,0.4402925861205468,0.8592657342657344
NNET,2,pooled_OOF,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 0.01}",0.21348975558439517,0.21713036462872848,0.6608375517717442
NNET,3,fold_1,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 1}",0.07984231865671275,0.2437904236313108,0.7397397397397397
NNET,3,fold_2,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 1}",0.04618473895582329,0.13646628214666695,0.44678714859437746
NNET,3,fold_3,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 1}",0.35925271808672843,0.2070776860641722,0.6530373831775701
