Model,feature,taxon,domain,taxonomic_level,scope,repeats,Macro MCC decrease mean,Macro AUPR decrease mean,Macro ROC-AUC decrease mean,Macro MCC decrease SD,Macro AUPR decrease SD,Macro ROC-AUC decrease SD
SVM,BAC_P::Latescibacterota,Latescibacterota,Bacteria,Phylum,training_resubstitution,3,-0.0005668512765859371,0.0004841094255835787,0.0006231084477599236,0.0004909076056910607,0.0015051435143078782,0.0018428395134910823
SVM,BAC_P::Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Bacteria,Phylum,training_resubstitution,3,-0.0020290832561697023,0.0011833717212902939,-0.0010911730317453294,0.0022164813742740963,0.0011987404117906127,0.0005827455447495264
SVM,BAC_P::Myxococcota,Myxococcota,Bacteria,Phylum,training_resubstitution,3,0.0021158965448546583,-0.00028046857922923535,-0.000708966517172079,0.0034260453916364823,0.011455379913919424,0.0018481607364972466
SVM,BAC_P::NKB15,NKB15,Bacteria,Phylum,training_resubstitution,3,0.0009262384510432634,-0.00017991048647858499,0.0009640139757527977,0.002111126501306049,0.014600598923202993,0.0019953824586339385
SVM,BAC_P::Nitrospirota,Nitrospirota,Bacteria,Phylum,training_resubstitution,3,0.0033277551240321612,0.002036614560965914,0.0003991577836038503,0.007738372593123797,0.002691202941520738,0.0010102325945194409
SVM,BAC_P::Patescibacteria,Patescibacteria,Bacteria,Phylum,training_resubstitution,3,0.004082777501137905,0.030312208798940393,0.0016570475675263818,0.00748090688243779,0.008775982823666593,0.005976181834152241
SVM,BAC_P::Planctomycetota,Planctomycetota,Bacteria,Phylum,training_resubstitution,3,0.009782295310877898,0.01167348558802588,0.0035019764745253625,0.008989268210100883,0.016893361024319636,0.0019353397503080027
SVM,BAC_P::Proteobacteria,Proteobacteria,Bacteria,Phylum,training_resubstitution,3,0.008698435488820688,0.009856551853260767,0.0007653459863224595,0.008547692434885443,0.016426747248898012,0.0012773291438522695
SVM,BAC_P::Spirochaetota,Spirochaetota,Bacteria,Phylum,training_resubstitution,3,-0.0012162960320541705,0.00275487308412814,-0.0006992846132629441,0.006880074939535049,0.014845499456662964,0.00262298287829056
SVM,BAC_P::Sumerlaeota,Sumerlaeota,Bacteria,Phylum,training_resubstitution,3,-0.00240338253716089,0.0032808256856808513,0.0007865462035790786,0.006868339228668853,0.008562994216305107,0.002394893994160037
SVM,BAC_P::Sva0485,Sva0485,Bacteria,Phylum,training_resubstitution,3,-0.0007706300239532041,-0.003458130639890237,-0.0010277388707322643,0.0071414958942510876,0.008657703356981229,0.002883843247463445
SVM,BAC_P::Synergistota,Synergistota,Bacteria,Phylum,training_resubstitution,3,0.009614428173734058,0.021624342967330956,-0.00304193183518812,0.004526298562189959,0.012317783626336797,0.008284532060163058
SVM,BAC_P::TA06,TA06,Bacteria,Phylum,training_resubstitution,3,0.000988073836285408,0.0064361823137861485,-0.004797266107182914,0.004166294739198939,0.010940229406152305,0.010624401335054283
SVM,BAC_P::Thermotogota,Thermotogota,Bacteria,Phylum,training_resubstitution,3,0.0060015841315469165,-0.005088248983904402,-0.00552758832932702,0.003168632599856232,0.018943761141174294,0.0022990347898215104
SVM,BAC_P::Verrucomicrobiota,Verrucomicrobiota,Bacteria,Phylum,training_resubstitution,3,0.0023042673043629316,0.007321387547697354,0.0016202559312929095,0.0034057708755264493,0.021641086814400228,0.004128827099580767
SVM,BAC_P::WPS-2,WPS-2,Bacteria,Phylum,training_resubstitution,3,9.300593769905514e-05,0.0007740969098240699,0.0009641507917370248,0.00016109100950034916,0.0011581724329738003,0.0011412072719678122
SVM,BAC_P::WS1,WS1,Bacteria,Phylum,training_resubstitution,3,0.004264437461649849,0.004594799617035387,-0.0012069124545908694,0.008973658374010507,0.008733172934162217,0.0038956533687477526
SVM,BAC_P::Zixibacteria,Zixibacteria,Bacteria,Phylum,training_resubstitution,3,0.0015362534770241576,0.0020558201012706168,-0.0002210397968517482,0.007671498948827987,0.015337621614218802,0.004100205639866781
SVM,BAC_P::unidentified,unidentified,Bacteria,Phylum,training_resubstitution,3,0.00706659780012923,0.01706547552344595,0.001963683444364502,0.0025414438946819765,0.03238063370070245,0.004598664076617783
SVM,ARC_P::Aenigmarchaeota,Aenigmarchaeota,Archaea,Phylum,training_resubstitution,3,0.0017394649688626345,0.0017307119743073713,-0.009297310568916676,0.0037732302722561476,0.001859385855838421,0.01762515316623256
SVM,ARC_P::Asgardarchaeota,Asgardarchaeota,Archaea,Phylum,training_resubstitution,3,-0.00019041970059391344,0.00023398562022625136,-0.011486450820446506,0.0005882358306320212,0.0010046797035419448,0.018556887756896106
SVM,ARC_P::Crenarchaeota,Crenarchaeota,Archaea,Phylum,training_resubstitution,3,0.003431219619141964,0.001660949877073344,-0.0054565833031354205,0.006040924034034245,0.014521451215044744,0.007179498759490602
SVM,ARC_P::Euryarchaeota,Euryarchaeota,Archaea,Phylum,training_resubstitution,3,0.01167667528221164,0.014765275402631922,-0.0039322645153461915,0.0028134051219445557,0.026316162823559364,0.0024862028901024226
SVM,ARC_P::Halobacterota,Halobacterota,Archaea,Phylum,training_resubstitution,3,0.0021481818682241257,0.020317516490690357,-0.002014871305905238,0.00905657105207604,0.011289795439912603,0.002946673996823775
SVM,ARC_P::Holozoa,Holozoa,Archaea,Phylum,training_resubstitution,3,0.0,0.0005785216636793692,0.0006282960538279703,0.0,0.0010043447610529883,0.0014342781365677738
SVM,ARC_P::Micrarchaeota,Micrarchaeota,Archaea,Phylum,training_resubstitution,3,0.005725704815918044,0.013347105644547727,-0.007148819143196576,0.007387512031060685,0.012639943441466194,0.01859677650274595
SVM,ARC_P::Mollusca,Mollusca,Archaea,Phylum,training_resubstitution,3,-0.0010884069340561335,0.0011019324719479713,0.0005688235170376125,0.0012249562948179963,0.0025627462481224283,0.00197615864288191
SVM,ARC_P::Nanoarchaeota,Nanoarchaeota,Archaea,Phylum,training_resubstitution,3,0.002022323351626822,0.006878142400115084,-0.0003283042813916522,0.003264112963546485,0.022189274701505588,0.0015300338688529484
SVM,ARC_P::Thermoplasmatota,Thermoplasmatota,Archaea,Phylum,training_resubstitution,3,-8.486731133104201e-05,-0.0012964177864655906,-0.004937591432784327,0.0008896087650983569,0.014834149376293475,0.0014240862565354116
SVM,ARC_P::Vertebrata,Vertebrata,Archaea,Phylum,training_resubstitution,3,0.0004694375136910604,3.459285871311909e-05,-0.0006196898825273819,0.0011429062208824546,0.0001856413428197332,0.0005745590958997182
SVM,ARC_P::unidentified,unidentified,Archaea,Phylum,training_resubstitution,3,0.0022567599420308115,0.004380057192238644,0.00012393716373726438,0.005417041052182953,0.001982536413031258,0.001085482575678684
NNET,BAC_P::Acetothermia,Acetothermia,Bacteria,Phylum,training_resubstitution,3,-0.0022528035443550865,0.0,0.0,0.0039019701982942567,0.0,0.0
NNET,BAC_P::Acidobacteriota,Acidobacteriota,Bacteria,Phylum,training_resubstitution,3,-0.013320220810490816,0.0,0.0,0.006191937285329635,0.0,0.0
NNET,BAC_P::Actinobacteriota,Actinobacteriota,Bacteria,Phylum,training_resubstitution,3,0.2287976460588914,0.14009725509055534,0.014081367229776265,0.0418543501750629,0.021326928082659864,0.002912823146451933
NNET,BAC_P::Armatimonadota,Armatimonadota,Bacteria,Phylum,training_resubstitution,3,0.01383646236414049,0.0,0.0,0.0,0.0,0.0
NNET,BAC_P::Bacteroidota,Bacteroidota,Bacteria,Phylum,training_resubstitution,3,0.14648743891686877,0.08178882973719677,0.007674434680002211,0.035825735617312844,0.06345033722714839,0.0037100264803118853
NNET,BAC_P::Bdellovibrionota,Bdellovibrionota,Bacteria,Phylum,training_resubstitution,3,0.010057165114445987,0.0002870370370370671,4.728132387706493e-05,0.0033223813002044317,0.0004971627318022298,8.189365520419594e-05
NNET,BAC_P::CK-2C2-2,CK-2C2-2,Bacteria,Phylum,training_resubstitution,3,-0.0022528035443550865,0.0,0.0,0.0039019701982942567,0.0,0.0
NNET,BAC_P::Caldatribacteriota,Caldatribacteriota,Bacteria,Phylum,training_resubstitution,3,0.09397458783041097,0.02275832451575484,0.003330992673735452,0.044445042459859245,0.011011643712947048,0.0016735560789400874
NNET,BAC_P::Caldisericota,Caldisericota,Bacteria,Phylum,training_resubstitution,3,0.017023633061306942,0.01726415945165949,0.0012376237623762387,0.020677385628369828,0.010772721032726884,0.0007425742574257432
NNET,BAC_P::Campilobacterota,Campilobacterota,Bacteria,Phylum,training_resubstitution,3,-0.007170962851263174,0.0,0.0,0.0039019701982942563,0.0,0.0
NNET,BAC_P::Chloroflexi,Chloroflexi,Bacteria,Phylum,training_resubstitution,3,0.00505458865364931,0.011644602540370327,0.0021246952281434397,0.0045005300883906195,0.0007300630973136667,0.0006957500646268748
NNET,BAC_P::Cloacimonadota,Cloacimonadota,Bacteria,Phylum,training_resubstitution,3,0.10413950586680439,0.00972726462494263,0.002704960320514186,0.027316641825194853,0.005071535398276287,0.002610368292038038
NNET,BAC_P::Coprothermobacterota,Coprothermobacterota,Bacteria,Phylum,training_resubstitution,3,0.004147206425599181,0.007211748128414815,0.0009456264775414095,0.0035915861193069496,0.000812567045526143,8.189365520419595e-05
NNET,BAC_P::Cyanobacteria,Cyanobacteria,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
NNET,BAC_P::Deinococcota,Deinococcota,Bacteria,Phylum,training_resubstitution,3,0.006730737279283638,0.0015985946420729036,0.0008359456635318452,0.003587879146391411,0.0027688471407776526,0.0014479003616040334
NNET,BAC_P::Dependentiae,Dependentiae,Bacteria,Phylum,training_resubstitution,3,0.04022926452107445,0.0062164750957854524,0.0018151815181518167,0.013847366489894864,0.010767250709887008,0.003143986614398955
NNET,BAC_P::Desulfobacterota,Desulfobacterota,Bacteria,Phylum,training_resubstitution,3,0.055499004213072335,0.005942790978085107,0.0017966903073286151,0.028809884131839995,0.001701714414829221,0.0009444437047488386
NNET,BAC_P::Elusimicrobiota,Elusimicrobiota,Bacteria,Phylum,training_resubstitution,3,0.045163733545314964,0.015780423280423322,0.001153846153846098,0.02008771768861552,0.0032637129863666374,0.00038461538461537215
NNET,BAC_P::Fermentibacterota,Fermentibacterota,Bacteria,Phylum,training_resubstitution,3,0.05218333785211582,0.028366343160718843,0.0030657269688817803,0.0022047655846844723,0.00208998033930288,0.00042259093645450414
NNET,BAC_P::Fibrobacterota,Fibrobacterota,Bacteria,Phylum,training_resubstitution,3,0.09715505356690073,0.0261340965109651,0.008454961050030149,0.015687971294936376,0.0269073288569245,0.00652400318178474
NNET,BAC_P::Firmicutes,Firmicutes,Bacteria,Phylum,training_resubstitution,3,0.05984513869637257,0.027618122306754794,0.0059940564856192,0.015704692521153352,0.00923120000430885,0.0027416195413207368
NNET,BAC_P::Fusobacteriota,Fusobacteriota,Bacteria,Phylum,training_resubstitution,3,0.0008533793145080552,0.0,0.0,0.006592003462869511,0.0,0.0
NNET,BAC_P::Gemmatimonadota,Gemmatimonadota,Bacteria,Phylum,training_resubstitution,3,-0.0014776672092732628,0.0,0.0,0.009146515911742965,0.0,0.0
NNET,BAC_P::Halanaerobiaeota,Halanaerobiaeota,Bacteria,Phylum,training_resubstitution,3,0.06141200294416519,0.009452501202501259,0.002765489314888847,0.011067227123250582,0.003578655239976969,0.0003677106201495555
NNET,BAC_P::Hydrogenedentes,Hydrogenedentes,Bacteria,Phylum,training_resubstitution,3,0.0013380669889085188,0.0,0.0,0.006191937285329569,0.0,0.0
NNET,BAC_P::Hydrothermae,Hydrothermae,Bacteria,Phylum,training_resubstitution,3,0.018217707582694254,0.001967592592592604,0.00016501650165023918,0.00758853931895333,0.0017039851694832804,0.00014290848247274385
NNET,BAC_P::Latescibacterota,Latescibacterota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
NNET,BAC_P::Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Bacteria,Phylum,training_resubstitution,3,0.007537772602717152,0.0015230078563412224,0.0004528039010797495,0.004985705330081038,0.00016702933195665307,6.0329181733501394e-05
NNET,BAC_P::Myxococcota,Myxococcota,Bacteria,Phylum,training_resubstitution,3,0.007773901067830306,0.0,0.0,0.0026900332645751904,0.0,0.0
NNET,BAC_P::NKB15,NKB15,Bacteria,Phylum,training_resubstitution,3,0.010057165114445987,0.0,0.0,0.0033223813002044317,0.0,0.0
NNET,BAC_P::Nitrospirota,Nitrospirota,Bacteria,Phylum,training_resubstitution,3,0.007847714355075808,0.0,0.0,0.008775016983198141,0.0,0.0
NNET,BAC_P::Patescibacteria,Patescibacteria,Bacteria,Phylum,training_resubstitution,3,0.04794716274527111,0.003977965296304009,0.001184256356670114,0.004269291853117703,0.00255510963182903,0.0008381197781620063
NNET,BAC_P::Planctomycetota,Planctomycetota,Bacteria,Phylum,training_resubstitution,3,0.035862890604509236,0.008339233016706582,0.0031752595655750357,0.00840171525568488,0.0019444810632475995,0.0016375850333648738
NNET,BAC_P::Proteobacteria,Proteobacteria,Bacteria,Phylum,training_resubstitution,3,0.014330208860930874,0.00468219705004691,0.001741553465691344,0.01349715009518487,0.0015964585054667902,0.000575503714449941
NNET,BAC_P::Spirochaetota,Spirochaetota,Bacteria,Phylum,training_resubstitution,3,0.2576134423233436,0.28486678282522515,0.052060804150709496,0.011761070493151893,0.04909239975563112,0.004837978539263315
NNET,BAC_P::Sumerlaeota,Sumerlaeota,Bacteria,Phylum,training_resubstitution,3,0.0050005857401072,0.0,0.0,0.0065750855116314955,0.0,0.0
NNET,BAC_P::Sva0485,Sva0485,Bacteria,Phylum,training_resubstitution,3,0.01540192795135901,0.002951388888888906,0.00024752475247535877,0.005244545713448645,0.0,0.0
NNET,BAC_P::Synergistota,Synergistota,Bacteria,Phylum,training_resubstitution,3,0.056302766174640695,0.006028170519774149,0.0015103344523740292,0.004818108994901074,0.0033394011556039664,0.0006077285015928963
NNET,BAC_P::TA06,TA06,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
NNET,BAC_P::Thermotogota,Thermotogota,Bacteria,Phylum,training_resubstitution,3,0.0539044032271773,0.0005515345436294025,0.00013932427725530752,0.018943060448877825,0.0004776429258477193,0.00012065836346700279
NNET,BAC_P::Verrucomicrobiota,Verrucomicrobiota,Bacteria,Phylum,training_resubstitution,3,0.029042349488830926,0.0,0.0,0.013021953990281514,0.0,0.0
NNET,BAC_P::WPS-2,WPS-2,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
NNET,BAC_P::WS1,WS1,Bacteria,Phylum,training_resubstitution,3,0.04485225986874323,0.0013939721410985613,0.0004528039010797495,0.008148590374436793,0.0012641419525073522,0.0004223042721345097
NNET,BAC_P::Zixibacteria,Zixibacteria,Bacteria,Phylum,training_resubstitution,3,0.0015530914294315707,0.0,0.0,0.002690033264575254,0.0,0.0
NNET,BAC_P::unidentified,unidentified,Bacteria,Phylum,training_resubstitution,3,0.018229549288093838,0.0,0.0,0.012351008030994528,0.0,0.0
NNET,ARC_P::Aenigmarchaeota,Aenigmarchaeota,Archaea,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
NNET,ARC_P::Asgardarchaeota,Asgardarchaeota,Archaea,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
NNET,ARC_P::Crenarchaeota,Crenarchaeota,Archaea,Phylum,training_resubstitution,3,0.038353096402836795,0.007925587779589885,0.0014406666130803252,0.00803905698281806,0.002396926684125713,0.0009084770479487383
NNET,ARC_P::Euryarchaeota,Euryarchaeota,Archaea,Phylum,training_resubstitution,3,0.08419062413236462,0.020645324362647766,0.004730059212817772,0.00544727453179559,0.0047165693060871195,0.0016041983842686742
NNET,ARC_P::Halobacterota,Halobacterota,Archaea,Phylum,training_resubstitution,3,0.06916367091437296,0.012876375295100884,0.002605067550041973,0.017300857836627038,0.008759111813410167,0.0013101849310851199
NNET,ARC_P::Holozoa,Holozoa,Archaea,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
NNET,ARC_P::Micrarchaeota,Micrarchaeota,Archaea,Phylum,training_resubstitution,3,0.029361083952312444,0.005268646526711033,0.0017966903073286151,0.006494275024322572,0.004562803462713045,0.0015816291899458893
NNET,ARC_P::Mollusca,Mollusca,Archaea,Phylum,training_resubstitution,3,0.0015530914294315707,0.0,0.0,0.002690033264575254,0.0,0.0
NNET,ARC_P::Nanoarchaeota,Nanoarchaeota,Archaea,Phylum,training_resubstitution,3,0.07446206892742013,0.004369776109429679,0.0012515470182381157,0.02419823423689289,0.004411545798613672,0.0011475867536384248
NNET,ARC_P::Thermoplasmatota,Thermoplasmatota,Archaea,Phylum,training_resubstitution,3,0.13028332340462093,0.02125998680624049,0.005892231189369879,0.0412853591685635,0.0005571849739478869,0.000925745317000446
NNET,ARC_P::Vertebrata,Vertebrata,Archaea,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
NNET,ARC_P::unidentified,unidentified,Archaea,Phylum,training_resubstitution,3,0.0378970388764559,0.001437482770486831,0.00025878743413595046,0.027912526912108118,0.00029814072984028387,2.1564473470758648e-05
XGBoost,BAC_P::Acetothermia,Acetothermia,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Acidobacteriota,Acidobacteriota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Actinobacteriota,Actinobacteriota,Bacteria,Phylum,training_resubstitution,3,0.013178629381723575,0.09492770350087927,0.0089758069435254,0.004481606240996554,0.041160520181344966,0.0022358225522712714
XGBoost,BAC_P::Armatimonadota,Armatimonadota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0023263888888889195,0.00024752475247535877,0.0,0.0,0.0
XGBoost,BAC_P::Bacteroidota,Bacteroidota,Bacteria,Phylum,training_resubstitution,3,0.015545725889294612,0.06369857264219347,0.003843625831872736,0.0007052977551299419,0.04138558162016136,0.0008955695695640449
XGBoost,BAC_P::Bdellovibrionota,Bdellovibrionota,Bacteria,Phylum,training_resubstitution,3,0.009007077634590854,0.0019232886628882673,0.001276595744680975,0.0,0.0,0.0
XGBoost,BAC_P::CK-2C2-2,CK-2C2-2,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Caldatribacteriota,Caldatribacteriota,Bacteria,Phylum,training_resubstitution,3,0.014863032150765676,0.1520533446869656,0.04248148952826336,0.01148111964360415,0.01047995643492646,0.003686317460048269
XGBoost,BAC_P::Caldisericota,Caldisericota,Bacteria,Phylum,training_resubstitution,3,0.0008969844723637118,0.003668061049592053,0.000661938534279094,0.003226098291631611,0.0008644167242153211,0.0009444437047488414
XGBoost,BAC_P::Campilobacterota,Campilobacterota,Bacteria,Phylum,training_resubstitution,3,-0.000606508068965006,0.0,0.0,0.0005252513953239395,0.0,0.0
XGBoost,BAC_P::Chloroflexi,Chloroflexi,Bacteria,Phylum,training_resubstitution,3,-0.0016598126280581809,0.0035389844854694466,0.0006592706225870085,0.0014374399014205964,0.0019148801412492214,0.0003192320233338517
XGBoost,BAC_P::Cloacimonadota,Cloacimonadota,Bacteria,Phylum,training_resubstitution,3,-0.00048403302992113445,0.006308678429263488,0.0016075650118204294,0.002070291933883931,0.003436470464247835,0.0005732555864294815
XGBoost,BAC_P::Coprothermobacterota,Coprothermobacterota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Cyanobacteria,Cyanobacteria,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Deinococcota,Deinococcota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Dependentiae,Dependentiae,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Desulfobacterota,Desulfobacterota,Bacteria,Phylum,training_resubstitution,3,-0.0016598126280581809,-0.0005773420479301405,-0.00014184397163108375,0.0014374399014205964,0.0,0.0
XGBoost,BAC_P::Elusimicrobiota,Elusimicrobiota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Fermentibacterota,Fermentibacterota,Bacteria,Phylum,training_resubstitution,3,0.00029657163243385076,0.0,0.0,0.0005136771354590715,0.0,0.0
XGBoost,BAC_P::Fibrobacterota,Fibrobacterota,Bacteria,Phylum,training_resubstitution,3,-0.0008782777525987809,0.0,0.0,0.0003063851389181178,0.0,0.0
XGBoost,BAC_P::Firmicutes,Firmicutes,Bacteria,Phylum,training_resubstitution,3,0.03441204134040854,0.05061594874582598,0.01698014629049131,0.002956348122099843,0.0065355229650147974,0.002587130282787852
XGBoost,BAC_P::Fusobacteriota,Fusobacteriota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Gemmatimonadota,Gemmatimonadota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Halanaerobiaeota,Halanaerobiaeota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Hydrogenedentes,Hydrogenedentes,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Hydrothermae,Hydrothermae,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Latescibacterota,Latescibacterota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Bacteria,Phylum,training_resubstitution,3,0.0013117815812017282,0.05151302884565282,0.004950495049505066,0.0031539247794642746,0.01834090639416766,0.0007425742574257432
XGBoost,BAC_P::Myxococcota,Myxococcota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::NKB15,NKB15,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Nitrospirota,Nitrospirota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Patescibacteria,Patescibacteria,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Planctomycetota,Planctomycetota,Bacteria,Phylum,training_resubstitution,3,0.003366904689196648,0.008848326518309468,0.0017614886947243669,0.0014738720027957,0.009547699655241437,0.0017078563728622975
XGBoost,BAC_P::Proteobacteria,Proteobacteria,Bacteria,Phylum,training_resubstitution,3,-0.0007369081112365006,0.00855706780109533,0.0008570684654674032,0.0015245952746763148,0.0029455463753464413,0.0004774241512701383
XGBoost,BAC_P::Spirochaetota,Spirochaetota,Bacteria,Phylum,training_resubstitution,3,0.02167484914285574,0.15861226801423087,0.024318228876897646,0.016628459295153542,0.04364935858256574,0.004692171784285475
XGBoost,BAC_P::Sumerlaeota,Sumerlaeota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Sva0485,Sva0485,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Synergistota,Synergistota,Bacteria,Phylum,training_resubstitution,3,0.006645194649632313,0.09835600267006783,0.005294222610044863,0.005742734080098081,0.0535009530225517,0.0017412129646485783
XGBoost,BAC_P::TA06,TA06,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Thermotogota,Thermotogota,Bacteria,Phylum,training_resubstitution,3,0.008060216090083358,0.05942747872396462,0.009713325199544784,0.001056421134953556,0.01356576866685974,0.0017986284821137797
XGBoost,BAC_P::Verrucomicrobiota,Verrucomicrobiota,Bacteria,Phylum,training_resubstitution,3,-0.00476283659086459,-0.00026404954104571515,-9.456264775409284e-05,0.002900903812007993,0.0004573472208064224,0.0001637873104083278
XGBoost,BAC_P::WPS-2,WPS-2,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::WS1,WS1,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::Zixibacteria,Zixibacteria,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,BAC_P::unidentified,unidentified,Bacteria,Phylum,training_resubstitution,3,0.0,0.0015509259259259462,0.00016501650165023918,0.0,0.001343141251239772,0.00014290848247274385
XGBoost,ARC_P::Aenigmarchaeota,Aenigmarchaeota,Archaea,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,ARC_P::Asgardarchaeota,Asgardarchaeota,Archaea,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,ARC_P::Crenarchaeota,Crenarchaeota,Archaea,Phylum,training_resubstitution,3,-0.003485934356286228,0.0,0.0,0.0022310306154829187,0.0,0.0
XGBoost,ARC_P::Euryarchaeota,Euryarchaeota,Archaea,Phylum,training_resubstitution,3,-0.0008299063140290904,0.0016363578595347539,0.00041797283176614464,0.0014374399014205964,0.001157170898789208,0.00018098754520050418
XGBoost,ARC_P::Halobacterota,Halobacterota,Archaea,Phylum,training_resubstitution,3,-0.00031457152364600116,0.03734107613019,0.005572971090212635,0.0023983953265054032,0.017547017598898762,0.0017378050918972264
XGBoost,ARC_P::Holozoa,Holozoa,Archaea,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,ARC_P::Micrarchaeota,Micrarchaeota,Archaea,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,ARC_P::Mollusca,Mollusca,Archaea,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,ARC_P::Nanoarchaeota,Nanoarchaeota,Archaea,Phylum,training_resubstitution,3,0.0021110657795870846,0.011609883025313591,0.0013947990543735633,0.008441430655725371,0.0020018075167895642,0.0007104009078636165
XGBoost,ARC_P::Thermoplasmatota,Thermoplasmatota,Archaea,Phylum,training_resubstitution,3,0.0008581828442169037,-0.0004050925925924709,7.401486830834377e-17,0.0010691383985844054,0.0053501900734476086,0.00024752475247524774
XGBoost,ARC_P::Vertebrata,Vertebrata,Archaea,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
XGBoost,ARC_P::unidentified,unidentified,Archaea,Phylum,training_resubstitution,3,0.0002621484115477764,0.0035059983014234333,0.0010401891252956503,0.006270505660290504,0.004603839966639074,0.00021667024562433662
GLMNET,BAC_P::Acetothermia,Acetothermia,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
GLMNET,BAC_P::Acidobacteriota,Acidobacteriota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
GLMNET,BAC_P::Actinobacteriota,Actinobacteriota,Bacteria,Phylum,training_resubstitution,3,0.24267641798272957,0.343781069961892,0.036659260275766305,0.0074779494686071655,0.06047529328813265,0.000506211331913935
GLMNET,BAC_P::Armatimonadota,Armatimonadota,Bacteria,Phylum,training_resubstitution,3,0.0,0.0,0.0,0.0,0.0,0.0
GLMNET,BAC_P::Bacteroidota,Bacteroidota,Bacteria,Phylum,training_resubstitution,3,0.050741079611549354,0.1652480457134928,0.012876946666967037,0.03373622807335347,0.016405594964816948,0.004463801996288885
