SampleID,BAC_O::0319-6G20,BAC_O::053A03-B-DI-P58,BAC_O::1-20,BAC_O::113B434,BAC_O::Absconditabacteriales_(SR1),BAC_O::Acetobacterales,BAC_O::Acetothermiia,BAC_O::Acholeplasmatales,BAC_O::Acidaminococcales,BAC_O::Acidobacteriae,BAC_O::Actinomarinales,BAC_O::Actinomycetales,BAC_O::Aeromonadales,BAC_O::Alteromonadales,BAC_O::Aminicenantales,BAC_O::Anaerolineales,BAC_O::Ardenticatenales,BAC_O::Arenicellales,BAC_O::B55-F-B-G02,BAC_O::BRH-c20a,BAC_O::Babeliales,BAC_O::Bacillales,BAC_O::Bacteriovoracales,BAC_O::Bacteroidales,BAC_O::Bacteroidetes_VC2.1_Bac22,BAC_O::Bdellovibrionales,BAC_O::Berkelbacteria,BAC_O::Bifidobacteriales,BAC_O::Blastocatellales,BAC_O::Brachyspirales,BAC_O::Bradymonadales,BAC_O::Bryobacterales,BAC_O::Burkholderiales,BAC_O::C10-SB1A,BAC_O::CCM19a,BAC_O::CK-2C2-2,BAC_O::Caldatribacteriales,BAC_O::Caldicoprobacterales,BAC_O::Caldilineales,BAC_O::Caldisericales,BAC_O::Calditrichales,BAC_O::Campylobacterales,BAC_O::Candidatus_Falkowbacteria,BAC_O::Candidatus_Magasanikbacteria,BAC_O::Candidatus_Peregrinibacteria,BAC_O::Candidatus_Shapirobacteria,BAC_O::Cardiobacteriales,BAC_O::Caulobacterales,BAC_O::Cellvibrionales,BAC_O::Chitinophagales,BAC_O::Chlamydiales,BAC_O::Christensenellales,BAC_O::Chthoniobacterales,BAC_O::Chthonomonadales,BAC_O::Cloacimonadales,BAC_O::Clostridia,BAC_O::Clostridia_UCG-014,BAC_O::Clostridiales,BAC_O::Competibacterales,BAC_O::Coprothermobacterales,BAC_O::Coriobacteriales,BAC_O::Corynebacteriales,BAC_O::Cytophagales,BAC_O::D8A-2,BAC_O::DS-100,BAC_O::DTU014,BAC_O::Dadabacteriales,BAC_O::Defluviicoccales,BAC_O::Deinococcales,BAC_O::Desulfitibacterales,BAC_O::Desulfitobacteriales,BAC_O::Desulfobacterales,BAC_O::Desulfobulbales,BAC_O::Desulfotomaculales,BAC_O::Desulfovibrionales,BAC_O::Desulfuromonadia,BAC_O::Dethiobacterales,BAC_O::Diplorickettsiales,BAC_O::Dongiales,BAC_O::Ectothiorhodospirales,BAC_O::Elsterales,BAC_O::Endomicrobiales,BAC_O::Enterobacterales,BAC_O::Erysipelotrichales,BAC_O::Eubacteriales,BAC_O::Fermentibacterales,BAC_O::Fibrobacterales,BAC_O::Fimbriimonadales,BAC_O::Flavobacteriales,BAC_O::Frankiales,BAC_O::Fusobacteriales,BAC_O::Gaiellales,BAC_O::Gammaproteobacteria_Incertae_Sedis,BAC_O::Gemmatales,BAC_O::Gemmatimonadales,BAC_O::Geobacterales,BAC_O::HOC36,BAC_O::Halanaerobiales,BAC_O::Haliangiales,BAC_O::Holophagales,BAC_O::Hydrogenedentiales,BAC_O::Hydrothermae,BAC_O::IMCC26256,BAC_O::Ignavibacteriales,BAC_O::Incertae_Sedis,BAC_O::Isosphaerales,BAC_O::Izemoplasmatales,BAC_O::JG36-GS-52,BAC_O::JS1,BAC_O::KD4-96,BAC_O::Kapabacteriales,BAC_O::Kosmotogales,BAC_O::LCP-89,BAC_O::LD1-PA32,BAC_O::LD1-PB3,BAC_O::Lachnospirales,BAC_O::Lactobacillales,BAC_O::Latescibacterales,BAC_O::Latescibacterota,BAC_O::Legionellales,BAC_O::Leptospirales,BAC_O::Limnochordales,BAC_O::Limnochordia,BAC_O::Lineage_IV,BAC_O::M55-D21,BAC_O::MAT-CR-H4-C10,BAC_O::MBA03,BAC_O::MBNT15,BAC_O::MD2902-B12,BAC_O::MSBL9,BAC_O::MVP-15,BAC_O::Marinimicrobia_(SAR406_clade),BAC_O::Methylococcales,BAC_O::Micavibrionales,BAC_O::Micrococcales,BAC_O::Micropepsales,BAC_O::Microtrichales,BAC_O::MidBa8,BAC_O::Monoglobales,BAC_O::Moorellales,BAC_O::Myxococcales,BAC_O::NB1-j,BAC_O::NKB15,BAC_O::Nannocystales,BAC_O::Nitrosococcales,BAC_O::Nitrospirales,BAC_O::OLB14,BAC_O::OM190,BAC_O::OPB41,BAC_O::Obscuribacterales,BAC_O::Oceanospirillales,BAC_O::Oligosphaerales,BAC_O::Omnitrophales,BAC_O::Oscillospirales,BAC_O::PB19,BAC_O::PLTA13,BAC_O::PeM15,BAC_O::Pedosphaerales,BAC_O::Peptococcales,BAC_O::Peptostreptococcales-Tissierellales,BAC_O::Petrotogales,BAC_O::Phycisphaerales,BAC_O::Pirellulales,BAC_O::Pla3_lineage,BAC_O::Planctomycetales,BAC_O::Polyangiales,BAC_O::Propionibacteriales,BAC_O::Proteinivoracales,BAC_O::Pseudomonadales,BAC_O::RBG-13-54-9,BAC_O::RBG-16-55-12,BAC_O::RF39,BAC_O::Reyranellales,BAC_O::Rhizobiales,BAC_O::Rhodobacterales,BAC_O::Rhodospirillales,BAC_O::Rickettsiales,BAC_O::Rubrobacterales,BAC_O::Run-SP154,BAC_O::SBR1031,BAC_O::SJA-15,BAC_O::SJA-28,BAC_O::SM1A07,BAC_O::Saccharimonadales,BAC_O::Solibacterales,BAC_O::Solirubrobacterales,BAC_O::Sphingobacteriales,BAC_O::Sphingomonadales,BAC_O::Spirochaetales,BAC_O::Steroidobacterales,BAC_O::Sumerlaeales,BAC_O::Sva0485,BAC_O::Symbiobacteriales,BAC_O::Synergistales,BAC_O::Syntrophales,BAC_O::Syntrophobacterales,BAC_O::Syntrophomonadales,BAC_O::Syntrophorhabdales,BAC_O::TA06,BAC_O::Thermacetogeniales,BAC_O::Thermales,BAC_O::Thermoanaerobacterales,BAC_O::Thermoanaerobaculales,BAC_O::Thermotogales,BAC_O::Thermovenabulales,BAC_O::UASB-TL25,BAC_O::VHS-B3-70,BAC_O::Veillonellales-Selenomonadales,BAC_O::Verrucomicrobiales,BAC_O::Vibrionales,BAC_O::Vicinamibacterales,BAC_O::WCHB1-41,BAC_O::WCHB1-81,BAC_O::WD260,BAC_O::WPS-2,BAC_O::WS1,BAC_O::WWE3,BAC_O::Xanthomonadales,BAC_O::Zixibacteria,BAC_O::c5LKS83,BAC_O::unidentified,ARC_O::Aenigmarchaeales,ARC_O::Bathyarchaeia,ARC_O::LKM11,ARC_O::Lokiarchaeia,ARC_O::Methanofastidiosales,ARC_O::Methanomassiliicoccales,ARC_O::Methanomethyliales,ARC_O::Methanomicrobiales,ARC_O::Methanosarciniales,ARC_O::Micrarchaeales,ARC_O::Nitrososphaerales,ARC_O::Odinarchaeia,ARC_O::Rhinosporideacae,ARC_O::Teleostei,ARC_O::Veneroida,ARC_O::Woesearchaeales,ARC_O::unidentified
4-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.121,0.0,17.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.0,0.0,0.0,0.0,0.6769999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.658,0.0,0.0,12.929,46.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565,0.0,0.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.0,0.0,0.0,0.0,0.0,3.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.459,0.0,1.138,0.0,0.0,0.0,0.0,0.415,0.0,0.0,2.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.641,2.638,0.0,33.164,60.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188
1-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.394,0.297,0.0,0.0,0.0,0.0,0.182,0.0,0.0,21.471,0.0,0.0,0.0,0.212,0.0,0.0,0.0,0.0,4.486,0.0,0.0,0.0,0.216,0.0,0.0,0.795,0.0,3.575,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.212,0.0,2.738,0.0,0.0,11.375,1.811,0.0,0.108,0.286,0.0,0.0,0.0,0.0,0.242,0.0,1.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647,0.0,0.0,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372,0.0,0.0,0.0,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621,0.0,1.568,0.0,0.0,0.94,0.0,0.0,0.0,0.185,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234,0.386,0.0,0.0,0.0,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.133,0.0,0.0,0.0,0.5569999999999999,0.13,1.112,0.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.352,0.0,0.0,0.0,0.0,0.0,0.609,0.0,0.0,0.0,0.0,6.12,0.278,0.204,0.0,0.0,0.0,0.0,8.135,0.0,0.467,0.0,0.0,0.0,0.0,7.866000000000001,5.436,0.175,1.773,0.8360000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.0,0.0,0.0,0.134,0.0,0.249,0.0,0.0,0.9139999999999999,0.0,0.529,0.0,0.0,19.946,1.758,0.0,55.68300000000001,19.456,0.0,0.0,0.0,0.0,0.0,0.0,0.649,1.978
2-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.0,0.0,0.0,3.138,0.0,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.887,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.0,15.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,2.202,0.0,0.0,0.667,2.309,0.176,0.329,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291,0.448,0.0,2.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.239,0.0,0.0,0.148,0.0,0.0,5.769,0.0,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.0,0.113,0.0,0.126,1.966,3.109,0.0,0.0,0.0,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6809999999999999,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.887,0.0,0.0,0.0,0.0,0.0,4.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.117,0.0,0.0,0.0,0.0,0.112,0.598,0.0,0.0,0.0,0.368,0.0,0.0,0.0,0.0,0.129,0.0,0.0,1.938,0.0,0.67,0.0,0.0,0.0,0.0,0.937,0.261,0.0,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,0.0,0.0,0.0,0.148,0.0,0.0,0.0,0.0,0.0,0.303,0.0,0.0,0.215,0.0,0.354,0.0,0.0,15.448,2.241,0.0,59.514,20.837,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.164
3-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.383,0.0,0.0,0.0,0.0,0.191,0.0,0.0,22.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.512,0.0,0.0,0.0,0.131,0.0,0.0,1.03,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.312,0.0,5.962,0.0,0.0,5.897,3.417,0.0,0.0,0.341,0.0,0.0,0.0,0.0,0.334,0.0,1.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.0,0.238,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.148,0.0,0.7,0.0,1.729,0.0,0.0,1.289,0.0,0.0,0.0,0.493,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.154,0.327,0.0,0.135,0.0,0.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,1.53,0.0,0.0,0.0,0.836,0.0,2.722,0.9059999999999999,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.249,0.0,0.0,0.0,0.0,7.165,0.777,0.171,0.0,0.0,0.0,0.0,9.004,0.0,2.104,0.0,0.0,0.0,0.0,7.422,5.025,0.122,1.152,0.366,0.0,0.0,0.0,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.0,0.0,0.0,0.114,0.0,0.229,0.0,0.0,1.825,0.0,0.42,0.0,0.0,14.799,1.652,0.0,63.663,18.059,0.0,0.0,0.0,0.0,0.0,0.0,1.198,0.21
4-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.844,0.0,0.0,0.0,0.0,0.0,0.0,0.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595,0.0,7.647,0.0,0.0,5.845,7.327,0.0,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.0,1.573,0.0,0.0,0.773,0.0,0.0,0.0,0.0,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.696,0.0,0.0,0.0,0.758,0.0,1.645,0.964,0.0,0.0,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.5529999999999999,0.0,0.0,0.0,0.0,10.463,0.705,0.122,0.0,0.0,0.0,0.0,5.144,0.0,0.9109999999999999,0.0,0.0,0.0,0.0,6.592,5.699999999999999,0.194,1.837,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.0,0.0,0.0,0.152,0.0,0.198,0.0,0.0,1.388,0.0,0.0,0.0,0.0,17.474,0.847,0.0,58.997,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.389,0.0
1-30,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.127,0.0,0.0,0.0,0.145,0.139,0.136,1.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.907,0.0,0.463,0.0,0.0,21.259,0.704,0.0,0.0,1.672,0.0,0.0,0.111,0.162,0.247,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.648,0.0,0.0,0.117,0.0,0.0,0.0,0.0,0.152,0.0,0.26,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389,0.0,1.485,0.107,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.062,0.0,0.0,0.0,0.149,0.0,5.719999999999999,0.0,0.0,0.344,0.0,0.379,0.0,0.171,0.0,0.0,0.221,0.0,0.0,0.0,0.811,0.0,0.0,0.0,0.0,0.0,2.55,2.159,0.199,0.0,0.136,0.0,0.0,3.646,0.227,7.556,0.0,0.0,0.0,0.0,1.593,3.075,0.0,0.363,0.711,0.0,0.0,0.0,0.0,0.913,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.107,0.145,0.0,0.0,0.0,1.697,0.0,0.0,2.199,0.0,0.0,0.159,0.0,25.549,3.859,0.0,51.096,15.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.398
2-30,0.168,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637,0.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.547,0.0,0.0,0.0,0.317,0.0,0.0,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.0,3.501,0.12,0.7829999999999999,0.0,0.0,11.46,1.701,0.0,0.0,1.078,0.0,0.0,0.159,0.25,0.234,0.0,1.884,0.0,0.197,0.0,0.0,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.5,0.0,0.0,0.193,0.111,0.279,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.501,0.0,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473,0.0,2.464,0.0,0.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.0,0.0,0.0,0.6559999999999999,0.0,6.019,0.901,0.0,0.457,0.0,0.433,0.0,0.19,0.0,0.0,0.209,0.244,0.0,0.14,1.31,0.168,0.0,0.0,0.0,0.0,1.132,0.7,0.149,0.0,0.221,0.0,0.0,0.992,0.336,1.262,0.0,0.108,0.101,0.0,4.768,3.809,0.0,0.162,1.024,0.0,0.0,0.0,0.0,1.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.222,0.39,0.0,0.0,0.0,1.319,0.0,0.0,0.5640000000000001,0.0,0.0,0.0,0.0,37.236,3.649,0.0,40.491,17.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6829999999999999
3-30,0.122,0.0,0.0,0.0,0.0,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241,1.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.206,0.0,0.0,0.0,0.248,0.288,0.0,0.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.437,0.0,0.465,0.0,0.0,10.553,2.911,0.0,0.0,1.356,0.0,0.0,0.0,0.143,0.46,0.0,3.851,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.0,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.0,0.0,0.616,0.0,0.463,0.0,0.129,0.0,0.0,0.0,0.0,0.719,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.648000000000001,0.0,0.38,0.0,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9239999999999999,0.0,0.0,0.0,0.513,0.0,5.026,0.576,0.0,0.226,0.0,0.366,0.0,0.0,0.0,0.0,0.27,0.333,0.0,0.114,1.554,0.486,0.0,0.0,0.0,0.0,0.753,0.375,0.116,0.0,0.756,0.0,0.0,1.065,0.359,2.977,0.0,0.0,0.0,0.0,5.18,4.956,0.0,0.645,0.606,0.0,0.0,0.0,0.0,0.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.106,0.0,0.134,0.0,1.537,0.0,0.0,1.272,0.0,0.0,0.0,0.0,12.971,2.912,0.0,80.11399999999999,4.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-30,0.0,0.0,0.0,0.0,0.0,0.116,0.0,1.189,0.0,0.0,0.0,0.0,0.0,0.0,0.197,1.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.226,0.0,0.0,0.0,0.214,0.344,0.0,2.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.355,0.0,0.46,0.0,0.0,7.172000000000001,2.087,0.0,0.0,2.127,0.0,0.0,0.179,0.151,0.268,0.0,4.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.183,0.0,0.147,0.13,0.0,0.286,0.0,0.192,0.0,0.0,0.0,0.0,0.263,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331,0.0,0.0,0.0,0.0,0.0,0.237,0.0,3.825,0.0,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.619,0.0,0.0,0.0,0.697,0.0,4.393,0.366,0.0,0.156,0.0,0.152,0.0,0.264,0.0,0.0,0.13,0.0,0.0,0.0,1.586,0.17,0.0,0.0,0.0,0.0,0.201,0.147,0.183,0.0,0.269,0.0,0.0,3.051,1.296,3.535,0.0,0.0,0.0,0.0,0.8089999999999999,6.613,0.0,0.827,0.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.112,0.0,0.0,0.259,0.0,0.711,0.0,0.0,1.228,0.0,0.0,0.0,0.0,14.874,3.029,0.0,73.852,8.245999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.221,0.0,0.0,6.786,20.114,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.991,0.0,0.699,0.0,0.0,0.0,0.131,0.0,0.0,0.127,0.334,0.0,0.0,2.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6950000000000001,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.389,0.0,0.0,0.0,0.0,0.0,11.618,0.0,0.0,0.162,0.0,0.0,0.0,0.0,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6539999999999999,0.0,0.406,0.0,0.0,0.0,0.0,1.13,0.0,0.0,6.046,0.0,0.0,0.244,0.0,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097,0.0,0.0,0.0,0.0,0.124,1.11,0.0,12.613,82.033,0.0,0.0,0.0,0.0,0.0,0.0,0.397,3.679
