fold,block,feature,training_samples_above_0_1_percent
5,BAC_P,BAC_P::Gemmatimonadota,9
5,BAC_P,BAC_P::Hydrogenedentes,38
5,BAC_P,BAC_P::Latescibacterota,1
5,BAC_P,BAC_P::Marinimicrobia_(SAR406_clade),17
5,BAC_P,BAC_P::Myxococcota,8
5,BAC_P,BAC_P::NKB15,6
5,BAC_P,BAC_P::Nitrospirota,7
5,BAC_P,BAC_P::Patescibacteria,45
5,BAC_P,BAC_P::Planctomycetota,59
5,BAC_P,BAC_P::Proteobacteria,74
5,BAC_P,BAC_P::Spirochaetota,79
5,BAC_P,BAC_P::Sumerlaeota,13
5,BAC_P,BAC_P::Synergistota,84
5,BAC_P,BAC_P::TA06,2
5,BAC_P,BAC_P::Thermotogota,64
5,BAC_P,BAC_P::Verrucomicrobiota,80
5,BAC_P,BAC_P::WPS-2,3
5,BAC_P,BAC_P::WS1,30
5,BAC_P,BAC_P::Zixibacteria,1
5,BAC_P,BAC_P::unidentified,54
5,BAC_O,BAC_O::0319-6G20,9
5,BAC_O,BAC_O::053A03-B-DI-P58,1
5,BAC_O,BAC_O::1-20,5
5,BAC_O,BAC_O::113B434,3
5,BAC_O,BAC_O::Absconditabacteriales_(SR1),7
5,BAC_O,BAC_O::Acetobacterales,9
5,BAC_O,BAC_O::Acholeplasmatales,45
5,BAC_O,BAC_O::Acidaminococcales,18
5,BAC_O,BAC_O::Acidobacteriae,1
5,BAC_O,BAC_O::Actinomycetales,12
5,BAC_O,BAC_O::Aeromonadales,11
5,BAC_O,BAC_O::Alteromonadales,1
5,BAC_O,BAC_O::Aminicenantales,32
5,BAC_O,BAC_O::Anaerolineales,56
5,BAC_O,BAC_O::Ardenticatenales,1
5,BAC_O,BAC_O::Arenicellales,1
5,BAC_O,BAC_O::B55-F-B-G02,4
5,BAC_O,BAC_O::BRH-c20a,6
5,BAC_O,BAC_O::Babeliales,22
5,BAC_O,BAC_O::Bacillales,10
5,BAC_O,BAC_O::Bacteriovoracales,1
5,BAC_O,BAC_O::Bacteroidales,86
5,BAC_O,BAC_O::Bacteroidetes_VC2.1_Bac22,11
5,BAC_O,BAC_O::Bdellovibrionales,2
5,BAC_O,BAC_O::Bifidobacteriales,6
5,BAC_O,BAC_O::Blastocatellales,6
5,BAC_O,BAC_O::Brachyspirales,19
5,BAC_O,BAC_O::Bradymonadales,1
5,BAC_O,BAC_O::Bryobacterales,2
5,BAC_O,BAC_O::Burkholderiales,69
5,BAC_O,BAC_O::C10-SB1A,2
5,BAC_O,BAC_O::CCM19a,2
5,BAC_O,BAC_O::CK-2C2-2,4
5,BAC_O,BAC_O::Caldatribacteriales,55
5,BAC_O,BAC_O::Caldicoprobacterales,44
5,BAC_O,BAC_O::Caldilineales,20
5,BAC_O,BAC_O::Caldisericales,52
5,BAC_O,BAC_O::Campylobacterales,13
5,BAC_O,BAC_O::Candidatus_Falkowbacteria,1
5,BAC_O,BAC_O::Candidatus_Peregrinibacteria,3
5,BAC_O,BAC_O::Candidatus_Shapirobacteria,1
5,BAC_O,BAC_O::Cardiobacteriales,1
5,BAC_O,BAC_O::Caulobacterales,25
5,BAC_O,BAC_O::Cellvibrionales,22
5,BAC_O,BAC_O::Chitinophagales,47
5,BAC_O,BAC_O::Chlamydiales,3
5,BAC_O,BAC_O::Christensenellales,83
5,BAC_O,BAC_O::Chthoniobacterales,1
5,BAC_O,BAC_O::Chthonomonadales,11
5,BAC_O,BAC_O::Cloacimonadales,82
5,BAC_O,BAC_O::Clostridia,84
5,BAC_O,BAC_O::Clostridia_UCG-014,14
5,BAC_O,BAC_O::Clostridiales,23
5,BAC_O,BAC_O::Competibacterales,33
5,BAC_O,BAC_O::Coprothermobacterales,7
5,BAC_O,BAC_O::Coriobacteriales,14
5,BAC_O,BAC_O::Corynebacteriales,25
5,BAC_O,BAC_O::Cytophagales,9
5,BAC_O,BAC_O::D8A-2,72
5,BAC_O,BAC_O::DS-100,16
5,BAC_O,BAC_O::DTU014,80
5,BAC_O,BAC_O::Defluviicoccales,6
5,BAC_O,BAC_O::Deinococcales,1
5,BAC_O,BAC_O::Desulfitibacterales,5
5,BAC_O,BAC_O::Desulfitobacteriales,2
5,BAC_O,BAC_O::Desulfobulbales,25
5,BAC_O,BAC_O::Desulfotomaculales,60
5,BAC_O,BAC_O::Desulfovibrionales,36
5,BAC_O,BAC_O::Desulfuromonadia,8
5,BAC_O,BAC_O::Dethiobacterales,36
5,BAC_O,BAC_O::Dongiales,1
5,BAC_O,BAC_O::Ectothiorhodospirales,1
5,BAC_O,BAC_O::Elsterales,1
5,BAC_O,BAC_O::Endomicrobiales,4
5,BAC_O,BAC_O::Enterobacterales,10
5,BAC_O,BAC_O::Erysipelotrichales,17
5,BAC_O,BAC_O::Eubacteriales,21
5,BAC_O,BAC_O::Fermentibacterales,11
5,BAC_O,BAC_O::Fibrobacterales,13
5,BAC_O,BAC_O::Fimbriimonadales,12
5,BAC_O,BAC_O::Flavobacteriales,40
5,BAC_O,BAC_O::Frankiales,5
5,BAC_O,BAC_O::Fusobacteriales,12
5,BAC_O,BAC_O::Gaiellales,29
5,BAC_O,BAC_O::Gammaproteobacteria_Incertae_Sedis,3
5,BAC_O,BAC_O::Gemmatales,22
5,BAC_O,BAC_O::Gemmatimonadales,8
5,BAC_O,BAC_O::Geobacterales,11
5,BAC_O,BAC_O::HOC36,1
5,BAC_O,BAC_O::Haliangiales,3
5,BAC_O,BAC_O::Holophagales,6
5,BAC_O,BAC_O::Hydrogenedentiales,38
5,BAC_O,BAC_O::IMCC26256,1
5,BAC_O,BAC_O::Ignavibacteriales,15
5,BAC_O,BAC_O::Incertae_Sedis,21
5,BAC_O,BAC_O::Isosphaerales,6
5,BAC_O,BAC_O::Izemoplasmatales,45
5,BAC_O,BAC_O::JG36-GS-52,2
5,BAC_O,BAC_O::JS1,40
5,BAC_O,BAC_O::Kapabacteriales,29
5,BAC_O,BAC_O::Kosmotogales,26
5,BAC_O,BAC_O::LD1-PA32,7
5,BAC_O,BAC_O::LD1-PB3,24
5,BAC_O,BAC_O::Lachnospirales,74
5,BAC_O,BAC_O::Lactobacillales,60
5,BAC_O,BAC_O::Leptospirales,41
5,BAC_O,BAC_O::Limnochordales,19
5,BAC_O,BAC_O::Limnochordia,3
5,BAC_O,BAC_O::M55-D21,8
5,BAC_O,BAC_O::MAT-CR-H4-C10,1
5,BAC_O,BAC_O::MBA03,39
5,BAC_O,BAC_O::MSBL9,10
5,BAC_O,BAC_O::MVP-15,34
5,BAC_O,BAC_O::Marinimicrobia_(SAR406_clade),17
5,BAC_O,BAC_O::Methylococcales,17
5,BAC_O,BAC_O::Micavibrionales,5
5,BAC_O,BAC_O::Micrococcales,51
5,BAC_O,BAC_O::Microtrichales,30
5,BAC_O,BAC_O::Monoglobales,9
5,BAC_O,BAC_O::Moorellales,1
5,BAC_O,BAC_O::NKB15,6
5,BAC_O,BAC_O::Nannocystales,1
5,BAC_O,BAC_O::Nitrosococcales,2
5,BAC_O,BAC_O::Nitrospirales,7
5,BAC_O,BAC_O::OLB14,9
5,BAC_O,BAC_O::OPB41,2
5,BAC_O,BAC_O::Obscuribacterales,2
5,BAC_O,BAC_O::Oceanospirillales,3
5,BAC_O,BAC_O::Oligosphaerales,8
5,BAC_O,BAC_O::Omnitrophales,4
5,BAC_O,BAC_O::Oscillospirales,86
5,BAC_O,BAC_O::PB19,2
5,BAC_O,BAC_O::PLTA13,8
5,BAC_O,BAC_O::PeM15,14
5,BAC_O,BAC_O::Pedosphaerales,51
5,BAC_O,BAC_O::Peptococcales,17
5,BAC_O,BAC_O::Peptostreptococcales-Tissierellales,86
5,BAC_O,BAC_O::Petrotogales,59
5,BAC_O,BAC_O::Phycisphaerales,2
5,BAC_O,BAC_O::Pirellulales,32
5,BAC_O,BAC_O::Pla3_lineage,5
5,BAC_O,BAC_O::Planctomycetales,34
5,BAC_O,BAC_O::Polyangiales,1
5,BAC_O,BAC_O::Propionibacteriales,2
5,BAC_O,BAC_O::Proteinivoracales,6
5,BAC_O,BAC_O::Pseudomonadales,25
5,BAC_O,BAC_O::RBG-13-54-9,5
5,BAC_O,BAC_O::RBG-16-55-12,4
5,BAC_O,BAC_O::Reyranellales,1
5,BAC_O,BAC_O::Rhizobiales,53
5,BAC_O,BAC_O::Rhodobacterales,50
5,BAC_O,BAC_O::Rhodospirillales,1
5,BAC_O,BAC_O::Rickettsiales,1
5,BAC_O,BAC_O::Run-SP154,9
5,BAC_O,BAC_O::SBR1031,38
5,BAC_O,BAC_O::SJA-15,22
5,BAC_O,BAC_O::SJA-28,43
5,BAC_O,BAC_O::SM1A07,1
5,BAC_O,BAC_O::Saccharimonadales,25
5,BAC_O,BAC_O::Solibacterales,2
5,BAC_O,BAC_O::Solirubrobacterales,1
5,BAC_O,BAC_O::Sphingobacteriales,84
5,BAC_O,BAC_O::Sphingomonadales,36
5,BAC_O,BAC_O::Spirochaetales,79
5,BAC_O,BAC_O::Sumerlaeales,9
5,BAC_O,BAC_O::Symbiobacteriales,3
5,BAC_O,BAC_O::Synergistales,84
5,BAC_O,BAC_O::Syntrophales,55
5,BAC_O,BAC_O::Syntrophobacterales,21
5,BAC_O,BAC_O::Syntrophomonadales,83
5,BAC_O,BAC_O::Syntrophorhabdales,48
5,BAC_O,BAC_O::TA06,2
5,BAC_O,BAC_O::Thermacetogeniales,16
5,BAC_O,BAC_O::Thermales,3
5,BAC_O,BAC_O::Thermoanaerobacterales,10
5,BAC_O,BAC_O::Thermoanaerobaculales,22
5,BAC_O,BAC_O::Thermotogales,6
5,BAC_O,BAC_O::Thermovenabulales,15
5,BAC_O,BAC_O::Veillonellales-Selenomonadales,18
5,BAC_O,BAC_O::Verrucomicrobiales,6
5,BAC_O,BAC_O::Vibrionales,1
5,BAC_O,BAC_O::Vicinamibacterales,1
5,BAC_O,BAC_O::WCHB1-41,70
5,BAC_O,BAC_O::WCHB1-81,23
5,BAC_O,BAC_O::WPS-2,3
5,BAC_O,BAC_O::WS1,30
5,BAC_O,BAC_O::WWE3,2
5,BAC_O,BAC_O::Xanthomonadales,53
5,BAC_O,BAC_O::Zixibacteria,1
5,BAC_O,BAC_O::c5LKS83,3
5,BAC_O,BAC_O::unidentified,85
5,ARC_O,ARC_O::Bathyarchaeia,42
5,ARC_O,ARC_O::Methanofastidiosales,79
5,ARC_O,ARC_O::Methanomassiliicoccales,82
5,ARC_O,ARC_O::Methanomethyliales,7
5,ARC_O,ARC_O::Methanomicrobiales,86
5,ARC_O,ARC_O::Methanosarciniales,85
5,ARC_O,ARC_O::Micrarchaeales,8
5,ARC_O,ARC_O::Nitrososphaerales,10
5,ARC_O,ARC_O::Rhinosporideacae,1
5,ARC_O,ARC_O::Teleostei,1
5,ARC_O,ARC_O::Veneroida,2
5,ARC_O,ARC_O::Woesearchaeales,34
5,ARC_O,ARC_O::unidentified,71
5,ARC_G,ARC_G::Bathyarchaeia,42
5,ARC_G,ARC_G::Candidatus_Methanofastidiosum,79
5,ARC_G,ARC_G::Candidatus_Methanogranum,8
5,ARC_G,ARC_G::Candidatus_Methanomethylicus,7
5,ARC_G,ARC_G::Candidatus_Methanomethylophilus,1
5,ARC_G,ARC_G::Candidatus_Methanoplasma,27
5,ARC_G,ARC_G::Candidatus_Nitrocosmicus,6
5,ARC_G,ARC_G::Methanimicrococcus,1
5,ARC_G,ARC_G::Methanocorpusculum,19
5,ARC_G,ARC_G::Methanoculleus,77
5,ARC_G,ARC_G::Methanofollis,3
5,ARC_G,ARC_G::Methanogenium,4
5,ARC_G,ARC_G::Methanolinea,64
5,ARC_G,ARC_G::Methanomassiliicoccus,73
5,ARC_G,ARC_G::Methanomethylovorans,39
5,ARC_G,ARC_G::Methanoregula,15
5,ARC_G,ARC_G::Methanosaeta,83
5,ARC_G,ARC_G::Methanosarcina,44
5,ARC_G,ARC_G::Methanosphaerula,40
5,ARC_G,ARC_G::Methanospirillum,81
5,ARC_G,ARC_G::Micrarchaeales,8
5,ARC_G,ARC_G::Nitrososphaeraceae,4
5,ARC_G,ARC_G::Rhinosporideacae,1
5,ARC_G,ARC_G::RumEn_M2,17
5,ARC_G,ARC_G::SCGC_AAA011-D5,32
5,ARC_G,ARC_G::Teleostei,1
5,ARC_G,ARC_G::Veneroida,2
5,ARC_G,ARC_G::Woesearchaeales,3
5,ARC_G,ARC_G::unidentified,79
