Model,candidate,scope,params,Multilabel MCC,Micro-AUPR
XGBoost,0,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.3720364745708926,0.4031604802823244
XGBoost,0,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.060459191991604974,0.19259722803977777
XGBoost,0,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.24324595750887257,0.2582684659951292
XGBoost,0,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.45705314297545985,0.634615987475248
XGBoost,0,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.47370647493761825,0.3378344980913873
XGBoost,0,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.3127883241004492,0.33242176897420606
XGBoost,1,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.3341069143425514,0.3936745375122688
XGBoost,1,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.04618473895582329,0.19411489369301965
XGBoost,1,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.34252673093279706,0.3331109613214769
XGBoost,1,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.45705314297545985,0.6124838517732287
XGBoost,1,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.5183312109939082,0.3358144670850622
XGBoost,1,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.3183166959513286,0.31291296422391185
XGBoost,2,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.3720364745708926,0.39450682089084693
XGBoost,2,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.11009045464637501,0.17942039119713704
XGBoost,2,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.2250837243946038,0.3129050494219724
XGBoost,2,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.45705314297545985,0.5883620235801263
XGBoost,2,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.4238886474717655,0.32174722709603987
XGBoost,2,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.30003773426664193,0.3085195647258149
XGBoost,3,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.3720364745708926,0.5079340546222566
XGBoost,3,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.12519340132292966,0.1974914231768447
XGBoost,3,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.3759179341072358,0.23776444054737444
XGBoost,3,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.5283741917581172,0.6140672127884899
XGBoost,3,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.41276799379426954,0.40034373072165297
XGBoost,3,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.3367258109650689,0.3314112812621629
XGBoost,4,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.22501017075982682,0.37462433877514323
XGBoost,4,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",-0.0012010627862277838,0.18888225989717441
XGBoost,4,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.34252673093279706,0.31880871591300425
XGBoost,4,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.45705314297545985,0.567681352679797
XGBoost,4,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.5183312109939082,0.34721892217641015
XGBoost,4,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.29990371207167205,0.3075859395298945
XGBoost,5,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.3341069143425514,0.40582333485207805
XGBoost,5,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.04618473895582329,0.19577972132113308
XGBoost,5,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.2250837243946038,0.3200196520745448
XGBoost,5,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.45705314297545985,0.6182211159208226
XGBoost,5,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.47370647493761825,0.31804482273699175
XGBoost,5,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.2985423263398742,0.33104080637535704
XGBoost,6,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.3720364745708926,0.410945914005015
XGBoost,6,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.12519340132292966,0.1912939285270625
XGBoost,6,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.35925271808672843,0.49871691564623666
XGBoost,6,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.45705314297545985,0.6590697575426081
XGBoost,6,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.47370647493761825,0.3662751195575812
XGBoost,6,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.33960713902775985,0.3474228850355421
XGBoost,7,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.22501017075982682,0.3836823752294027
XGBoost,7,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.04618473895582329,0.19090439676168897
XGBoost,7,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.34252673093279706,0.37376243165666534
XGBoost,7,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.45705314297545985,0.5907869412997382
XGBoost,7,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.5183312109939082,0.33455908041494087
XGBoost,7,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.3013253375308709,0.3125314840719775
GLMNET,0,fold_1,"{""l1_ratio"": 0.5, ""C"": 10}",0.26060327686747903,0.17767800822652066
GLMNET,0,fold_2,"{""l1_ratio"": 0.5, ""C"": 10}",0.36230767510961176,0.4760643807497989
GLMNET,0,fold_3,"{""l1_ratio"": 0.5, ""C"": 10}",0.027284366185202597,0.06775613788690411
GLMNET,0,fold_4,"{""l1_ratio"": 0.5, ""C"": 10}",-0.07890534607899989,0.28881822327058976
GLMNET,0,fold_5,"{""l1_ratio"": 0.5, ""C"": 10}",0.4476309754096754,0.3359380736787049
GLMNET,0,pooled_OOF,"{""l1_ratio"": 0.5, ""C"": 10}",0.24294209399943245,0.23130198539705413
GLMNET,1,fold_1,"{""l1_ratio"": 0.1, ""C"": 10}",0.2019217029090916,0.17168359273013928
GLMNET,1,fold_2,"{""l1_ratio"": 0.1, ""C"": 10}",0.22959299124903956,0.42498726450801055
GLMNET,1,fold_3,"{""l1_ratio"": 0.1, ""C"": 10}",0.010324856891222277,0.07082089171735641
GLMNET,1,fold_4,"{""l1_ratio"": 0.1, ""C"": 10}",0.027545573977911325,0.24556065546655065
GLMNET,1,fold_5,"{""l1_ratio"": 0.1, ""C"": 10}",0.4238886474717655,0.3178983206363314
GLMNET,1,pooled_OOF,"{""l1_ratio"": 0.1, ""C"": 10}",0.20107870731820324,0.2188617479172893
GLMNET,2,fold_1,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.44674847462996403,0.2809399797867211
GLMNET,2,fold_2,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.6034261838070023,0.6569151371149453
GLMNET,2,fold_3,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.33414991393410276,0.20104752911487522
GLMNET,2,fold_4,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.5293373596946629,0.4160664319781429
GLMNET,2,fold_5,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.40202720570363654,0.23166817714482638
GLMNET,2,pooled_OOF,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.4637838055151942,0.30381367852940533
GLMNET,3,fold_1,"{""l1_ratio"": 0.9, ""C"": 1}",0.2907391841642927,0.17453421383909284
GLMNET,3,fold_2,"{""l1_ratio"": 0.9, ""C"": 1}",0.5424024918109499,0.5194511997666021
GLMNET,3,fold_3,"{""l1_ratio"": 0.9, ""C"": 1}",0.018471726228825158,0.13775463479415365
GLMNET,3,fold_4,"{""l1_ratio"": 0.9, ""C"": 1}",0.27795988286801426,0.3382937925641823
GLMNET,3,fold_5,"{""l1_ratio"": 0.9, ""C"": 1}",0.4476309754096754,0.23982701578244023
GLMNET,3,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 1}",0.3329117187519028,0.2662942825889463
GLMNET,4,fold_1,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.40973288498717736,0.24992796889736665
GLMNET,4,fold_2,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.6194260250877989,0.683795825889311
GLMNET,4,fold_3,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.2597067447998914,0.19648369124195153
GLMNET,4,fold_4,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.5293373596946629,0.4640112002404611
GLMNET,4,fold_5,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.40209249606036274,0.22558734187923427
GLMNET,4,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.4472515160256409,0.3122025804157103
GLMNET,5,fold_1,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.1740122992212915,0.3189814814814815
GLMNET,5,fold_2,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.3101842701246589,0.38323350411792534
GLMNET,5,fold_3,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.2905240189854819,0.41902173913043483
GLMNET,5,fold_4,"{""l1_ratio"": 0.9, ""C"": 0.01}",-0.13353212413369211,0.2273076923076923
GLMNET,5,fold_5,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.09656090991705352,0.3373517786561265
GLMNET,5,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.14039414567564093,0.21528581736653285
GLMNET,6,fold_1,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.14963812079291353,0.09423685574819148
GLMNET,6,fold_2,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.2825753120721564,0.46942329778311503
GLMNET,6,fold_3,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.28011448977787623,0.11634688449848024
GLMNET,6,fold_4,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.02973505167250263,0.2712179487179487
GLMNET,6,fold_5,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.1686197983250539,0.10931877364265595
GLMNET,6,pooled_OOF,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.16307931003729434,0.18452702786030428
GLMNET,7,fold_1,"{""l1_ratio"": 0.9, ""C"": 10}",0.2907391841642927,0.18121709286368437
GLMNET,7,fold_2,"{""l1_ratio"": 0.9, ""C"": 10}",0.42038217183399823,0.5008937425690875
GLMNET,7,fold_3,"{""l1_ratio"": 0.9, ""C"": 10}",0.027284366185202597,0.07172673571520377
GLMNET,7,fold_4,"{""l1_ratio"": 0.9, ""C"": 10}",0.047751820907883866,0.26151531731130345
GLMNET,7,fold_5,"{""l1_ratio"": 0.9, ""C"": 10}",0.4476309754096754,0.29307921224082367
GLMNET,7,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 10}",0.2775845433007644,0.22958554310243476
