Model,candidate,scope,params,MCC_warning_acid_base_balance,AUPR_warning_acid_base_balance,MCC_warning_buffer_capacity,AUPR_warning_buffer_capacity,MCC_warning_acid_accumulation,AUPR_warning_acid_accumulation,MCC_warning_ammonia_toxicity,AUPR_warning_ammonia_toxicity,MCC_warning_biogas_quality,AUPR_warning_biogas_quality,Macro_MCC,Macro_AUPR,AUPR_evaluable_labels,Micro_AUPR
GLMNET,3,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 1}",0.08584585904318123,0.17633084305109964,0.1939345151487986,0.1456232587570637,-0.03283545516515592,0.031117182756527022,0.30424949506582194,0.37950092577205563,0.2341477628019854,0.2674626448819997,0.15706843537892623,0.20000697104374915,5,0.19376682267314477
GLMNET,4,fold_1,"{""l1_ratio"": 0.9, ""C"": 0.1}",-0.09090909090909091,0.17142857142857143,-0.11396057645963795,0.08333333333333333,0.0,,0.5163977794943223,0.7291666666666666,0.0,0.041666666666666664,0.06230562242511869,0.2563988095238095,4,0.23343617640292832
GLMNET,4,fold_2,"{""l1_ratio"": 0.9, ""C"": 0.1}",-0.1789066118330336,0.2211996336996337,0.6642111641550715,0.5833333333333333,0.0,0.0625,0.32539568672798425,0.20833333333333331,0.3967876966218537,0.7192982456140351,0.2414975871343752,0.3589329091960671,5,0.2707024063033922
GLMNET,4,fold_3,"{""l1_ratio"": 0.9, ""C"": 0.1}",-0.14159846508095772,0.08333333333333334,0.0,0.16666666666666666,0.0,,0.5924722709231762,0.9266666666666665,0.0,,0.0901747611684437,0.3922222222222222,3,0.17114886550231379
GLMNET,4,fold_4,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.32673201960653564,0.373015873015873,0.0,0.2111111111111111,0.0,0.1,0.629940788348712,0.7345238095238095,0.0,,0.19133456159104953,0.3546626984126984,4,0.37256709664604404
GLMNET,4,fold_5,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.39473684210526316,0.698051948051948,0.3223291856101521,0.16666666666666666,0.0,,0.5504818825631803,0.7075757575757575,0.0,0.043478260869565216,0.2535095820557191,0.4039431582909843,4,0.2414712099494708
GLMNET,4,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.08584585904318123,0.1718019538297707,0.20739914373965251,0.14207116245727558,-0.04407137788294876,0.022224592845459076,0.47307689395827907,0.440177724296276,0.20308550394802924,0.35914787597370956,0.18506720456123865,0.2270846618804982,5,0.21666624638726367
GLMNET,5,fold_1,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,,0.0,0.16666666666666666,0.0,0.041666666666666664,0.0,0.09375,4,0.13695987654320987
GLMNET,5,fold_2,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.0,0.21052631578947367,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.15789473684210525,0.0,0.12631578947368421,5,0.13501461988304095
GLMNET,5,fold_3,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.0,0.08695652173913043,0.0,0.043478260869565216,0.0,,0.0,0.21739130434782608,0.0,,0.0,0.11594202898550725,3,0.18115942028985507
GLMNET,5,fold_4,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.0,0.15,0.0,0.1,0.0,0.1,0.0,0.3,0.0,,0.0,0.16249999999999998,4,0.145
GLMNET,5,fold_5,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.0,0.17391304347826086,0.0,0.043478260869565216,0.0,,0.0,0.21739130434782608,0.0,0.043478260869565216,0.0,0.11956521739130435,4,0.172068511198946
GLMNET,5,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.09072544821884987,0.15556956828345775,0.05614876391712977,0.078139225032044,0.0,0.022093942205270937,-0.006124572012636356,0.21413255007191984,0.0,0.034952454851126635,0.028149928024668657,0.10097754808876384,5,0.15106333779226605
GLMNET,6,fold_1,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,,0.0,0.16666666666666666,0.0,0.041666666666666664,0.0,0.09375,4,0.13695987654320987
GLMNET,6,fold_2,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.0,0.21052631578947367,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.15789473684210525,0.0,0.12631578947368421,5,0.16133040935672516
GLMNET,6,fold_3,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.0,0.08695652173913043,0.0,0.043478260869565216,0.0,,0.0,0.21739130434782608,0.0,,0.0,0.11594202898550725,3,0.18115942028985507
GLMNET,6,fold_4,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.0,0.15,0.0,0.1,0.0,0.1,0.0,0.3,0.0,,0.0,0.16249999999999998,4,0.18666666666666665
GLMNET,6,fold_5,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.0,0.17391304347826086,0.0,0.043478260869565216,0.0,,0.0,0.21739130434782608,0.0,0.043478260869565216,0.0,0.11956521739130435,4,0.17077858192807566
GLMNET,6,pooled_OOF,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.017042927898278628,0.14190545461934412,0.0,0.078139225032044,-0.03283545516515592,0.027439152109253906,-0.006124572012636356,0.208632592120528,0.0,0.03651283476971551,-0.00438341985590273,0.09852585173017711,5,0.1597855068353279
GLMNET,7,fold_1,"{""l1_ratio"": 0.9, ""C"": 10}",-0.11396057645963795,0.16666666666666666,-0.09090909090909091,0.075,0.0,,0.7,0.7708333333333333,0.0,0.5,0.09902606652625422,0.378125,4,0.20999764113426428
GLMNET,7,fold_2,"{""l1_ratio"": 0.9, ""C"": 10}",0.3440511766019877,0.35892857142857143,0.5739440431835514,0.5833333333333333,0.0,0.08333333333333333,0.5739440431835514,0.325,0.3967876966218537,0.7777777777777777,0.37774539191818884,0.42567460317460315,5,0.31443983435836514
GLMNET,7,fold_3,"{""l1_ratio"": 0.9, ""C"": 10}",-0.14159846508095772,0.08391608391608392,-0.08257228238447704,0.0625,0.0,,0.5924722709231762,0.5885281385281385,0.0,,0.0736603046915483,0.24498140748140748,3,0.14870046677111895
GLMNET,7,fold_4,"{""l1_ratio"": 0.9, ""C"": 10}",0.32673201960653564,0.39215686274509803,0.0,0.25757575757575757,0.0,0.1,-0.21821789023599236,0.4703093203093204,0.0,,0.021702825874108655,0.305010485157544,4,0.27366079133121235
GLMNET,7,fold_5,"{""l1_ratio"": 0.9, ""C"": 10}",0.5034965460952284,0.5527777777777777,-0.12666009927622474,0.1111111111111111,0.0,,0.3882901373576604,0.7633333333333332,0.0,0.3333333333333333,0.15302531683533283,0.4401388888888888,4,0.22953160860612634
GLMNET,7,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 10}",0.22345172133298644,0.2255440394945039,0.08207962497182726,0.1350955449064522,-0.03283545516515592,0.026077097505668934,0.3780842546805656,0.41064852399318,0.2341477628019854,0.38630816170861937,0.17698558172444176,0.23673467352168487,5,0.2073407425399104
