SampleID,BAC_C::ABY1,BAC_C::Acetothermiia,BAC_C::Acidimicrobiia,BAC_C::Acidobacteriae,BAC_C::Actinobacteria,BAC_C::Alphaproteobacteria,BAC_C::Aminicenantia,BAC_C::Anaerolineae,BAC_C::BRH-c20a,BAC_C::Babeliae,BAC_C::Bacilli,BAC_C::Bacteroidia,BAC_C::Bdellovibrionia,BAC_C::Berkelbacteria,BAC_C::Blastocatellia,BAC_C::Brachyspirae,BAC_C::CK-2C2-2,BAC_C::Caldatribacteriia,BAC_C::Caldisericia,BAC_C::Calditrichia,BAC_C::Campylobacteria,BAC_C::Chlamydiae,BAC_C::Chthonomonadetes,BAC_C::Cloacimonadia,BAC_C::Clostridia,BAC_C::Coprothermobacteria,BAC_C::Coriobacteriia,BAC_C::D8A-2,BAC_C::Dadabacteriia,BAC_C::Deinococci,BAC_C::Desulfitobacteriia,BAC_C::Desulfobacteria,BAC_C::Desulfobulbia,BAC_C::Desulfotomaculia,BAC_C::Desulfovibrionia,BAC_C::Desulfuromonadia,BAC_C::Dethiobacteria,BAC_C::Elusimicrobia,BAC_C::Endomicrobia,BAC_C::Fermentibacteria,BAC_C::Fibrobacteria,BAC_C::Fimbriimonadia,BAC_C::Fusobacteriia,BAC_C::Gammaproteobacteria,BAC_C::Gemmatimonadetes,BAC_C::Gracilibacteria,BAC_C::Halanaerobiia,BAC_C::Holophagae,BAC_C::Hydrogenedentia,BAC_C::Hydrothermae,BAC_C::Ignavibacteria,BAC_C::Incertae_Sedis,BAC_C::JS1,BAC_C::KD4-96,BAC_C::Kapabacteria,BAC_C::Kiritimatiellae,BAC_C::LCP-89,BAC_C::Latescibacteria,BAC_C::Latescibacterota,BAC_C::Lentisphaeria,BAC_C::Leptospirae,BAC_C::Limnochordia,BAC_C::MBNT15,BAC_C::MD2902-B12,BAC_C::MVP-15,BAC_C::Marinimicrobia_(SAR406_clade),BAC_C::Microgenomatia,BAC_C::Moorellia,BAC_C::Myxococcia,BAC_C::NB1-j,BAC_C::NKB15,BAC_C::Negativicutes,BAC_C::Nitrospiria,BAC_C::OLB14,BAC_C::OM190,BAC_C::Oligoflexia,BAC_C::Omnitrophia,BAC_C::Parcubacteria,BAC_C::Phycisphaerae,BAC_C::Pla3_lineage,BAC_C::Planctomycetes,BAC_C::Polyangia,BAC_C::RBG-16-55-12,BAC_C::Rubrobacteria,BAC_C::SJA-28,BAC_C::Saccharimonadia,BAC_C::Spirochaetia,BAC_C::Sumerlaeia,BAC_C::Sva0485,BAC_C::Symbiobacteriia,BAC_C::Synergistia,BAC_C::Syntrophia,BAC_C::Syntrophobacteria,BAC_C::Syntrophomonadia,BAC_C::Syntrophorhabdia,BAC_C::TA06,BAC_C::Thermacetogenia,BAC_C::Thermoanaerobacteria,BAC_C::Thermoanaerobaculia,BAC_C::Thermoleophilia,BAC_C::Thermotogae,BAC_C::Thermovenabulia,BAC_C::Vampirivibrionia,BAC_C::Verrucomicrobiae,BAC_C::Vicinamibacteria,BAC_C::WCHB1-81,BAC_C::WPS-2,BAC_C::WS1,BAC_C::WWE3,BAC_C::Zixibacteria,BAC_C::c5LKS83,BAC_C::unidentified,ARC_C::Actinopterygii,ARC_C::Aenigmarchaeia,ARC_C::Bathyarchaeia,ARC_C::Bivalvia,ARC_C::Ichthyosporea,ARC_C::LKM11,ARC_C::Lokiarchaeia,ARC_C::Methanomethylicia,ARC_C::Methanomicrobia,ARC_C::Methanosarcinia,ARC_C::Micrarchaeia,ARC_C::Nanoarchaeia,ARC_C::Nitrososphaeria,ARC_C::Odinarchaeia,ARC_C::Thermococci,ARC_C::Thermoplasmata,ARC_C::unidentified
2-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.047,27.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963,52.749,0.0,0.0,0.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.221,0.0,0.0,0.0,0.0,0.0,1.588,0.0,0.0,0.161,0.0,0.0,0.0,0.0,0.0,0.0,1.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,1.539,0.0,0.0,5.170999999999999,0.0,0.0,2.484,0.123,0.0,0.0,0.468,0.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.56700000000001,0.0,0.0,0.0,0.0,0.0,0.245,17.095,1.093
3-14,0.0,0.0,0.0,0.0,0.324,0.0,0.0,0.0,0.0,0.0,4.811,21.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.794,45.82,0.0,0.0,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.342,0.0,0.0,0.211,0.283,0.0,0.0,0.0,0.197,0.0,1.515,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.473,0.0,0.0,0.0,1.356,0.0,0.0,6.757999999999999,0.0,0.0,2.132,0.0,0.0,0.0,0.425,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.089,0.9420000000000001,0.0,1.213,0.0,0.0,0.0,34.06,2.697
4-14,0.0,0.0,0.0,0.0,0.517,0.0,0.0,0.0,0.0,0.0,2.194,21.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508999999999999,46.067,0.0,0.0,0.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.785,0.0,0.0,3.828,0.0,0.0,2.812,0.0,0.0,0.0,4.239,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.53,1.911,0.0,0.0,0.0,0.0,0.226,4.282999999999999,0.0
1-15,0.0,0.0,0.201,0.0,1.061,2.586,0.273,1.943,0.0,0.245,1.43,20.984,0.0,0.0,0.878,1.369,0.0,0.146,0.709,0.0,0.0,0.0,0.0,10.72,5.491000000000001,0.0,0.0,0.147,0.0,0.0,0.0,0.0,0.113,0.0,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.0,21.234,0.102,0.0,0.0,0.473,0.184,0.0,0.224,5.303,0.199,0.0,0.643,0.127,0.0,0.0,0.0,0.0,0.258,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.138,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.9359999999999999,0.718,0.0,0.0,1.365,0.471,1.579,0.3070000000000001,0.0,0.0,1.185,4.504,0.172,0.423,1.917,0.0,0.0,0.0,0.852,0.354,4.011,0.0,0.0,0.658,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.735,0.0,0.0,0.652,0.0,0.0,0.0,0.0,0.0,41.936,24.214,0.0,0.215,0.0,0.0,25.136,2.94,4.803
2-15,0.0,0.0,0.25,0.0,0.532,1.564,0.443,1.75,0.0,0.316,1.072,27.23,0.0,0.0,0.687,2.123,0.0,0.125,0.536,0.0,0.116,0.0,0.0,15.279,9.211,0.0,0.0,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.0,0.0,0.0,0.0,0.0,0.133,0.171,0.0,10.302,0.0,0.0,0.0,0.277,0.16,0.0,0.309,1.835,0.54,0.0,0.208,0.221,0.0,0.0,0.0,0.0,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518,0.0,0.103,0.0,0.103,0.0,0.0,0.0,0.0,1.325,0.0,0.0,0.0,1.139,0.5509999999999999,2.314,0.502,0.0,0.0,1.557,5.552,0.183,1.07,1.688,0.0,0.0,0.0,0.726,0.372,2.882,0.0,0.0,1.201,0.0,0.216,0.0,0.0,0.0,0.102,0.0,0.718,0.0,0.0,0.627,0.0,0.0,0.0,0.0,0.0,36.511,27.401,0.0,0.0,0.0,0.0,24.03,2.608,8.823
3-15,0.0,0.0,0.124,0.0,0.5,1.648,0.198,0.639,0.0,0.339,0.248,32.524,0.0,0.0,0.0,0.0,0.0,0.177,0.172,0.0,0.0,0.0,0.0,16.878,12.107,0.0,0.0,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5930000000000001,0.0,0.0,8.568,0.0,0.0,0.0,0.104,0.0,0.0,0.0,4.234,0.302,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.138,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.203,0.0,0.0,0.0,0.247,0.0,0.948,0.389,0.0,0.0,2.526,7.923,0.133,0.879,1.48,0.0,0.0,0.0,0.247,0.193,2.08,0.0,0.0,0.609,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.328,0.0,0.0,0.0,0.0,0.0,28.212,29.187,0.0,0.0,0.0,0.0,13.991,1.333,26.948
4-15,0.0,0.0,0.153,0.0,1.023,1.091,0.329,0.9490000000000001,0.0,0.712,0.486,26.572,0.0,0.0,0.0,0.0,0.0,0.422,0.233,0.0,0.0,0.0,0.0,11.229,12.811,0.0,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.106,0.0,0.0,0.0,0.0,0.266,0.0,0.0,5.755,0.0,0.0,0.0,0.0,0.276,0.0,0.0,4.805,0.376,0.0,0.233,0.402,0.0,0.0,0.0,0.0,0.327,0.0,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.0,0.19,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.139,0.136,0.371,0.0,0.0,0.0,0.246,0.0,1.24,0.226,0.0,0.0,5.995,11.019,0.242,1.53,1.622,0.0,0.0,0.0,0.316,0.203,5.288,0.0,0.0,0.6589999999999999,0.0,0.0,0.0,0.126,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.826,53.07299999999999,0.0,0.0,0.0,0.0,14.451,1.651,0.0
1-16,0.0,0.0,0.339,0.122,0.362,5.059,0.323,0.5419999999999999,0.0,0.376,0.142,22.702,1.965,0.0,0.0,0.0,0.0,0.633,0.5579999999999999,0.0,0.0,0.0,0.0,10.038,3.612,0.687,0.0,0.468,0.0,0.0,0.0,0.0,0.145,0.102,0.307,0.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.018,0.0,0.0,0.0,0.0,0.252,0.0,0.104,0.106,0.0,0.0,0.217,0.185,0.0,0.0,0.0,0.0,0.394,0.0,0.0,0.0,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.247,0.0,0.0,0.0,0.0,1.374,0.0,0.0,0.0,0.422,0.32,0.0,0.235,0.203,0.0,0.0,0.0,0.0,0.0,0.298,0.0,0.0,2.517,0.154,0.0,0.104,0.0,0.0,0.0,0.0,0.267,0.0,0.0,0.267,0.0,0.0,0.0,0.0,0.0,34.922,57.105,0.0,0.246,0.141,0.0,1.147,2.568,3.601
2-16,0.0,0.0,0.0,0.127,0.434,1.6,2.065,1.786,0.0,0.0,0.883,25.363,0.0,0.0,0.0,0.0,0.0,1.814,2.548,0.0,0.149,0.0,0.0,15.55,3.371,2.406,0.0,0.713,0.0,0.0,0.0,0.0,0.0,0.377,0.178,2.757,0.0,0.0,0.0,0.0,0.0,0.0,0.114,22.544,0.121,0.0,0.0,0.114,0.492,0.0,0.128,0.0,0.0,0.0,0.145,0.223,0.0,0.0,0.0,0.0,0.6749999999999999,0.0,0.0,0.0,0.109,0.239,0.0,0.0,0.0,0.0,0.0,0.208,0.123,0.175,0.0,0.0,0.0,0.199,0.0,0.0,0.529,0.4929999999999999,0.0,0.0,0.258,0.0,2.456,0.14,0.0,0.0,0.982,2.566,0.0,0.26,0.488,0.0,0.0,0.0,0.0,0.0,0.488,0.0,0.0,0.71,0.0,0.256,0.152,0.0,0.0,0.0,0.0,1.253,0.0,0.0,0.159,0.0,0.0,0.0,0.0,0.0,22.7,74.861,0.0,0.0,0.0,0.0,0.297,1.378,0.604
3-16,0.0,0.0,0.0,0.131,0.5599999999999999,1.284,1.795,1.422,0.0,0.0,0.683,23.615,0.0,0.0,0.0,0.0,0.0,1.262,1.853,0.0,0.549,0.0,0.134,25.498,10.844,1.013,0.0,0.904,0.0,0.0,0.0,0.0,0.0,0.258,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817,8.635,0.0,0.0,0.0,0.0,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.198,0.0,0.0,0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.0,1.335,0.0,0.0,0.0,0.112,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.0,8.922,0.0,0.0,0.0,1.041,0.261,0.134,1.395,0.0,0.0,0.0,0.0,0.0,0.0,0.395,0.0,0.0,1.013,0.0,0.207,0.0,0.157,0.0,0.0,0.0,0.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.429,41.02799999999999,0.0,0.0,0.0,0.0,8.628,5.457,2.458
4-16,0.11,0.0,0.0,0.107,0.581,0.981,4.573,2.238,0.0,0.0,0.591,16.637,0.0,0.0,0.0,0.0,0.0,0.6499999999999999,1.498,0.0,0.412,0.0,0.0,9.464,20.037,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.107,0.286,0.127,0.0,0.0,0.0,0.0,0.0,0.0,1.465,6.672,0.0,0.0,0.0,0.254,0.143,0.0,0.0,0.0,0.0,0.0,0.0,1.134,0.0,0.0,0.0,0.319,0.298,0.0,0.0,0.0,0.383,0.0,0.283,0.0,0.0,0.0,0.169,3.319,0.0,0.0,0.0,0.601,0.0,0.0,0.0,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.6779999999999999,0.0,0.0,0.0,2.425,1.715,0.37,2.687,0.559,0.0,0.0,0.0,0.0,0.0,0.146,0.0,0.0,15.403,0.0,0.198,0.0,0.0,0.0,0.0,0.0,1.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.303,37.305,0.0,0.0,0.0,0.0,9.338,0.0,0.0
1-17,0.0,0.0,0.0,0.0,0.47,0.864,0.0,0.11,0.0,0.289,0.998,23.851,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.0,10.807,34.755,0.0,0.0,0.9970000000000001,0.0,0.0,0.0,0.0,0.124,0.309,0.124,0.0,2.109,0.0,0.0,5.331,0.0,0.0,0.0,4.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707,0.76,0.0,0.0,0.886,0.0,0.0,0.0,0.0,0.179,0.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354,0.0,0.0,0.0,0.0,0.0,1.238,0.0,0.0,0.0,1.231,3.939,0.0,2.588,0.0,0.0,0.0,0.0,0.0,0.127,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.0,0.0,0.306,0.0,0.0,0.0,0.0,0.0,29.238,48.658,0.0,0.106,0.0,0.0,17.117,0.904,3.633
2-17,0.0,0.0,0.229,0.0,0.425,1.046,0.0,0.194,0.0,0.254,2.019,27.237,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.229,0.0,0.0,16.382,28.588,0.0,0.0,0.296,0.0,0.0,0.0,0.0,0.101,0.215,0.162,0.0,0.914,0.0,0.0,1.235,0.128,0.0,0.0,5.180000000000001,0.0,0.0,0.0,0.0,0.184,0.0,0.0,0.796,0.472,0.0,0.118,0.72,0.0,0.0,0.0,0.0,0.159,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8170000000000001,0.0,0.0,0.0,0.799,0.165,1.55,0.0,0.0,0.0,1.182,2.568000000000001,0.0,2.36,0.165,0.0,0.0,0.0,0.0,0.158,0.142,0.0,0.0,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8190000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.932,42.749,0.0,0.0,0.0,0.0,25.441,2.16,1.718
3-17,0.0,0.0,0.112,0.0,0.136,0.507,0.0,0.0,0.0,0.0,1.277,20.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.841,34.983,0.0,0.0,0.257,0.0,0.0,0.0,0.0,0.0,0.122,0.158,0.0,0.473,0.0,0.0,2.327,0.0,0.0,0.0,3.582,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.369,0.327,0.0,0.182,0.667,0.0,0.0,0.0,0.0,0.14,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.0,0.0,0.0,0.0,0.0,1.444,0.0,0.0,0.0,1.455,1.714,0.0,1.896,0.106,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.0,0.0,0.575,0.0,0.0,0.0,0.0,0.0,39.317,25.82,1.53,0.0,0.0,0.0,21.941,2.716,8.101
4-17,0.0,0.0,0.107,0.0,1.175,1.355,0.0,0.104,0.148,0.0,1.581,21.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.735,33.28,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.112,0.187,0.116,0.0,0.172,0.0,0.0,0.258,0.0,0.0,0.252,8.692,0.0,0.104,0.0,0.0,0.113,0.0,0.0,0.302,0.258,0.0,0.5910000000000001,0.872,0.0,0.0,0.0,0.0,0.433,0.374,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.166,0.2,1.6,0.0,0.0,0.0,1.156,0.298,0.0,1.431,0.228,0.0,0.0,0.119,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.296,0.0,0.0,0.0,0.0,0.0,34.78599999999999,49.84999999999999,1.695,0.0,0.0,0.0,11.957,1.289,0.0
1-18,0.0,0.0,0.351,0.0,1.562,0.731,0.0,0.5740000000000001,0.107,0.0,0.997,14.902,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.117,0.0,0.0,25.796,30.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.307,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.279,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.187,0.0,0.0,0.533,0.0,0.0,0.0,0.0,1.675,0.13,0.0,0.0,0.895,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541,0.0,0.0,0.0,0.33,0.227,0.54,0.0,0.0,0.0,1.132,0.864,0.0,2.576,0.117,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.077,0.0,0.0,1.138,0.0,0.0,0.0,0.0,0.0,25.287,59.374,0.0,0.0,5.836,0.0,4.568000000000001,0.921,2.843
2-18,0.0,0.0,0.0,0.0,0.653,1.123,0.0,0.386,0.0,0.0,1.669,17.106,0.0,0.0,0.0,0.0,0.0,0.0,0.601,0.0,0.468,0.652,0.0,26.281,17.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.133,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,14.114,0.0,0.0,0.0,0.176,0.0,0.0,0.0,0.982,0.14,0.0,0.152,0.755,0.0,0.0,0.0,0.0,0.591,0.0,0.0,0.0,0.787,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578,0.137,0.0,0.0,0.381,0.234,0.614,0.0,0.0,0.0,1.172,3.838,0.0,0.507,0.352,0.0,0.0,0.0,0.0,0.0,1.895,0.0,0.0,0.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.393,0.0,0.0,2.521,0.0,0.0,0.0,0.0,0.0,38.53,32.475,0.0,0.0,1.147,0.0,19.111,1.894,4.321
3-18,0.0,0.0,0.0,0.0,0.85,0.497,0.0,0.243,0.0,0.0,1.293,14.443,0.0,0.0,0.0,0.0,0.0,0.0,0.527,0.0,0.303,0.982,0.0,27.683,18.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.145,0.0,0.135,0.0,0.0,0.0,0.0,0.126,0.0,0.229,13.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.695,0.0,0.0,0.0,0.436,0.0,0.0,0.0,0.0,0.388,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.103,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,0.0,0.0,0.0,0.22,0.0,0.901,0.0,0.0,0.0,1.492,4.826,0.0,0.404,0.155,0.0,0.0,0.0,0.0,0.0,5.592,0.0,0.0,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769,0.0,0.0,1.061,0.0,0.0,0.0,0.0,0.0,27.277,30.987,0.0,0.31,0.0,0.0,16.248,2.563,21.538
4-18,0.0,0.0,0.242,0.0,1.696,1.159,0.0,1.425,0.121,0.0,1.388,21.076,0.0,0.0,0.0,0.0,0.0,0.0,0.717,0.0,0.362,0.718,0.0,16.583,19.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.109,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.047,13.539,0.0,0.29,0.0,0.0,0.0,0.0,0.146,1.603,0.0,0.0,0.147,0.608,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,1.515,0.0,0.0,0.0,0.0,0.0,0.124,1.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643,0.0,0.0,0.0,0.637,0.392,0.392,0.0,0.0,0.0,2.207,1.248,0.0,0.406,0.359,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.197,2.349,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.892,0.0,0.0,1.262,0.0,0.127,0.0,0.0,0.0,30.358,49.551,0.436,0.513,0.0,0.0,15.77,1.839,0.145
1-19,0.0,0.0,0.0,0.0,0.462,0.0,0.0,0.0,0.0,0.0,2.186,22.116,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,2.645,48.228,0.0,1.212,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174,0.0,0.114,0.0,0.0,0.0,0.0,0.0,2.323,0.0,0.0,0.0,0.783,0.0,0.0,0.0,0.125,0.0,1.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.0,0.0,0.0,0.0,0.0,0.178,0.0,0.0,0.0,3.014,0.0,0.0,5.716,0.0,0.0,6.312,0.0,0.0,0.0,0.286,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.435,0.641,0.0,0.0,0.0,0.0,0.111,9.027,6.785
2-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.289,31.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.756,55.944,0.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.594,0.0,0.0,0.0,0.186,0.0,0.0,0.0,0.0,0.0,0.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457,0.0,0.0,0.0,0.909,0.0,0.0,3.296,0.0,0.0,1.075,0.0,0.0,0.0,0.191,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.489,1.184,0.0,0.0,0.0,0.0,0.45,32.329,2.548
3-19,0.0,0.0,0.0,0.0,0.295,0.0,0.0,0.0,0.0,0.0,3.487,32.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.373,48.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.359,0.0,0.0,0.0,0.138,0.0,0.0,0.0,0.119,0.0,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7860000000000001,0.0,0.0,0.0,1.236,0.0,0.0,1.05,0.0,0.0,1.894,0.0,0.0,0.0,1.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.044,0.0,0.0,0.0,0.0,0.0,0.0,17.015,23.94
1-20,0.0,0.0,0.0,0.0,0.141,0.0,0.0,0.0,0.0,0.0,2.643,23.899,0.0,0.0,0.0,0.0,0.0,0.174,0.0,0.0,0.0,0.0,0.0,11.08,35.444,0.0,0.145,1.108,0.0,0.0,0.0,0.0,0.0,0.445,0.0,0.0,7.234,0.0,0.0,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.799,0.46,0.0,0.0,0.469,0.0,0.0,0.0,0.0,0.0,2.152,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.0,0.0,0.0,0.7869999999999999,0.0,0.0,7.688,0.0,0.0,0.0,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.252,39.067,0.0,0.0,0.0,0.0,0.477,1.814,4.379
