fold,block,feature,training_samples_above_0_1_percent
5,BAC_C,BAC_C::LCP-89,0
5,BAC_C,BAC_C::Latescibacteria,0
5,BAC_C,BAC_C::Latescibacterota,0
5,BAC_C,BAC_C::Lentisphaeria,8
5,BAC_C,BAC_C::Leptospirae,41
5,BAC_C,BAC_C::Limnochordia,44
5,BAC_C,BAC_C::MBNT15,0
5,BAC_C,BAC_C::MD2902-B12,0
5,BAC_C,BAC_C::MVP-15,34
5,BAC_C,BAC_C::Marinimicrobia_(SAR406_clade),17
5,BAC_C,BAC_C::Microgenomatia,1
5,BAC_C,BAC_C::Moorellia,6
5,BAC_C,BAC_C::Myxococcia,0
5,BAC_C,BAC_C::NB1-j,0
5,BAC_C,BAC_C::NKB15,6
5,BAC_C,BAC_C::Negativicutes,33
5,BAC_C,BAC_C::Nitrospiria,7
5,BAC_C,BAC_C::OLB14,9
5,BAC_C,BAC_C::OM190,0
5,BAC_C,BAC_C::Oligoflexia,11
5,BAC_C,BAC_C::Omnitrophia,4
5,BAC_C,BAC_C::Parcubacteria,3
5,BAC_C,BAC_C::Phycisphaerae,13
5,BAC_C,BAC_C::Pla3_lineage,5
5,BAC_C,BAC_C::Planctomycetes,50
5,BAC_C,BAC_C::Polyangia,6
5,BAC_C,BAC_C::RBG-16-55-12,4
5,BAC_C,BAC_C::Rubrobacteria,0
5,BAC_C,BAC_C::SJA-28,43
5,BAC_C,BAC_C::Saccharimonadia,25
5,BAC_C,BAC_C::Spirochaetia,79
5,BAC_C,BAC_C::Sumerlaeia,13
5,BAC_C,BAC_C::Sva0485,0
5,BAC_C,BAC_C::Symbiobacteriia,3
5,BAC_C,BAC_C::Synergistia,84
5,BAC_C,BAC_C::Syntrophia,55
5,BAC_C,BAC_C::Syntrophobacteria,21
5,BAC_C,BAC_C::Syntrophomonadia,83
5,BAC_C,BAC_C::Syntrophorhabdia,48
5,BAC_C,BAC_C::TA06,2
5,BAC_C,BAC_C::Thermacetogenia,16
5,BAC_C,BAC_C::Thermoanaerobacteria,10
5,BAC_C,BAC_C::Thermoanaerobaculia,22
5,BAC_C,BAC_C::Thermoleophilia,34
5,BAC_C,BAC_C::Thermotogae,64
5,BAC_C,BAC_C::Thermovenabulia,15
5,BAC_C,BAC_C::Vampirivibrionia,2
5,BAC_C,BAC_C::Verrucomicrobiae,59
5,BAC_C,BAC_C::Vicinamibacteria,2
5,BAC_C,BAC_C::WCHB1-81,23
5,BAC_C,BAC_C::WPS-2,3
5,BAC_C,BAC_C::WS1,30
5,BAC_C,BAC_C::WWE3,2
5,BAC_C,BAC_C::Zixibacteria,1
5,BAC_C,BAC_C::c5LKS83,3
5,BAC_C,BAC_C::unidentified,75
5,ARC_C,ARC_C::Actinopterygii,1
5,ARC_C,ARC_C::Aenigmarchaeia,0
5,ARC_C,ARC_C::Bathyarchaeia,42
5,ARC_C,ARC_C::Bivalvia,2
5,ARC_C,ARC_C::Ichthyosporea,1
5,ARC_C,ARC_C::LKM11,0
5,ARC_C,ARC_C::Lokiarchaeia,0
5,ARC_C,ARC_C::Methanomethylicia,7
5,ARC_C,ARC_C::Methanomicrobia,86
5,ARC_C,ARC_C::Methanosarcinia,85
5,ARC_C,ARC_C::Micrarchaeia,8
5,ARC_C,ARC_C::Nanoarchaeia,34
5,ARC_C,ARC_C::Nitrososphaeria,10
5,ARC_C,ARC_C::Odinarchaeia,0
5,ARC_C,ARC_C::Thermococci,79
5,ARC_C,ARC_C::Thermoplasmata,82
5,ARC_C,ARC_C::unidentified,71
