SampleID,bc22acbc6a8407cc340e8bb6c6842074,7f90457e0b5af1edd82418cb3c9089b4,1a8e3305231911ff8307602f1d620be0,4194fdb699f4d5c9620e1e7cfb8b009b,fc0651422f017372960928f220b834d7,7029dd7b1fe970d81fbff18315097ae2,d2eae9eee73c95835ab2e47bc463c38e,381cc4167053f528de8e10567d4a509e,8995879a30350364c8d6147a828733ee,de0cc0fb4800458938f4508ae73d22a4,a4b21ca3dc01eada0962e57c2fded727,9b62d6c84b96aa64eaeff3b764d77da1,a2ff073fb23039e822fba8a653a34527,b980bbc29499a5ae07b6c0afaccc728a,d43d3c9dc33aa66b585a098fc7709276,88fa6e2c26361b8b7ca8a72ae1ed781f,19d2984a92774f1291ebc1812f80368c,29605d99f5fbd1bb2e4a490a00b4d349,87078040a976e7ceb82734c0713fd4e2,52856184ae551af1f787a0e2cabeb489,02bc9f1c8263ce565cfa8174b56af2de,5cb290154506065751d3f3dcb3bd6e49,7fb850c5cd377da752f7b081daed5032,39003a99b6f7d9f46b1d35054fb105a4,ff2ddcb0273425f900af1f8d1b4d90a8,5b100fa0f8a80a2787b1ce75da347c96,783749c187ad3cb6e60ccecdd73fd8ef,9d23b3373cdd04079b0a346a91fddab8,58de505db56b2250b12c7cd7ec5bfa50,1050f5391c721945e2d13b52590863c8,d939e81b4199d074f14d7056eaa88d14,c83d66ff9b2828b3f564019f4b9c54a4,9a4d00f3f8a14dc8f2ff7fabf04f6ebb,98eadfe35eb7a1fc42331d68785b272e,925f2beecb4475f754479219e21c2da2,6d34ed1cd41fa02613b0316716db2dfd,25f31a7f3499828c16d4648976563910,02fa96f8e560df1558be520ea8974c36,52e86b2d78a48335b0ca8ebd5a0a8e33,12041ed58f0b14a5efb2687b72fc5883,f564537bd84fc6fc7664934190ec6824,ca8d0a8123dfcdaed30eb0c534b00db9,023699ea1718b4d160d27803ec78b3b8,e5f52b2c18e6f178fcc24bed0ff62f5b,a6cdde7256831dcfab80f676aa3f4af1,c4a2579e95fee657cb355e865aa027af,457c4253db2b49c51b3eee5a91a8c3e2,a875c453fc275b8f21ef13228c53d599,42a47c900cdc49f94a53eed8c41f0e26,3b768ad6b26d688837b3511e5d2316d2,eb0898e38a817c5648a19a5e3db2c1be,327914bbcbfe425fb2d5caaf9d8688a1,d7c555c6a185de9a0a44e98fb0be730d,ebb611e11f12869b1c6a129b7874f35c,5a72697a45f01e085759fa49e855d45e,55b24a137213d3162da4cfe59b919eb1,db32f914db89e6f6b0fe7d66afc46ba1,314b1f98dcfc0e5d25ba5e55d8b6ee76,aa2edf44a5b107222a97023841eea577,286ed5db3cf03aacbcee204d7d08e47a,abb98aa85e9528ef54e3078ff40ac726,ed701a469132c0a7dd6f90e9c705bdd0,c17275cccc27dc9a4ab351a310c063c8,7d08e012440864f4bdcbe45b245d6018,50a53e82bd7a1073e097d99b1c09ea4d,3aeb85bc05fe3a36283129a1ffeabb08,fe290f48286b86b1ae833009c9bf64a2,f96d60fc409a6ea2fa0d7f4982a9074a,7f9baea74fd8c885613b0289b667b7ef,cc5fece67be5e3c11717192e70c80cda,808302d4e71aa7321e30e37e3c206b34,6a00550a934a2665f470eeec33616366,4640abb4e57a2e5406a094ea8c767b29,Group
3-5,0.0,0.0,0.00798333911836168,0.0,0.011801457827143353,0.1265764202244591,0.0005785028346638898,0.0006942034015966678,0.0,0.0,0.0,0.0,0.0,0.017933587874580586,0.0012727062362605577,0.0,0.0,0.0,0.055536272127733426,0.003933819275714451,0.07520536850630569,0.007867638551428902,0.006710632882101122,0.0,0.0,0.0,0.0,0.004280920976512785,0.0016198079370588917,0.006479231748235567,0.0,0.027536734930001156,0.0,0.0,0.0,0.013884068031933356,0.0,0.0,0.0,0.020131898646303367,0.0,0.0,0.014115469165798913,0.0,0.0,0.0,0.0,0.20467430290408423,0.0,0.01538817540205947,0.0,0.028230938331597826,0.013189864630336688,0.003355316441050561,0.0,0.0,0.0,0.0,0.0,0.0,0.26773111188244825,0.0,0.0,0.019784796945505032,0.0,0.0,0.022677311118824484,0.003702418141848895,0.006942034015966678,0.0,0.0,0.005669327779706121,0.004512322110378341,Normal
3-7,0.0,0.0,0.002185792349726776,0.0,0.0,0.1361262902246509,0.0,0.00024286581663630845,0.0,0.0,0.0,0.0,0.12884031572556162,0.0,0.004128718882817244,0.0,0.0,0.0,0.0,0.0,0.0,0.005707346690953248,0.009836065573770493,0.0,0.0,0.0,0.003885853066180935,0.0,0.0,0.09957498482088646,0.0,0.043837279902853674,0.0,0.00230722525804493,0.0,0.0,0.0,0.0,0.0,0.02962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20279295689131754,0.0,0.015179113539769277,0.0,0.0931390406800243,0.007650273224043716,0.0,0.0,0.0007285974499089253,0.001578627808136005,0.0,0.04092289010321797,0.0,0.1254401942926533,0.0,0.0,0.0,0.0,0.0,0.0,0.007893139040680024,0.0,0.0,0.0,0.038372799028536735,0.0,Normal
3-8,0.0,0.0,0.0,0.0,0.006291635825314582,0.14100666173205034,0.0,0.001850481125092524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005921539600296077,0.0,0.0,0.1313841598815692,0.0,0.0,0.0,0.0044411547002220575,0.0,0.0,0.0,0.0,0.0,0.153219837157661,0.0,0.0020355292376017763,0.0,0.0420059215396003,0.0,0.0,0.0,0.21058475203552923,0.0,0.025721687638786083,0.0,0.06717246484085862,0.008142116950407105,0.0,0.0,0.0,0.012768319763138416,0.0,0.09455958549222798,0.0,0.07457438934122872,0.0,0.0,0.016654330125832718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016654330125832717,Normal
3-9,0.0,0.04359356870545334,0.0,0.05171556439582297,0.0,0.0,0.0,0.0,0.005580418807668932,0.0,0.0,0.0,0.0,0.0,0.0,0.09646941819990054,0.05735123487485497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001657550140891762,0.0,0.21509475661638763,0.0,0.0793966517487154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08232499033095751,0.0,0.0,0.0,0.0,0.12127741864191392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006077683849936461,0.0,0.12127741864191392,0.0,0.12365324051052544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
4-1,0.0,0.004077631836894726,0.0,0.0,0.0,0.0,0.0,0.0,0.0034503038619878457,0.0,0.0,0.0,0.0,0.0029798078808076847,0.0,0.0,0.0,0.06339933346402667,0.0,0.0,0.002391687904332484,0.0,0.0,0.0,0.0015291119388355224,0.0,0.001999607920015683,0.0,0.0,0.0,0.0,0.0,0.35059792197608314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001176239952950402,0.0,0.003175847872966085,0.0,0.0,0.0,0.0,0.0,0.0,0.004469711821211527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5607527935698883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
4-10,0.0,0.0,0.004356379988757729,0.0,0.0,0.006464305789769534,0.0,0.0005621135469364812,0.0,0.004496908375491849,0.0,0.0,0.0,0.46992692523889823,0.0,0.0,0.0,0.0,0.007377740303541315,0.0,0.022414277684092185,0.0,0.0,0.0,0.0,0.01911186059584036,0.0035834738617200675,0.0035132096683530073,0.0,0.0,0.0,0.0,0.0,0.00035132096683530075,0.0021079258010118043,0.0,0.0,0.0,0.006885890949971894,0.007869589657110737,0.00042158516020236085,0.0,0.0,0.006464305789769534,0.0049887577290612705,0.0016863406408094434,0.0,0.16554243957279371,0.025927487352445194,0.013350196739741428,0.0,0.025646430578976954,0.013069139966273187,0.04405564924114671,0.0,0.0,0.0001405283867341203,0.0,0.0,0.0049887577290612705,0.08754918493535695,0.027754356379988757,0.0,0.0,0.0,0.0017566048341765036,0.016441821247892074,0.0,0.0,0.0,0.0,0.00021079258010118043,0.0009836987071388421,Normal
4-11,0.0,0.0,0.0,0.0,0.0,0.17422468242140374,0.00546448087431694,0.0013483783975587254,0.011993471009864453,0.0,0.0,0.0,0.022425661769924065,0.18039883613654106,0.0020580512383791072,0.0,0.0,0.0,0.0,0.0,0.012703143850684835,0.008090270385352353,0.00468384074941452,0.002767724079199489,0.0,0.0,0.0,0.0,0.00078064012490242,0.0,0.0,0.06145766801504506,0.0,0.0,0.0,0.011638634589454262,0.0,0.0,0.00858704137392662,0.05421900503867717,0.0,0.0,0.08189624583067207,0.0,0.007167695692285856,0.0,0.0,0.17188276204669647,0.0,0.006741891987793627,0.0,0.0897736143637783,0.0,0.0,0.0,0.0,0.0,0.0003548364204101909,0.019374068554396422,0.00546448087431694,0.04009651550635157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011283798169044072,0.00312256049960968,Normal
4-12,0.0,0.0,0.0,0.0,0.0,0.0019451913725041477,0.0,0.0,0.0057211510956004345,0.0,0.014016820184221065,0.034956233194118655,0.0,0.0,0.0,0.0,0.0,0.04771440013730763,0.1683162652325648,0.0,0.0,0.00022884604382401738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024429315178213857,0.0005149035986040391,0.0,0.0,0.0,0.0,0.0,0.47336804164998,0.0,0.0,0.00972595686252074,0.0033754791464042566,0.0,0.0,0.0,0.0,0.0,0.0841581326162824,0.0,0.0,0.04399565192516734,0.0,0.0,0.004691343898392357,0.0,0.0,0.0,0.0,0.0007437496424280565,0.0022884604382401737,0.00040048057669203043,0.0,0.048858630356427714,0.03055094685050632,0.0,0.0,Normal
4-13,0.0,0.0,0.0,0.0,0.0005909292362239622,0.014330033978431083,0.002954646181119811,0.0,0.02437583099423844,0.07652533609100311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4988920076820801,0.0,0.0,0.0,0.01964839710444674,0.0,0.0035455754173437733,0.0,0.0,0.0,0.0,0.0,0.0,0.0796277145811789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006057024671295612,0.0,0.0,0.0,0.0,0.02688728024819028,0.030432855665534053,0.0,0.0,0.0,0.0,0.0,0.028364603338750186,0.008420741616191461,0.0,0.0,0.0,0.0,0.0,0.13547052740434332,0.0,0.0,0.031319249519869995,0.0,0.0,0.012557246269759197,0.0,0.0,0.0,0.0,0.0,0.0,Normal
4-14,0.0,0.008386246555648735,0.0,0.0,0.0,0.0,0.0,0.0,0.5906313645621182,0.0,0.051755121600575056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008266443033425183,0.0,0.0,0.0,0.0,0.0,0.06649095483407212,0.0,0.0,0.0,0.0007188211333413202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012938780400143764,0.0,0.0,0.014017012100155745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003234695100035941,0.0,0.0,0.0,0.24008625853600096,0.0,0.0031148915778123876,0.0,0.0,0.0,0.0003594105666706601,0.0,0.0,Normal
4-17,0.0,0.0,0.0,0.0,0.0006739452756436178,0.002066765511973761,0.0,0.0,0.0,0.0006290155906007099,0.0,0.0040436716538617065,0.016354405355618457,0.0,0.0,0.0004942265354719864,0.0,0.013209327402614908,0.2902457653771847,0.0,0.0023363436222312082,0.00354944511838972,0.003998741968818799,0.0,0.0010333827559868805,0.010333827559868806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005930718425663836,0.0,0.0,0.028036123466774497,0.002740710787617379,0.0,0.0,0.0,0.0,0.0,0.3246169744350092,0.0,0.019364694253493284,0.03553938086894011,0.0,0.0,0.0,0.0,0.0,0.0,0.01105270252055533,0.0,0.0,0.03446106842791032,0.0,0.0,0.14790852316125264,0.0,0.0,0.009030866693624478,0.0,0.0004043671653861706,0.004313249764119153,0.0022914139371883004,0.0,0.020353147324437257,0.004987195039762771,0.0,0.0,Normal
4-18,0.0,0.0,0.010751514489985264,0.0,0.006167112372428096,0.0,0.0,0.00010915243137040878,0.005293892921464826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08606669213556732,0.0,0.005730502646946461,0.036893521803198166,0.009987447470392404,0.0,0.0030016918626862414,0.027069802979861377,0.0,0.000709490803907657,0.0,0.0,0.0,0.0,0.0,0.0,0.01304371554876385,0.05337553894012989,0.0,0.0,0.024832178136767996,0.030999290509196094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4205097418544998,0.0,0.011733886372318944,0.0,0.012170496097800578,0.009605413960595973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09239753315505103,0.0,0.0,0.09840091688042352,0.0,0.0,0.013207444195819462,0.024613873274027177,0.0,0.0018010151176117448,0.0,0.0,0.0015281340391857228,Normal
4-2,0.0,0.0,0.0,0.0,0.0005158627805003869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03629463134234865,0.0,0.4789785916946092,0.0,0.0017318250488227275,0.0,0.0002210840487858801,0.0,0.0,0.0,0.0,0.0,0.0,0.3811857474483216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002837245292752128,0.0,0.0,0.0013265042927152807,0.0,0.0,0.009617156122185784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08729135192895833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
4-21,0.0,0.0,0.018242614069245745,0.0,0.0,0.33653601963938035,0.0008888512655548972,0.00021163125370354693,0.002624227545923982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003809362566663845,0.0,0.002835858799627529,0.012655548971472107,0.0,0.00275120629814611,0.0,0.018835181579615678,0.0,0.0019046812833319225,0.0013967662744434099,0.0,0.0,0.011851350207398628,0.0,0.0013967662744434099,0.0,0.018538897824430713,0.0,0.0,0.013629052738508424,0.01862355032591213,0.0,0.0,0.010158300177770254,0.0,0.0,0.0,0.0,0.24697367307203927,0.0,0.004020993820367392,0.0,0.07542537881994413,0.006348937611106408,0.0,0.0,0.0,0.000550241259629222,0.0,0.0,0.0,0.16147464657580632,0.0,0.0,0.0,0.0,0.0,0.015025819012951833,0.012486243968509269,0.0,0.0,0.0,0.0,0.0008041987640734784,Normal
4-22,0.0,0.0,0.0,0.0,0.0,0.002790395846852693,0.0,0.0,0.0,0.0,0.0,0.006554185593770279,0.0,0.0,0.0,0.0,0.0,0.10895522388059702,0.5852044127190136,0.0,0.0011680726800778714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11602855288773524,0.0,0.0,0.0,0.0,0.0,0.0011031797534068787,0.0,0.0,0.0,0.0,0.0,0.035561323815704086,0.0,0.0709279688513952,0.030889033095392603,0.0026606099935107073,0.0,0.0,0.0,0.0,0.0,0.004996755353666451,0.0,0.0,0.0,0.0,0.0009085009733939001,0.0057754704737183644,0.0,0.0,0.0,0.0,0.00045425048669695006,0.006489292667099286,0.0,0.0,0.009798831927319921,0.00973393900064893,0.0,0.0,Normal
4-23,0.0,0.0,0.005086136177194421,0.0,0.0,0.0018867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.02502050861361772,0.010992616899097621,0.0,0.0,0.0,0.0,0.034126333059885154,0.0,0.02895816242821985,0.04167350287120591,0.0,0.0,0.009351927809680066,0.0014766201804757998,0.0,0.0009023789991796555,0.0,0.0,0.0,0.0,0.0,0.0,0.002789171452009844,0.014109926168990976,0.0,8.203445447087777e-05,0.03059885151763741,0.01763740771123872,0.0,0.0022149302707136997,0.0,0.0,0.004101722723543888,0.0,0.0,0.4716981132075472,0.02100082034454471,0.0,0.0,0.05512715340442986,0.0,0.0,0.0,0.0,0.0,0.00024610336341263333,0.0,0.0,0.12567678424938475,0.0,0.0019688269073010667,0.01435602953240361,0.0,0.0006562756357670221,0.04520098441345365,0.026579163248564398,0.0,0.0,0.0,0.0,0.0064807219031993435,Warning
4-25,0.0,0.0,0.0,0.0,0.0,0.0016137708445400753,0.0,0.0,0.006574621959237344,0.003287310979618672,0.0,0.0,0.10083079313848545,0.0,0.0,0.0,0.0,0.0,0.02695595003287311,0.0,0.0022712330404638095,0.0,0.0,0.0,0.0024505409120793736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02342956189110035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12402127786743171,0.0,0.0,0.0,0.39680831988524295,0.03102026178949256,0.0,0.0,0.0,0.0,0.01834917219532604,0.0,0.0,0.0,0.0,0.0,0.22670491901261133,0.0,0.0,0.031677723985416295,0.0,0.000777000777000777,0.002928695236387544,0.0,0.0,0.0,0.00029884645269260656,0.0,0.0,Normal
4-27,0.0,0.08282131133742951,0.0,0.0,0.0,0.004460903964312768,0.0,0.0,0.7419409140644727,0.0,0.041663159666694725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006649271946805825,0.0,0.004460903964312768,0.0,0.0,0.0,0.024997895800016833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01624442387004461,0.0,0.0,0.0,0.0,0.0,0.0,0.008332631933338944,0.0,0.0,0.0,0.0,0.0,0.004292567965659457,0.0,0.0,0.0,0.06211598350307213,0.0,0.0020200319838397443,0.0,0.0,0.0,0.0,0.0,0.0,Normal
4-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024981495188749073,0.2822908956328645,0.0,0.0016654330125832717,0.003145817912657291,0.0,0.0,0.0,0.0,0.0,0.0,0.001850481125092524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02747964470762398,0.0020355292376017763,0.0,0.0,0.011565507031828275,0.0,0.0,0.4431902294596595,0.0,0.0,0.0420059215396003,0.0055514433752775726,0.0,0.0,0.0,0.0,0.0,0.058105107327905255,0.0,0.0,0.032198371576609916,0.0,0.0,0.042746113989637305,0.0,0.0,0.0,0.0,0.0008327165062916358,0.0,0.0027757216876387863,0.0,0.03876757957068838,0.0012953367875647669,0.0,0.0,Normal
4-30,0.0,0.0,0.0,0.0,0.0,0.001830027084400849,0.0,0.0,0.0,0.0,0.0,0.0,0.09948027230803017,0.0,0.0,0.0,0.0,0.0,0.07788595271210014,0.0,0.0,0.0,0.0,0.0002196032501281019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002415635751409121,0.0,0.0,0.0,0.0,0.0,0.0,0.0008052119171363736,0.0,0.0,0.0010980162506405095,0.0,0.0,0.0,0.0,0.0,0.018812678427640728,0.5314398653100066,0.046189883610277434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21155113095673816,0.0033672498352975626,0.0,0.0,0.0,0.004904472586194275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
4-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13719549894893038,0.0,0.0,0.0,0.0,0.0011747248670706072,0.16291579077531843,0.0,0.0016693458637319154,0.00401879559787313,0.0,0.0018548287374799061,0.003956967973290466,0.007728453072832942,0.0,0.0,0.0,0.0,0.0,0.0913812291331767,0.0,0.0,0.011932731544454062,0.0,0.0,0.0,0.0027204154816371953,0.008346729318659577,0.0,0.0005564486212439718,0.0,0.0,0.0,0.0,0.008346729318659577,0.072400148386299,0.2031037467540497,0.05379003338691728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044515889699517745,0.0,0.18962532459502907,0.0,0.0,0.01013973043155682,0.0,0.0,0.01941387411895635,0.003276864102881167,0.0,0.0,0.0,0.0,0.0,Normal
4-32',0.0,0.0,0.0,0.0,0.0,0.004863221884498481,0.0,0.0,0.022897669706180346,0.0,0.0,0.009219858156028368,0.0,0.0,0.0,0.0,0.0,0.0,0.5724417426545086,0.0,0.08145896656534954,0.0,0.004559270516717325,0.0,0.0,0.0,0.004863221884498481,0.0,0.0,0.0,0.0,0.018439716312056736,0.008814589665653495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00851063829787234,0.0,0.03657548125633232,0.11479229989868288,0.05126646403242148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04873353596757852,0.0,0.0,0.0,0.0,0.0007092198581560284,0.011854103343465046,0.0,0.0,0.0,0.0,0.0,0.0,Warning
4-33,0.0,0.0,0.002286198137171888,0.0,0.0,0.490008467400508,0.007281964436917867,0.001100762066045724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05300592718035563,0.0,0.004403048264182896,0.0,0.0,0.0,0.0,0.0,0.0,0.018374259102455544,0.0,0.06926333615580017,0.0,0.0,0.0,0.012108382726502963,0.0,0.0,0.008975444538526672,0.008721422523285352,0.0,0.0,0.04132091447925487,0.0,0.0,0.0,0.0,0.2016934801016088,0.0,0.012447078746824726,0.0,0.05664690939881457,0.010330228619813718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020321761219305673,Normal
4-34,0.0,0.0,0.0,0.0,0.01630110661983964,0.001987939831687761,0.0,0.0,0.20011927638990126,0.002783115764362865,0.0,0.02537936518454708,0.20005301172884501,0.0,0.0,0.0,0.0,0.0020542044927440196,0.09475846531044994,0.0,0.03690941620833609,0.0,0.00039758796633755216,0.0,0.003975879663375522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001325293221125174,0.0,0.0,0.010271022463720098,0.0,0.0,0.0,0.03869856205685508,0.0,0.0,0.2106553574978464,0.0,0.0,0.0,0.0033794977138691938,0.0,0.0,0.0,0.0,0.0,0.013517990855476775,0.0,0.0,0.014975813398714465,0.0,0.0,0.11066198396395202,0.0,0.0,0.012457756278576634,0.0,0.0001325293221125174,0.0,0.0,0.0,0.0,0.00039758796633755216,0.0,0.0,Normal
4-4,0.002146565495207668,0.0,0.0,0.0,0.0004992012779552715,0.036841054313099045,0.0013977635782747603,0.0009484824281150159,0.0,0.0,0.0,0.0,0.01602436102236422,0.003943690095846645,0.0,0.0,0.0,0.0,0.07697683706070288,0.0020966453674121405,0.003993610223642172,0.0,0.0033446485623003196,0.0020966453674121405,0.0,0.002196485623003195,0.001297923322683706,0.0,0.0,0.0,0.0,0.23412539936102236,0.0,0.0009484824281150159,0.0,0.0036940894568690094,0.0,0.0,0.0,0.04023562300319489,0.0,0.0,0.0032448083067092653,0.016273961661341853,0.0,0.0,0.0,0.19843250798722045,0.0,0.02865415335463259,0.0,0.029602635782747605,0.003294728434504792,0.0,0.0,0.0004492811501597444,0.009634584664536741,0.0,0.017621805111821088,0.0008486421725239616,0.2317791533546326,0.001297923322683706,0.0,0.004542731629392971,0.0,0.0,0.016773162939297124,0.0,4.9920127795527154e-05,0.0,0.0,0.0,0.004692492012779553,Normal
4-5,0.0,0.0,0.01943115818243936,0.0,0.0,0.1956781687734882,0.000896822685343355,0.0,0.0020498804236419544,0.0,0.0,0.0,0.0,0.0,0.00012811752647762215,0.0,0.0,0.0,0.024982917663136317,0.0,0.0347198496754356,0.010804578066279467,0.005978817902289033,0.0,0.001580116159890673,0.0,0.0,0.0023061154765971984,0.0,0.004740348479672019,0.0,0.0376238469422617,0.0,0.0,0.0033310556884181756,0.011872224120259652,0.0,0.0002562350529552443,0.00619234711308507,0.010462931329005809,0.0,0.0004697642637512812,0.014605398018448923,0.0,0.004355995900239153,0.0,0.0,0.20037581141100103,0.0,0.0,0.0006405876323881107,0.04155278442090878,0.012341988384010932,0.002263409634437991,0.0,0.0,0.0,0.00012811752647762215,0.0,0.0,0.2146395626921763,0.0,0.0,0.008114110010249403,0.0,0.0016655278442090878,0.02767338571916638,0.008711991800478306,0.08618038947728049,0.0,0.0,0.0,0.0032456440040997607,Normal
4-7,0.0,0.0,0.0,0.0,0.0,0.21673953778888194,0.0,0.00034069615581170857,0.0,0.0020441769348702515,0.0,0.0,0.036965532905570385,0.03832831752881722,0.0,0.0,0.0,0.0,0.004656180796093351,0.0,0.001930611549599682,0.006302878882516609,0.0,0.0034637442507523706,0.0,0.013173584691386065,0.0,0.0,0.0,0.03350178865481801,0.0,0.04678893873147465,0.0,0.0021577423201408212,0.0,0.0,0.0,0.0,0.0061325308046107545,0.06427800806314235,0.0,0.0,0.0,0.021123161660325934,0.0,0.0,0.0,0.1304298449832491,0.0,0.006927488501504741,0.0,0.057975129180625744,0.0037476577139287947,0.0,0.0025552211685878146,0.0,0.010220884674351258,0.0,0.037476577139287946,0.0,0.24393844756118335,0.0,0.0,0.0,0.0,0.0,0.007892794276304581,0.0,0.0,0.0,0.0,0.0,0.0009085230821645562,Normal
4-8,0.0,0.0,0.0012927605409705648,0.0,0.0,0.25904932378679396,0.0,0.0,0.0031324582338902148,0.0,0.0,0.0,0.0,0.006115751789976134,0.00034805091487669055,0.0,0.0,0.0,0.029932378679395386,0.0,0.0019391408114558472,0.008701272871917264,0.0037291169451073984,0.000994431185361973,0.0,0.0,0.0014916467780429594,0.0002983293556085919,0.0,0.06195306284805092,0.0,0.016308671439936355,0.0,0.0025855210819411296,0.0,0.008502386634844868,0.0,0.00024860779634049325,0.0110381861575179,0.07189737470167064,0.0,0.0,0.0,0.0,0.00661296738265712,0.0,0.0,0.22240453460620524,0.0,0.0,0.0,0.07105210819411296,0.0,0.0,0.004723548130469372,0.0,0.0020385839299920444,0.0002983293556085919,0.0404733492442323,0.0,0.12251392203659507,0.0,0.0,0.0,0.0,0.0,0.024363564041368337,0.01024264120922832,0.0,0.0,0.0,0.0010938743038981702,0.004624105011933174,Normal
4-9,0.0,0.0,0.0,0.0,0.0004447162154650064,0.002946244927455667,0.0,0.0010562010117293901,0.25626771916170993,0.0,0.0622602701651009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035577297237200513,0.0,0.0331869475790761,0.0,0.0026127077658569127,0.0,0.033631663794541106,0.0,0.0,0.0,0.0,0.0,0.0,0.0028350658735894155,0.0,0.0,0.0,0.0,0.0,0.0,0.0026127077658569127,0.0,0.0,0.0,0.0,0.0,0.006059258435710712,0.0,0.0,0.0575351603757852,0.012952359775418311,0.0,0.0021124020234587803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021624325976985936,0.0,0.0,0.0,0.4947467897048196,0.0007226638501306354,0.00277947634665629,0.0,0.0,0.0,5.55895269331258e-05,0.0,0.0,Normal
