Feature,Repeat,Multilabel MCC drop,Micro-AUPR drop
substrate_avg_COD,10,0.0,0.003507360382511482
substrate_avg_COD,11,-0.00743659194065327,0.0018475334069614213
substrate_avg_COD,12,0.0,0.0009461855239604189
substrate_avg_COD,13,0.007204672799780987,0.0019375873680448352
substrate_avg_COD,14,0.0,0.003528492451305709
substrate_avg_COD,15,0.0,-0.0020699987862469182
substrate_avg_COD,16,-0.00743659194065327,0.001665701117989582
substrate_avg_COD,17,0.0,0.0022865545188064385
substrate_avg_COD,18,-0.00743659194065327,0.003508354371847544
substrate_avg_COD,19,0.0,0.0005604404668095309
substrate_avg_COD,20,0.0,0.0006646305453307799
substrate_avg_COD,21,0.007204672799780987,0.004663485406144141
substrate_avg_COD,22,-0.00743659194065327,0.0009422528160100696
substrate_avg_COD,23,-0.00743659194065327,4.727217603284206e-05
substrate_avg_COD,24,0.0,8.113625045086392e-05
substrate_avg_COD,25,0.0,-0.0001251088191939198
substrate_avg_COD,26,0.007204672799780987,-0.0003416474628099575
substrate_avg_COD,27,0.0,0.0020496403368799876
substrate_avg_COD,28,-0.00743659194065327,0.0011497142258118376
substrate_avg_COD,29,0.0,-0.00011226896469834768
substrate_avg_COD,30,0.0,0.007835649513984133
substrate_avg_sCOD,1,0.007204672799780987,0.01634292648794733
substrate_avg_sCOD,2,0.039003960148865535,0.014719667424821725
substrate_avg_sCOD,3,0.015783684104106133,0.008941874826193519
substrate_avg_sCOD,4,0.03183783997044348,-0.0029258775598181574
substrate_avg_sCOD,5,0.008359422556559637,0.013568814362190207
substrate_avg_sCOD,6,0.04594306081906502,0.01752068316956168
substrate_avg_sCOD,7,0.027550527278247805,0.0074234690887639565
substrate_avg_sCOD,8,0.015783684104106133,0.0033510091913988016
substrate_avg_sCOD,9,0.0,0.006994561971892965
substrate_avg_sCOD,10,0.024430779006467895,0.021763421810292338
substrate_avg_sCOD,11,0.016767624035266493,-0.004909622172797445
substrate_avg_sCOD,12,0.008359422556559637,-0.007730205929239176
substrate_avg_sCOD,13,0.015783684104106133,0.01706766807049953
substrate_avg_sCOD,14,0.022971530409532537,0.021029528523976326
substrate_avg_sCOD,15,0.007204672799780987,0.010012583105105943
substrate_avg_sCOD,16,0.015783684104106133,0.0033975953219030908
substrate_avg_sCOD,17,0.039003960148865535,0.010602070151789489
substrate_avg_sCOD,18,0.015783684104106133,0.009149724923592506
substrate_avg_sCOD,19,0.008359422556559637,0.005393618819013735
substrate_avg_sCOD,20,0.024430779006467895,0.019773211886895237
substrate_avg_sCOD,21,0.03183783997044348,0.005605087324551616
substrate_avg_sCOD,22,0.024430779006467895,0.008675805168021189
substrate_avg_sCOD,23,0.024430779006467895,0.011431409980605212
substrate_avg_sCOD,24,0.0,0.011116616839159654
substrate_avg_sCOD,25,0.022971530409532537,-0.0022806354971994236
substrate_avg_sCOD,26,0.015783684104106133,0.007775785343765107
substrate_avg_sCOD,27,0.03183783997044348,0.00736757313287234
substrate_avg_sCOD,28,0.024430779006467895,-0.009470771208549389
substrate_avg_sCOD,29,-0.00743659194065327,-0.009200716923618846
substrate_avg_sCOD,30,0.022971530409532537,0.027512273463747183
substrate_avg_TC,1,0.0,0.0013247123183444676
substrate_avg_TC,2,0.0,0.003534442031205065
substrate_avg_TC,3,0.007204672799780987,0.0010094247946062507
substrate_avg_TC,4,0.0,0.003780308840007074
substrate_avg_TC,5,0.0,0.0016255842992455305
substrate_avg_TC,6,0.0,0.0009843015117841358
substrate_avg_TC,7,0.0,0.002644836936698036
substrate_avg_TC,8,0.0,0.00014145034104035004
substrate_avg_TC,9,0.0,0.0009091425615051496
substrate_avg_TC,10,0.007204672799780987,0.006618165772498907
substrate_avg_TC,11,0.0,0.0029830877725749994
substrate_avg_TC,12,0.0,-0.0009207739883316801
substrate_avg_TC,13,0.0,-0.0010309270247033653
substrate_avg_TC,14,0.0,-0.0004256104323608345
substrate_avg_TC,15,0.0,0.0020870941664405396
substrate_avg_TC,16,0.0,0.0015693353491826878
substrate_avg_TC,17,0.015783684104106133,0.0030087792364712485
substrate_avg_TC,18,0.0,0.0040150362364199665
substrate_avg_TC,19,0.0,4.052145707750254e-05
substrate_avg_TC,20,0.0,0.0036515349752109794
substrate_avg_TC,21,0.007204672799780987,-0.000296586508383323
substrate_avg_TC,22,0.0,0.004026949291380699
substrate_avg_TC,23,0.0,0.004508932896882922
substrate_avg_TC,24,0.0,0.00357572147733326
substrate_avg_TC,25,0.0,0.0004182681455086601
substrate_avg_TC,26,0.015783684104106133,0.0026699484414028363
substrate_avg_TC,27,0.0,0.0012035643253319184
substrate_avg_TC,28,0.0,-0.00013604993838195467
substrate_avg_TC,29,0.0,-0.0008847710650068952
substrate_avg_TC,30,0.0,0.002237348813095952
substrate_avg_Protein,1,0.0,0.0036348376544709238
substrate_avg_Protein,2,0.0,-0.0002694242066759167
substrate_avg_Protein,3,0.0,0.004483423116075247
substrate_avg_Protein,4,0.0,0.004749584485387093
substrate_avg_Protein,5,0.015783684104106133,0.0022862047245567063
substrate_avg_Protein,6,0.0,0.005122756220775182
substrate_avg_Protein,7,0.0,0.0073130403098257135
substrate_avg_Protein,8,0.0,0.001314421862654902
substrate_avg_Protein,9,0.0,0.005871655389201813
substrate_avg_Protein,10,0.0,0.007022632778691085
substrate_avg_Protein,11,0.015783684104106133,0.0023136600605885294
substrate_avg_Protein,12,0.0,-0.0010327480632938424
substrate_avg_Protein,13,0.0,0.003952433320984328
substrate_avg_Protein,14,0.0,0.0012071309914717387
substrate_avg_Protein,15,0.0,0.00016672189115246594
substrate_avg_Protein,16,0.0,0.0009612316409665644
substrate_avg_Protein,17,0.0,0.0021533273591581303
substrate_avg_Protein,18,0.0,0.0019918299117446248
substrate_avg_Protein,19,0.0,0.0018904839642897575
substrate_avg_Protein,20,0.0,0.000687570942247806
substrate_avg_Protein,21,0.0,0.005283247929374013
substrate_avg_Protein,22,0.0,0.006814370544103443
substrate_avg_Protein,23,0.0,0.0008029239523147935
substrate_avg_Protein,24,0.0,0.003181083028535703
substrate_avg_Protein,25,0.015783684104106133,0.0016100780859015784
substrate_avg_Protein,26,0.0,0.002590776447353005
substrate_avg_Protein,27,0.0,0.0012809462430802832
substrate_avg_Protein,28,0.0,-0.005384742751424254
substrate_avg_Protein,29,0.0,0.0011650990360310143
substrate_avg_Protein,30,0.0,0.0022454127316677286
substrate_avg_Lipid,1,-0.008309877015758693,0.002091097667936137
substrate_avg_Lipid,2,0.007204672799780987,0.00721002067463028
substrate_avg_Lipid,3,0.007204672799780987,0.0028373545817837464
substrate_avg_Lipid,4,0.007204672799780987,0.006438030078359247
substrate_avg_Lipid,5,0.022971530409532537,0.005364595994501176
substrate_avg_Lipid,6,0.007204672799780987,0.007310347991276833
substrate_avg_Lipid,7,0.007204672799780987,0.003873494888479323
substrate_avg_Lipid,8,0.0,0.003128789289332301
substrate_avg_Lipid,9,0.0,0.0020833444875001383
substrate_avg_Lipid,10,0.0,0.008690502402061318
substrate_avg_Lipid,11,0.022971530409532537,0.003929818362519211
