Model,candidate,scope,params,Macro MCC,Macro AUPR,Macro ROC-AUC
XGBoost,0,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.10128115868573606,,
XGBoost,0,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.24631030637746498,,
XGBoost,0,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.1569556803724065,,
XGBoost,0,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 1, ""learning_rate"": 0.03}",0.14067213563365638,0.18561971487917223,0.5463154133114063
XGBoost,1,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.10111436343087392,,
XGBoost,1,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.011541775134229954,0.23541087567403357,0.5623529411764705
XGBoost,1,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.12032877773335512,,
XGBoost,1,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.12598815766974242,,
XGBoost,1,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.18620988683194328,,
XGBoost,1,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 3, ""learning_rate"": 0.1}",0.11396247118268502,0.21112028301169267,0.5838619532537117
XGBoost,2,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.13212721855636908,,
XGBoost,2,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",-0.004627266534858915,0.2412124863440653,0.5887663398692811
XGBoost,2,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.08540818974823926,,
XGBoost,2,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.13708657012291492,,
XGBoost,2,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.17042801061232304,,
XGBoost,2,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 100, ""max_depth"": 2, ""learning_rate"": 0.03}",0.11012664779098102,0.1947599219611266,0.5305191455875906
XGBoost,3,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.20885532284535607,,
XGBoost,3,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",-0.0059979933256195965,0.2266269226989041,0.5120098039215686
XGBoost,3,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.07613611577966677,,
XGBoost,3,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.2723578682364668,,
XGBoost,3,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.18652224552786714,,
XGBoost,3,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 50, ""max_depth"": 1, ""learning_rate"": 0.03}",0.13999368724254901,0.1811693998790045,0.5531974243668298
XGBoost,4,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.10111436343087392,,
XGBoost,4,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",-0.024824937208751313,0.16673082829623076,0.5473937908496732
XGBoost,4,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.12032877773335512,,
XGBoost,4,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.12598815766974242,,
XGBoost,4,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.14924518316204666,,
XGBoost,4,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 1, ""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.03}",0.09715322267914474,0.19766105105896487,0.5738993618832082
XGBoost,5,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.10830928822491699,,
XGBoost,5,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.053410859252980857,0.2374942090073669,0.5741176470588234
XGBoost,5,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.12032877773335512,,
XGBoost,5,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.219917511666255,,
XGBoost,5,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.13863154402860034,,
XGBoost,5,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 50, ""max_depth"": 2, ""learning_rate"": 0.1}",0.1221867983330485,0.20009222820378994,0.5866293479879929
XGBoost,6,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.19486745228251795,,
XGBoost,6,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.007537391294591767,0.1578501400560224,0.5403104575163399
XGBoost,6,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.08055123660917043,,
XGBoost,6,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.2723578682364668,,
XGBoost,6,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.18652224552786714,,
XGBoost,6,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 1, ""learning_rate"": 0.03}",0.14197124380730033,0.17918634825228602,0.5570547535635934
XGBoost,7,fold_1,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.10111436343087392,,
XGBoost,7,fold_2,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.011541775134229954,0.24648809523809523,0.6119035947712419
XGBoost,7,fold_3,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.12032877773335512,,
XGBoost,7,fold_4,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.12598815766974242,,
XGBoost,7,fold_5,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.14924518316204666,,
XGBoost,7,pooled_OOF,"{""subsample"": 0.8, ""reg_lambda"": 10, ""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.03}",0.10214885922341772,0.20030855801317782,0.5846013979788833
GLMNET,0,fold_1,"{""l1_ratio"": 0.5, ""C"": 10}",0.14398372586239022,,
GLMNET,0,fold_2,"{""l1_ratio"": 0.5, ""C"": 10}",0.1530551016840799,0.33306932242594006,0.705049019607843
GLMNET,0,fold_3,"{""l1_ratio"": 0.5, ""C"": 10}",0.08027894489103442,,
GLMNET,0,fold_4,"{""l1_ratio"": 0.5, ""C"": 10}",0.13257096037004262,,
GLMNET,0,fold_5,"{""l1_ratio"": 0.5, ""C"": 10}",0.029651946970188248,,
GLMNET,0,pooled_OOF,"{""l1_ratio"": 0.5, ""C"": 10}",0.12954260809747153,0.22283612591066246,0.6742837407599384
GLMNET,1,fold_1,"{""l1_ratio"": 0.1, ""C"": 10}",0.14453708208374355,,
GLMNET,1,fold_2,"{""l1_ratio"": 0.1, ""C"": 10}",0.14688008715948553,0.326656423534326,0.64
GLMNET,1,fold_3,"{""l1_ratio"": 0.1, ""C"": 10}",0.12369816100217253,,
GLMNET,1,fold_4,"{""l1_ratio"": 0.1, ""C"": 10}",0.08678083294915925,,
GLMNET,1,fold_5,"{""l1_ratio"": 0.1, ""C"": 10}",-0.008385955256571551,,
GLMNET,1,pooled_OOF,"{""l1_ratio"": 0.1, ""C"": 10}",0.12482325239621886,0.2335248541677625,0.6441339402610391
GLMNET,2,fold_1,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.17746353046715627,,
GLMNET,2,fold_2,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.11229831420609818,0.2954174297924298,0.6461764705882354
GLMNET,2,fold_3,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.14579460701021124,,
GLMNET,2,fold_4,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.17842851423995423,,
GLMNET,2,fold_5,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.12290169361615935,,
GLMNET,2,pooled_OOF,"{""l1_ratio"": 0.1, ""C"": 0.01}",0.18983782218595008,0.26371237414027277,0.5841526850780183
GLMNET,3,fold_1,"{""l1_ratio"": 0.9, ""C"": 1}",0.2159922594279528,,
GLMNET,3,fold_2,"{""l1_ratio"": 0.9, ""C"": 1}",-0.019242601285999507,0.2843452380952381,0.7000816993464053
GLMNET,3,fold_3,"{""l1_ratio"": 0.9, ""C"": 1}",0.12056919587269735,,
GLMNET,3,fold_4,"{""l1_ratio"": 0.9, ""C"": 1}",0.07892327362009952,,
GLMNET,3,fold_5,"{""l1_ratio"": 0.9, ""C"": 1}",0.22022365296202234,,
GLMNET,3,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 1}",0.1612835262211968,0.23534432695265495,0.6810971341209078
GLMNET,4,fold_1,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.25700422412260787,,
GLMNET,4,fold_2,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.07406625570770035,0.3121679197994987,0.6360294117647058
GLMNET,4,fold_3,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.0738732055910899,,
GLMNET,4,fold_4,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.156206292017732,,
GLMNET,4,fold_5,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.29390680678282477,,
GLMNET,4,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 0.1}",0.20467358218293263,0.26943699662939596,0.5998625105738982
GLMNET,5,fold_1,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.0,,
GLMNET,5,fold_2,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.0,0.5631578947368421,0.5
GLMNET,5,fold_3,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.0,,
GLMNET,5,fold_4,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.0,,
GLMNET,5,fold_5,"{""l1_ratio"": 0.9, ""C"": 0.01}",0.0,,
GLMNET,5,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 0.01}",-0.0338123813904571,0.14070064002243082,0.3725821916641839
GLMNET,6,fold_1,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.0,,
GLMNET,6,fold_2,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.0,0.5631578947368421,0.5
GLMNET,6,fold_3,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.0,,
GLMNET,6,fold_4,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.0,,
GLMNET,6,fold_5,"{""l1_ratio"": 0.5, ""C"": 0.01}",-0.00909090909090909,,
GLMNET,6,pooled_OOF,"{""l1_ratio"": 0.5, ""C"": 0.01}",0.009346925627580419,0.1547382412313522,0.4161789644338986
GLMNET,7,fold_1,"{""l1_ratio"": 0.9, ""C"": 10}",0.13831065210743024,,
GLMNET,7,fold_2,"{""l1_ratio"": 0.9, ""C"": 10}",0.15811303224205764,0.31829115329115326,0.7272712418300653
GLMNET,7,fold_3,"{""l1_ratio"": 0.9, ""C"": 10}",0.10516361150397077,,
GLMNET,7,fold_4,"{""l1_ratio"": 0.9, ""C"": 10}",0.04794977946263843,,
GLMNET,7,fold_5,"{""l1_ratio"": 0.9, ""C"": 10}",0.07901197262918311,,
GLMNET,7,pooled_OOF,"{""l1_ratio"": 0.9, ""C"": 10}",0.13213166485785974,0.22554306469308347,0.6822524415307424
