SampleID,ABY1,Abditibacteria,Acetothermiia,Acidimicrobiia,Acidobacteriae,Actinobacteria,Alphaproteobacteria,Aminicenantia,Anaerolineae,BD7-11,BRH-c20a,Babeliae,Bacilli,Bacteroidia,Bdellovibrionia,Berkelbacteria,Blastocatellia,Brachyspirae,Brevinematia,CK-2C2-2,CPR2,Caldatribacteriia,Caldisericia,Calditrichia,Campylobacteria,Chitinivibrionia,Chlamydiae,Chlorobia,Chloroflexia,Chthonomonadetes,Cloacimonadia,Clostridia,Coprothermobacteria,Coriobacteriia,Cyanobacteriia,D8A-2,DG-56,Dadabacteriia,Defferrisomatia,Dehalococcoidia,Deinococci,Desulfitobacteriia,Desulfobacteria,Desulfobulbia,Desulfomonilia,Desulfotomaculia,Desulfovibrionia,Desulfurellia,Desulfuromonadia,Dethiobacteria,Dictyoglomia,Elusimicrobia,Endomicrobia,FCPU426,Fermentibacteria,Fibrobacteria,Fimbriimonadia,Fusobacteriia,Gammaproteobacteria,Gemmatimonadetes,Gitt-GS-136,Gracilibacteria,Halanaerobiia,Holophagae,Hydrogenedentia,Hydrothermae,Ignavibacteria,JG30-KF-CM66,JS1,KD4-96,Kapabacteria,Kiritimatiellae,Kryptonia,LCP-89,Latescibacteria,Latescibacterota,Lentisphaeria,Leptospirae,Limnochordia,Lineage_IIa,Longimicrobia,MBNT15,MD2902-B12,MVP-15,Margulisbacteria,Marinimicrobia_(SAR406_clade),Methylomirabilia,Microgenomatia,Moorellia,Myxococcia,NB1-j,NKB15,Negativicutes,Nitrospiria,OC31,OLB14,OM190,Oligoflexia,Omnitrophia,PAUC34f,Parcubacteria,Phycisphaerae,Pla3_lineage,Pla4_lineage,Planctomycetes,Polyangia,RBG-16-55-12,Rhodothermia,Rs-M47,Rubrobacteria,SAR324_clade(Marine_group_B),SGST604,SHA-26,SJA-28,Saccharimonadia,Sericytochromatia,Spirochaetia,Subgroup_18,Subgroup_21,Subgroup_22,Sumerlaeia,Sva0485,Symbiobacteriia,Synergistia,Syntrophia,Syntrophobacteria,Syntrophomonadia,Syntrophorhabdia,TA06,TK10,Thermacetogenia,Thermoanaerobacteria,Thermoanaerobaculia,Thermodesulfovibrionia,Thermoleophilia,Thermotogae,Thermovenabulia,Unclassified,V2072-189E03,Vampirivibrionia,Verrucomicrobiae,Vicinamibacteria,WCHB1-81,WOR-1,WPS-2,WS1,WS2,WS4,WWE3,Zixibacteria,bacteriap25,c5LKS83,vadinHA49,acid_accumulation,acid_base_balance,ammonia_toxicity,biogas_quality,buffer_capacity
4-10,0.0,0.0,0.0012580414581844174,0.0004860614724803431,0.00034310221586847747,0.018813438170121516,0.04769120800571837,0.010464617583988563,0.002487491065046462,0.0,0.0002573266619013581,0.00020014295925661186,0.00042887776983559683,0.03067905646890636,0.0001429592566118656,0.0,0.0002573266619013581,0.0,0.0,0.0,0.0,0.009378127233738385,0.0065475339528234455,0.0,0.0004002859185132237,0.0,0.0008577555396711937,0.0,0.0,0.00022873481057898498,0.3302072909220872,0.1275482487491065,0.13984274481772696,0.0005432451751250894,0.0,0.01821300929235168,0.0,0.0,0.0,0.0,0.0,0.0005146533238027162,0.0,0.0,0.0,0.0012866333095067906,0.0,0.0,0.0,0.0025160829163688348,0.0,0.0,0.0,0.0,0.00017155110793423873,0.0008291636883488206,0.0,0.0006576125804145819,0.0738241601143674,0.0,0.0,0.0,0.0,0.0014295925661186562,0.0025160829163688348,0.0005718370264474624,0.0,0.0,0.0,0.0,0.0,0.0004002859185132237,0.0,0.0,0.0,0.0,0.0,0.00034310221586847747,0.022959256611865618,0.0,0.0,0.0,0.0,0.00022873481057898498,0.0,0.0006290207290922087,0.0,0.0,0.001172265904217298,0.00022873481057898498,0.0,0.0,0.0012580414581844174,0.0,0.0,0.0,0.0,0.0006290207290922087,0.0,0.0,0.010550393137955683,0.00042887776983559683,0.0,0.0,0.0018012866333095069,0.0004002859185132237,0.00022873481057898498,0.0,0.0,0.0,0.0008005718370264474,0.0,0.0,0.00045746962115796996,0.0018870621872766262,0.0,0.0026304503216583275,0.0,0.002544674767691208,0.0,2.8591851322373122e-05,0.0,0.0028591851322373124,0.014295925661186561,0.0037455325232308794,0.00022873481057898498,0.02424588992137241,0.0037741243745532524,0.0,0.0,0.0,0.0,0.0,0.0,0.001629735525375268,0.026933523945675483,0.0,0.035110793423874194,0.0,0.0,0.0,0.0,0.0008577555396711937,0.0,0.0,0.0050321658327376695,0.0,0.0,0.0,0.0,8.577555396711937e-05,0.0,0.0,0,0,0,0,0
4-11,0.0,0.0,0.04198815100578672,0.0050978230917608156,0.0,0.009334527418021493,0.020322402865803252,0.01219344171948195,0.009541195921741527,0.0,0.0,0.0,0.003444475062000551,0.11370212179663819,0.00013777900248002206,0.0,0.01112565445026178,0.019530173601543126,0.0,0.0005511160099200882,0.0,0.002480022044640397,0.016395701295122623,0.0,0.0,0.0,0.002238908790300358,0.0,0.0,0.006888950124001102,0.1638536786993662,0.11173877101129788,0.0,0.00020666850372003307,0.0,0.0011022320198401765,0.0,0.0,0.0,0.0,0.0,0.00020666850372003307,0.0,0.0,0.0,0.0,0.0005166712593000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048222650868007716,0.0,0.003031138054560485,0.00013777900248002206,0.17721824193992836,0.0016533480297602646,0.0,0.0,0.0,0.0,0.006234499862220998,0.0,0.0002755580049600441,0.0,0.00041333700744006614,0.0,0.0,0.00044778175806007165,0.0,0.0,0.0,0.0,0.0,0.006992284375861119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007233397630201158,0.00013777900248002206,0.00020666850372003307,0.0,0.0,0.0,0.0,0.0,0.0,0.01012675668228162,0.0002755580049600441,0.0,0.0,0.0,0.0,0.004512262331220722,0.0,0.0,0.01736015431248278,0.00010333425186001654,0.0,0.04491595480848719,0.0,0.0,0.0,0.00024111325434003858,0.00020666850372003307,0.0,0.003513364563240562,0.041195921741526594,0.0036855883163405896,0.0021700192890603473,0.013950124001102232,0.00044778175806007165,0.0,0.0,0.0,0.0,0.0,0.004960044089280794,0.08342518600165334,0.0,0.004546707081840727,0.0,0.0,0.010540093689721686,0.0,0.001825571782860292,0.0,0.0,0.0013089005235602095,0.0,0.0,0.0,0.0,0.0,0.00013777900248002206,0.0,0,0,0,0,0
4-12,0.0,0.0,0.0,0.0,0.0,0.001113403412253987,0.0,0.0,0.0007204375020466975,0.0,0.0024887840979795003,0.010020630710285883,0.05462226151881324,0.20964731309558896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026197727347152634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005632511379637817,0.6007466352293939,0.0,0.0,0.0,0.007728329567410027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002259553983691915,0.0,0.003962406261256836,0.0,0.0,0.0,0.009398434685791008,0.0,0.0,0.0,0.0,0.0,0.00039296591020728953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037659233061531914,0.0,0.0010806562530700462,0.0012443920489897502,0.0,0.0,0.0,0.0,0.0008186789795985198,0.0018665880734846253,0.009332940367423126,0.0,0.0,0.0,0.0,0.00019648295510364477,0.0,0.0024560369387955595,0.0,0.0,0.00036021875102334875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026197727347152634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222353210858958,0.0,0.0,0.0,0.0,0.0,0.0,0.007728329567410027,0.0,0.0,0.019255329600157186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.274715918394079e-05,0.0,0.0,0.01283688640010479,0.0,0.0,0.007531846612306383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
4-13,0.0,0.0,0.0,0.00020036638424547745,0.0,0.000744217998626059,0.001316693382184566,0.0,0.31689374856881153,0.0,0.0,0.0,0.014426379665674376,0.1807877261277765,0.0,0.0,0.0,0.0,0.0,0.00020036638424547745,0.0,0.004980535836959011,0.008415388138310052,0.0,0.00031486146095717883,0.0,0.0,0.0,0.0001144950767117014,0.0,0.04974811083123426,0.148385619418365,0.0,0.00492328829860316,0.0,0.0018605449965651477,0.0,0.0,0.0,0.00025761392260132814,0.000658346691092283,0.0,0.0,0.000744217998626059,0.0,0.009016487291046486,0.0018605449965651477,0.0,0.004064575223265399,0.00246164414930158,0.0,0.0,0.00048660407602473096,0.0,0.0,0.0,0.0,0.0006869704602702084,0.007699793908861919,0.0,0.0,0.0003721089993130295,0.0,0.0,0.0,0.0,0.0,0.0,0.0034634760705289673,0.0,0.0,0.002690634302724983,0.0,0.0,0.0,0.0,0.00020036638424547745,0.00025761392260132814,0.0018605449965651477,0.0,0.0,0.0,0.0,0.00123082207465079,0.0,0.024587817723837876,0.0,0.0,0.00025761392260132814,0.0,0.0,0.0,8.587130753377605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010877032287611632,0.0,0.0,0.0001144950767117014,0.0,0.0,0.0,0.0,0.0,0.012079230593084498,0.0,0.0,0.0,5.72475383558507e-05,0.0,0.02295626288069613,0.0,0.00025761392260132814,0.0,0.00014311884588962676,0.0,0.0,0.053097091825051526,0.0034062285321731166,0.0,0.01743187542935654,0.0,0.0,0.0,0.0,0.0,0.00025761392260132814,0.0,0.001488435997252118,0.06712273872223494,0.0007155942294481337,0.0035493473780627434,0.0,0.0,0.014569498511564003,0.0,0.0003721089993130295,0.0,0.0,0.004579803068468056,0.0,0.0,0.0004579803068468056,0.0,0.0,0.0,0.0,0,0,0,0,0
4-14,0.0,0.0,0.0,0.0,0.0,0.005166852216608147,0.0,0.0,0.0005138306071765008,0.0,0.0,0.0,0.0219234392395307,0.21289714824013017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000856384345294168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06508521024235676,0.46064913933373297,0.0,0.0,0.0,0.005024121492392453,0.0,0.0,0.0,0.0,0.0,0.00019982301390197255,0.0,0.0,0.0,0.000428192172647084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006280151865490566,0.0006565613313921955,0.0,0.0,0.0,0.0,0.0005138306071765008,0.0,0.041077902429276926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001712768690588336,0.0,0.0,0.0,0.003054437498215866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002569153035882504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005423767520196397,0.0,0.0,0.0,0.0,0.0,0.0,0.017841340526961832,0.0,0.0,0.03828038023464931,0.0,0.0,0.0,0.02811795267049185,0.0009705689246667237,0.0,0.0,0.0,0.042391025092061316,0.00348262967086295,0.04904227684051269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022836915874511148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0
4-15,0.0,0.0,0.0,0.0015295604176364967,0.0002660105074150429,0.010241404535479151,0.01090643080401676,0.0032918800292611556,0.009476624326660903,0.0,0.0,0.007115781073352398,0.004854691760324533,0.26571124559420095,0.0,0.00023275919398816253,0.0009642880893795305,0.0,0.0,0.00019950788056128217,0.0,0.0042229168052138055,0.002327591939881625,0.0,0.00013300525370752144,0.0,0.0002660105074150429,0.0,0.0,0.00023275919398816253,0.11228968544257498,0.12808405932034314,0.0,0.0,0.0,0.0012635499102214536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014298064773558556,0.00039901576112256435,0.0,0.0010640420296601715,0.0,0.0,0.0,0.0,0.0,0.0,0.002660105074150429,0.00033251313426880364,0.0004322670745494447,0.057558023541929904,0.0,0.0,0.0,0.0,0.0,0.00275985901443107,0.0,0.0005320210148300858,0.0,0.003757398417237481,0.0,0.002327591939881625,0.004023408924652524,0.00023275919398816253,0.0,0.0,0.0,0.00023275919398816253,0.0032586287158342755,0.0004322670745494447,0.0,0.0,0.0,0.00019950788056128217,0.001463057790782736,0.0,0.00013300525370752144,0.0,0.0008645341490988894,0.0,0.0,0.0,0.0018953248653321806,0.0036576444769568397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013965551639289753,0.001363303850502095,0.0,0.0037241471038106004,0.0,0.0,0.0,0.0,0.0,0.0014963091042096163,0.0,0.00013300525370752144,0.0024605971935891466,0.0004322670745494447,0.0,0.012402739908226375,0.0,0.0,0.0,0.0022610893130278645,0.000365764447695684,0.0,0.05995211810866529,0.11019485269668151,0.0024273458801622664,0.015295604176364967,0.016226640952317618,0.0,0.0,0.0,0.0,0.0031588747755536342,0.0,0.002028330119039702,0.052869588348739775,0.0,0.048912682050941014,0.0,0.0006982775819644876,0.006583760058522311,0.0,0.0006982775819644876,0.0,0.00019950788056128217,0.0012635499102214536,0.0,0.00019950788056128217,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
4-16,0.001103896103896104,0.0,0.0,0.0,0.0010714285714285715,0.005811688311688312,0.009805194805194805,0.045714285714285714,0.02237012987012987,0.0,0.0,0.0,0.005909090909090909,0.16636363636363635,9.74025974025974e-05,0.0,0.0,0.0003896103896103896,0.0,0.0,0.0,0.006493506493506494,0.014967532467532468,0.0,0.004480519480519481,0.0,0.0001948051948051948,0.0,0.0,0.0002922077922077922,0.09461038961038962,0.20032467532467532,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010714285714285715,0.002857142857142857,0.00025974025974025974,0.0012662337662337662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014642857142857143,0.06672077922077922,0.0,0.0,0.0,0.0,0.0025324675324675324,0.0014285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.01133116883116883,0.0,0.0,0.0,0.0,0.003181818181818182,0.0029870129870129872,3.246753246753247e-05,0.0,0.0,0.0,0.0,0.003831168831168831,0.0,0.0,0.0,0.002824675324675325,0.0,0.0,0.0,0.0016883116883116883,0.03318181818181818,0.0,0.0,0.0,0.0,0.006006493506493507,0.0,0.0,0.0006818181818181819,0.00025974025974025974,0.0,0.0,0.0019805194805194806,0.0,0.0,0.0,0.0,0.0,0.004675324675324675,0.0,0.0,3.246753246753247e-05,0.0,0.0,0.0067857142857142855,0.0,0.0008116883116883117,0.0,0.0005844155844155844,0.0,0.0,0.024253246753246752,0.017142857142857144,0.0037012987012987014,0.02685064935064935,0.005584415584415584,0.0,0.0,0.0,0.0,0.0,0.0,0.0009415584415584416,0.001461038961038961,0.0,0.00814935064935065,0.0002922077922077922,0.0,0.1539935064935065,0.0,0.0019805194805194806,0.0,0.00035714285714285714,0.0006168831168831169,0.0,0.0,0.0005194805194805195,0.0,0.0,0.0,0.0,0,0,0,0,0
4-17,0.0003557663800770827,0.0,0.0,0.0010672991402312481,0.00020753038837829826,0.01174029054254373,0.0135487696412689,0.0,0.0010376519418914913,0.0,0.0014823599169878447,0.00026682478505781203,0.015801956715090423,0.21209605692262082,0.00017788319003854134,0.0,0.0003261191817373258,0.0,0.0,0.0,0.0,0.0004447079750963534,0.0,0.0,0.0008894159501927068,0.0,0.0,0.0,5.9294396679513786e-05,0.0,0.2073525051882597,0.3327305069670916,0.0,0.0,0.0,0.0013044767269493032,0.0,0.0,0.0,0.0,0.0005336495701156241,0.0,0.0,0.001126593536910762,0.0,0.0018677734954046842,0.0011562407352505189,0.0,0.0,0.0017195375037058998,0.0,0.0,0.0,0.0,0.0025793062555588496,0.0005336495701156241,0.00011858879335902757,0.002520011858879336,0.08689593833382746,0.0,0.0,0.0010376519418914913,0.0,0.00020753038837829826,0.001126593536910762,0.0,0.0,0.0,0.0025793062555588496,0.0,0.005899792469611621,0.008716276311888527,0.0,0.0,0.0,0.0,0.00017788319003854134,0.004328490957604506,0.0037355469908093683,0.0,0.0,0.0,0.0,0.0006818855618144085,0.0,0.0,0.0,0.0,0.0012155351319300327,0.0,0.0,0.0,0.0011858879335902757,0.0,0.0,0.0,0.0,0.00023717758671805514,0.00017788319003854134,0.0,0.00011858879335902757,0.0,0.0,0.0,0.0033797806107322857,0.0003261191817373258,0.0,0.0,0.0,0.0,0.0007115327601541654,0.0,0.0,0.001660243107026386,0.001986362288763712,0.0,0.016009487103468723,0.0,0.0,0.0,0.0,0.0,0.0,0.011562407352505188,0.0029647198339756895,0.0,0.01431959679810258,0.0022828342721612806,0.0,0.0,0.0,0.0011858879335902757,0.0,0.0,0.00026682478505781203,0.0006522383634746516,0.0,0.007293210791580196,0.0,0.00017788319003854134,0.003320486214052772,0.0,0.0003261191817373258,0.0,0.0,0.00020753038837829826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
4-18,0.00036597862684819204,7.319572536963841e-05,0.0,0.0024154589371980675,0.0,0.01694481042307129,0.01160152247108769,0.0,0.014236568584394671,0.0,0.0012077294685990338,0.00032938076416337287,0.013870589957546479,0.21080368906455862,0.0,0.000878348704435661,0.00036597862684819204,0.0,0.0,0.0,0.0,0.00036597862684819204,0.007173181086224565,0.0,0.0036231884057971015,0.0,0.007173181086224565,0.0,0.0,0.0,0.16582491582491582,0.19096764748938663,0.0,0.00014639145073927682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015371102327624067,0.0,0.0010979358805445762,0.0018664909969257795,0.0,0.00029278290147855365,0.0,0.0,0.0,0.0,0.0,0.0,0.0005123700775874688,0.0,0.010466988727858293,0.13537549407114624,0.0,0.0,0.002891231152100717,0.0,0.0004391743522178305,0.0006953593910115649,0.0,0.0014639145073927682,0.0,0.0,0.0,0.0014639145073927682,0.006075245205679989,0.0006221636656419265,0.0,0.0,0.0,0.0007319572536963841,0.009991216512955644,0.00036597862684819204,0.0,0.0,0.0,0.0,0.015151515151515152,0.00021958717610891525,0.0,0.0,0.0,0.0,0.0,0.0,0.001244327331283853,0.011857707509881422,0.00036597862684819204,0.0,0.0,0.0,0.00032938076416337287,0.0009515444298052993,0.0,0.0005489679402722881,0.0007319572536963841,0.0,0.0,0.00644122383252818,0.0,0.0,0.0,0.0,0.0,0.0005489679402722881,0.0,0.0,0.006368028107158542,0.003915971307275655,0.0,0.003915971307275655,0.0,0.0,0.0,0.0009881422924901185,0.0,0.0,0.02206851119894598,0.01247987117552335,0.0,0.004062362758014932,0.0035865905431122823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02719221197482067,0.0,0.02441077441077441,0.0,0.001976284584980237,0.023495827843653932,0.0,0.0,0.00040257648953301127,0.0,0.001610305958132045,0.0,0.0005123700775874688,0.00036597862684819204,0.0,0.0,0.0,0.0,0,0,0,0,0
4-2,0.0,0.0,0.0,0.0012230545788105794,0.0,0.00681852927686898,0.014554349487845895,0.004188961932426235,0.010029047546246752,0.0,0.0,0.0,0.014737807674667482,0.2513988686745146,0.0,0.0,0.0,0.0,0.0,0.00027518728023238036,0.0,0.0014065127656321663,0.005228558324415227,0.0,0.0,0.0,0.0005197981959944963,0.0,0.0,0.0,0.1502522550068797,0.2396881210824033,0.0,0.01064057483565204,0.0,0.0008561382051674056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014982418590429598,0.0,0.009081180247668552,0.002476685522091423,0.0,0.0016817000458645467,6.115272894052898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05017581409570402,0.0,0.0,0.0,0.0,0.0,0.0016511236813942821,0.0,0.0,0.0,0.004036080110074912,0.0,0.0,0.003669163736431738,0.0,0.0,0.0,0.0,0.0,0.0004892218315242318,0.0,0.0,0.0,0.0,0.0,0.0026295673444427458,0.0,0.0017122764103348113,0.0,0.0,0.0,0.0,0.00027518728023238036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008255618406971411,0.0,0.00030576364470264486,0.002843601895734597,0.0002140345512918514,0.0,0.0,0.0,0.0,0.008225042042501147,0.0,0.0,0.004005503745604648,0.0006115272894052897,0.0,0.0037608928298425316,0.0,0.0,0.0,0.0,0.0002446109157621159,0.0,0.02739642256535698,0.023146307903990214,0.0025378382510319523,0.015624522244305153,0.008836569331906437,0.0,0.0,0.0,0.0,0.0005197981959944963,0.0,0.0018651582326861336,0.09698822809967894,0.0,0.0044335728481883505,0.0,0.0,0.0027824491667940683,0.0,0.0005503745604647607,0.0,0.0,0.0027212964378535392,0.0,0.0,0.00030576364470264486,0.0,0.0,0.0,0.0,0,0,0,0,0
4-21,0.004517453798767967,0.0,0.0,0.002190280629705681,4.563084645220169e-05,0.008852384211727127,0.025553274013232947,0.005201916495550993,0.013871777321469313,0.0,0.0,0.0,0.0026922199406798995,0.296828656171572,0.0010951403148528405,0.002144649783253479,0.0015514487793748574,0.0008213552361396304,0.0,0.0,0.0,0.0006388318503308236,0.008806753365274925,0.0,0.0009126169290440338,0.0,0.0,0.0,0.0,0.0,0.10358202144649784,0.0676249144421629,0.0,0.0,0.0,0.0011407711613050423,0.0,0.0,0.0,0.0,0.0004106776180698152,0.0,0.0,0.0,0.0,0.0,0.0009582477754962354,0.0,0.0,0.0,0.0,0.0004563084645220169,0.0,0.0,0.0,0.0,0.0033310517910107233,0.0024640657084188913,0.16878850102669404,0.0,0.0,0.004928131416837783,0.0,0.0025553274013232945,0.005977640885238421,0.0,0.0,0.0,0.0004106776180698152,0.0,0.001049509468400639,0.002783481633584303,0.0003650467716176135,0.0,0.0,0.00022815423226100844,0.0004106776180698152,0.004563084645220169,0.0003650467716176135,0.0,0.0,0.0,0.0,0.01003878621948437,0.0,0.0,0.0,0.001049509468400639,0.0,0.0,0.0,0.000730093543235227,0.0034223134839151265,0.002235911476157883,0.0,0.0,0.000730093543235227,0.0,0.0004563084645220169,0.0,0.0013689253935660506,0.0004563084645220169,0.0004563084645220169,0.0,0.004471822952315766,0.0005932010038786219,0.0,0.0,0.0,0.0,0.0007757243896874287,0.0,0.0,0.019758156513803332,0.002144649783253479,0.0,0.0032854209445585215,0.0,0.0,0.0,0.00018252338580880675,0.0025553274013232945,0.0,0.013689253935660506,0.04239105635409537,0.006981519507186858,0.0014145562400182524,0.014464978325347936,0.0,0.0,0.0,0.0,0.0,0.0,0.0006844626967830253,0.00999315537303217,0.0,0.08076659822039699,0.0,0.0003194159251654118,0.02267853068674424,0.0,0.0,0.0,0.0005475701574264203,0.0009582477754962354,0.0,0.0,0.0011407711613050423,0.0,0.0,0.0011407711613050423,0.0,0,0,0,0,0
4-22,0.0,0.0,0.0,0.0,0.0,0.0017078030333834832,0.0004879437238238523,0.0,0.0,0.0,0.0006912536087504574,0.0,0.029561257268328388,0.3387549302647095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015370227300451348,0.5249461228804945,0.0,0.0007319155857357784,0.0,0.0005692676777944944,0.0,0.0,0.0,0.0,0.0,0.0,0.0007319155857357784,0.0002846338388972472,0.0,0.0,0.00032529581588256823,0.0,0.00012198593095596308,0.0005692676777944944,0.0,0.0,0.0,0.0,0.0,0.0002846338388972472,0.0,0.0,0.0034156060667669664,0.0,0.0,0.0008132395397064205,0.0,0.0,0.0,0.0,0.0,0.0,0.0012605212865449517,0.0,0.00032529581588256823,0.0070345220184605374,0.0,0.0,0.0,0.0,0.00016264790794128412,0.0003659577928678892,0.0010978733786036678,0.0,0.0,0.0,0.0,0.0021144228032366932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007807099581181637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020330988492660513,0.0,0.034684666368478834,0.0,0.0,0.0,0.0,0.0,0.0,0.008945634936770626,0.0,0.0,0.006953198064489896,0.0,0.0,0.0,0.0,0.0010978733786036678,0.0,0.0,0.0,0.00016264790794128412,0.0,0.003130972227869719,0.0,0.0,0.003456268043752287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
4-23,0.00036175087423127937,0.0,0.0,0.002351380682503316,0.0,0.0019293379959001568,0.008139394670203786,0.0013264198721813579,0.17047509948149042,0.0,0.0005727722175328591,0.0,0.009043771855781984,0.25810924876401786,0.00021102134330157964,0.00015072953092969975,0.0016278789340407572,0.00018087543711563968,0.0,0.0003014590618593995,0.0,0.0016881707464126371,0.00621005667430363,0.0,0.001235982153623538,0.0,0.0027131315567345956,0.0,0.0,0.00018087543711563968,0.0962860243578922,0.14566501869046183,0.0,0.01697214518268419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01178704931870252,0.0016580248402266972,0.0,0.0007235017484625587,0.0,0.0,0.0,0.009646689979500784,0.0,0.0,0.00027131315567345955,0.0021403593392017362,0.0011455444350657181,0.07563607862052334,0.0,0.0,0.0014168575907391777,0.0,0.0004220426866031593,0.0027734233691064755,0.0,0.0004823344989750392,0.0,0.00045218859278909924,0.0,0.00036175087423127937,0.0027734233691064755,9.043771855781984e-05,0.00021102134330157964,0.0,0.0,0.00036175087423127937,0.004310864584589413,0.0,0.0,0.0,0.0,0.0,0.0014470034969251175,0.0,0.0,0.0,0.0,0.0,0.0007536476546484987,0.0,0.00021102134330157964,0.0032557578680815144,0.0004823344989750392,0.0,0.0008440853732063186,0.0,0.0003014590618593995,0.00015072953092969975,0.0,6.02918123718799e-05,0.00018087543711563968,0.0,0.0,0.010942963945496202,0.00045218859278909924,0.0,0.0,0.0,0.0,0.0040094055227300135,0.0,0.0,0.004401302303147232,0.000633064029904739,0.0,0.00584830580007235,0.0,0.0,0.0,0.0001205836247437598,0.0,0.0,0.039370553478837576,0.01175690341251658,0.001235982153623538,0.0118473411310744,0.005004220426866031,0.0,0.0,0.0,0.0,0.0009948149041360183,0.0,0.001778608464970457,0.03008561437356807,0.0,0.016821415651754493,0.0,0.0,0.003768238273242494,0.0,0.0,0.0,0.0,0.0008440853732063186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
