SampleID,F00000,F00001,F00002,F00003,F00004,F00005,F00006,F00007,F00008,F00009,F00010,F00011,F00012,F00013,F00014,F00015,F00016,F00017,F00018,F00019,F00020,F00021,F00022,F00023,F00024,F00025,F00026,F00027,F00028,F00029,F00030,F00031,F00032,F00033,F00034,F00035,F00036,F00037,F00038,F00039,F00040,F00041,F00042,F00043,F00044,F00045,F00046,F00047,F00048,F00049,F00050,F00051,F00052,F00053,F00054,F00055,F00056,F00057,F00058,F00059,F00060,F00061,F00062,F00063,F00064,F00065,F00066,F00067,F00068,F00069,F00070,F00071,F00072,F00073,F00074,F00075,F00076,F00077,F00078,F00079,F00080,F00081,F00082,F00083,F00084,F00085,F00086,F00087,F00088,F00089,F00090,F00091,F00092,F00093,F00094,F00095,F00096,F00097,F00098,F00099,F00100,F00101,F00102,F00103,F00104,F00105,F00106,F00107,F00108,F00109,F00110,F00111,F00112,F00113,F00114,F00115,F00116,F00117,F00118,F00119,F00120,F00121,F00122,F00123,F00124,F00125,F00126,F00127,F00128,F00129,F00130,F00131,F00132,F00133,F00134,F00135,F00136,F00137,F00138,F00139,F00140,F00141,F00142,F00143,F00144,F00145,F00146,F00147,F00148,F00149,F00150,F00151,F00152,F00153,F00154,F00155,F00156,F00157,F00158,F00159,F00160,F00161,F00162,F00163,F00164,F00165,F00166,F00167,F00168,F00169,F00170,F00171,F00172,F00173,F00174,F00175,F00176,F00177,F00178,F00179,F00180,F00181,F00182,F00183,F00184,F00185,F00186,F00187,F00188,F00189,F00190,F00191,F00192,F00193,F00194,F00195,F00196,F00197,F00198,F00199,F00200,F00201,F00202,F00203,F00204,F00205,F00206,F00207,F00208,F00209,F00210,F00211,F00212,F00213,F00214,F00215,F00216,F00217,F00218,F00219
4-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019750400732768,0.0012880696130066,0.0,0.0,0.0,0.0004007327684909,0.0055243874513395,0.0,0.0,0.0,0.0003148614609571,0.0165445385848408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049232882986031,0.000744217998626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005438516143805,0.0,0.0,0.004579803068468,0.0100721587492483,0.0090164872910464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004007327684909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103045569040531,0.0,0.0,0.0002289901534234,0.0,0.0,0.000372108999313,0.0,0.0,0.0002003663842454,0.0,0.0,0.0,0.0,0.0,0.0,0.0006010991527364,0.0,0.0,0.0,0.0,0.0,0.0007155942294481,0.000372108999313,0.0,0.0,0.0,0.0,0.0,0.0004293565376688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020036638424547,0.0144836272040302,0.0,0.0,0.0,0.0,0.0,0.004179070299977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117357453629493,0.0005724753835585,0.0665502633386763,0.0,0.0159720632012823,0.0337760476299518,0.0,0.0012308220746507,0.0002289901534234,0.0205804900389282,0.0,0.0083008930615983,0.0,0.2301064804213416,0.0014025646897183,0.0034634760705289,0.0049805358369589,0.017117013968399302,0.0008587130753376999,0.0001717426150675,0.0013166933821845,0.0061827341424317995,0.0,0.006869704602702,0.0010877032287611,0.0062686054499655995,0.047028852759331295,0.0,0.0,0.0,0.0,0.0148557362033432,0.0244160751087703,0.0119074879780169,0.0,0.0,0.0006010991527364,0.0,0.0048946645294251,0.0009159606136936,0.0,0.0,0.0014598122280741,0.0007728417678039,0.0,0.0005438516143805,0.0004293565376688,0.0085298832150217,0.0,0.0002862376917792,0.0426494160751087,0.0,0.0036352186855965,0.0,0.0,0.0073849324479047,0.0339764140141973,0.0065834669109228,0.0159434394321041,0.0,0.0016888023814975001,0.0017460499198534,0.0216681932676894,0.0,0.000372108999313,0.0022612777650561,0.0386707121593771,0.0044939317609342,0.0013453171513624,0.0006010991527364,0.0015743073047858,0.0008873368445156,0.000744217998626,0.087793144918821,0.0015033072760072,0.0478051713770293,0.0,0.0,0.28570354780517115,0.0154840649428743,0.0039085989176187,0.0030817799158147,0.0,0.0,0.0,0.0099969933854479,0.0,0.0724594107035477,0.0,0.0,0.0,0.000744217998626,0.0,0.0,0.0,0.0,0.0,0.0,0.0003006614552014,0.0
4-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041677371470982,0.0027118837600981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423910250920613,0.0011703919385686,0.0,0.0,0.0,0.0015700379663726,0.0,0.0021695070080785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003425537381176,0.0,0.0,0.0,0.0,0.000628015186549,0.0,0.0,0.0,0.0,0.0,0.0,0.0015985841112157,0.0,0.0,0.0002514458134272,0.0,0.0,0.0,0.0,0.0,0.0060517827067454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006165967286118,0.0,0.0,0.0,0.0007992920556078,0.0,0.0,0.0221518083982758,0.0,0.0002569153035882,0.0,0.0003710998829608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049670292027061,0.0,0.0006565613313921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005709228968627,0.0,0.0601181810396505,0.0,0.0,0.0005423767520196,0.0,0.0,0.0,0.0001998230139019,0.0,0.0,0.0007992920556078,0.0270902914561387,0.008649481887471,0.0,0.0,0.0079358282663925,0.0,0.0027689760497844,0.0004567383174902,0.0443036167965515,0.0085923895977848,0.0,0.0,0.0,0.0,0.0004852844623333,0.0,0.0,0.0039393679883531,0.0,0.09214695555365228,0.0,0.0039393679883531,0.0005423767520196,0.0002569153035882,0.0,0.027118837600981698,0.0232080157574718,0.0007136536210784,0.005566498244412001,0.0024549684565098,0.0021124147183922,0.0,0.0247209614341583,0.1009391681653392,0.0008849304901373,0.0029973452085295,0.0049099369130198,0.0,0.0057948674031571,0.0279752219462761,0.0,0.0256915303588249,0.0016271302560589,0.0,0.0025691530358825,0.0,0.0017984071251177,0.0,0.028346321829236798,0.0,0.0003425537381176,0.0,0.0,0.0,0.0037395449744512,0.0,0.7316235018020281,0.0,0.0,0.0,0.0,0.0079624507585281,0.0188584360070404,0.0,0.0,0.0,0.0362081971335177,0.0058670689799681,0.0,0.0,0.0022630123208448,0.0005028916268544,0.0,0.0,0.0027689760497844,0.0,0.0,0.0,0.0070794439210984,0.0,0.0,0.0,0.0
4-15,0.0009642880893795,0.0,0.0274655848906031,0.0,0.0014630577907827,0.0,0.0,0.0016958169847708,0.0,0.000831282835672,0.0,0.0,0.0024273458801622,0.0001995078805612,0.0,0.0179557092505153,0.0,0.0,0.0071157810733523,0.0,0.0001330052537075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005985236416838,0.0007315288953913,0.0,0.0,0.0,0.0003657644476956,0.0025270998204429,0.0,0.0,0.0,0.0,0.0,0.0,0.0022610893130278,0.0,0.0,0.0,0.0003325131342688,0.0,0.0,0.0006650262685376,0.0,0.0004987697014032,0.0,0.0002947678703021,0.0,0.0058522311631309,0.0,0.0015960630444902,0.0,0.0,0.0022278379996009,0.0,0.0,0.0007647802088182,0.0,0.0,0.0010640420296601,0.0003990157611225,0.0010307907162332,0.0012968012236483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007647802088182,0.0,0.0,0.0,0.0,0.0004655183879763,0.0,0.0004322670745494,0.0011637959699408,0.0,0.0004322670745494,0.0,0.000266010507415,0.0,0.0,0.0017623196116246,0.0012302985967945,0.0,0.0,0.0012635499102214,0.0002992618208419,0.0053534614617277,0.0,0.025437254771562903,0.0014630577907827,0.0,0.0003990157611225,0.0026933563875773,0.0002327591939881,0.0003990157611225,0.0906763317151021,0.010274655848906,0.016093635698609998,0.0015628117310633,0.0007315288953913,0.0023275919398815,0.0014963091042096,0.049976724080601095,0.0004655183879763,0.0032918800292611,0.0740506750016623,0.0321540200837932,0.0,0.0014630577907827,0.006617011371949101,0.0009975394028064,0.0023275919398816,0.0018288222384784,0.0006650262685376,0.0009310367759526,0.0012302985967945,0.0037573984172374,0.0042229168052138,0.0,0.0,0.0,0.0477156347675732,0.004721686506617,0.0,0.0,0.0033583826561148,0.001363303850502,0.0052204562080202,0.0,0.0,0.0011970472833676,0.00053202101483,0.0708252975992551,0.0296601715767772,0.009842388774356399,0.0,0.0022610893130278,0.0,0.0010640420296601,0.0018288222384783,0.0022943406264547,0.0,0.0,0.0,0.0,0.0258030192192591,0.0,0.0,0.0084790849238544,0.0,0.0,0.0047881891334706,0.0,0.0,0.0,0.0016958169847708,0.0,0.0094101216998071,0.0,0.0124027399082262,0.0,0.0,0.0012302985967945,0.023674935159938595,0.0,0.0005985236416838,0.045886812529094795,0.0351466382922125,0.0142648134601315,0.0038571523575181,0.0018620735519053,0.0,0.0,0.0088448493715499,0.0127487103905673,0.1272660280029476,0.006853352984524499,0.0,0.0,0.1565217391304346,0.5304347826086955,0.0,0.0,0.0,0.0,0.0165070007369196,0.0,0.0,0.1406779661016948,0.0,0.0,0.0017955709250515,0.0,0.0,0.0034913879098224,0.0,0.0,0.0,0.0018620735519053,0.0,0.0022610893130278
4-16,0.0,0.0,0.0001948051948051,0.0,0.0269480519480519,0.0,0.0038636363636363,0.000551948051948,0.0,0.0,0.0,0.0018506493506493,0.0014610389610389,0.0,0.0,0.0,0.0,0.0,0.0,0.0030844155844155,0.0,0.003538961038961,0.0,0.0,0.0,0.0,0.0009415584415584,0.0,0.0012662337662337,0.0,0.0,0.0,0.0,0.0,0.0043506493506493,0.0,0.0,0.0,0.0064610389610389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0002597402597402,0.0036688311688311,0.0,0.0053246753246753,0.0,0.0,0.0,0.0,0.0,0.0014935064935064,0.0,0.0,0.0016883116883116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002922077922077,0.0,0.0,0.0,0.0,0.0059415584415584,0.0,0.0011363636363636,0.0,0.0009740259740259,0.0,0.0003896103896103,0.0146428571428571,0.0019155844155844,0.0,0.0,3.246753246753247e-05,0.0,0.0,0.0,0.0,0.0,0.1388961038961039,0.037207792207792204,0.0,0.0,0.0016883116883116,0.0030844155844155,0.0347077922077919,0.0,0.0036363636363635,0.0,0.0,0.0,0.0026298701298701,0.008181818181817901,0.0031168831168831,0.0,0.0,0.0,0.0017857142857142,0.0,0.0,0.0,0.008084415584415399,0.0360064935064935,0.0499025974025974,0.0,0.0,0.0036688311688311,0.0,0.0,0.005064935064935,0.0,0.0038311688311688,0.0113636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174999999999999,0.0,0.0037662337662337,0.0,0.0,0.0318506493506492,0.0,0.0,0.0004545454545454,0.0008441558441558,0.0143506493506493,0.0010714285714285,0.0013636363636363,0.0,0.0,0.0,0.0003571428571428,0.0,0.0,0.0,0.0,0.0,0.012857142857142801,0.0,0.0,0.0068506493506493,0.058051948051948,0.0,0.0012987012987012,0.0,0.0,0.0,0.0,0.0,0.0013961038961038,0.0,0.0073376623376623,0.0,0.0,0.0,0.0,0.0,0.0019155844155844,0.0,0.0,0.0074999999999999,0.0,0.0,0.0,0.0025,0.003051948051948,0.003332936555172,0.2840733246042138,0.0025592191405785,0.0023211522437805,0.0,0.2054517319366741,0.3259730984406617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09338174026901551,0.0,0.0005356505177955,0.0,0.0,0.0035714285714285,0.0,0.0018506493506493,0.0,0.0,0.0067857142857142,0.0,0.0
4-17,0.0012451823302697,0.0,0.0015416543136673,0.0,0.000237177586718,0.0,0.0,0.0,0.0,0.0006522383634746,0.0,0.0009190631485324,0.0,0.0,0.0003261191817373,0.0,0.0,0.0,0.0,0.0009487103468722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006818855618144,0.0,0.0006225911651348,0.0,0.0,0.0054254372961755,0.0,0.0,0.0,0.0,0.0,0.002312481470501,0.0,0.0,0.0,0.0003261191817373,0.0,0.0047731989327008,0.0009487103468722,0.0,0.0002668247850578,0.0,0.0,0.002312481470501,0.0,0.0,0.0002075303883782,0.0036970423661071,0.0,0.0182330269789504,0.0,0.0,0.0019270678920841,0.0,0.0005929439667951,0.0,0.0006522383634746,0.0002668247850578,0.0,0.0,0.0239252890601838,0.0,0.0,0.0,0.0025793062555588,0.0,0.0,0.0,0.0,0.0,0.0,0.000237177586718,0.0,0.0018084790987251,0.0008597687518529,0.0,0.0,0.0,0.0,0.0,0.00243107026386,0.0,0.0,0.0010376519418914,0.0,0.0,0.0,0.0,0.0,0.0029350726356359,0.0,0.0,0.0,0.0,0.012570412096056801,0.0,0.0218203379780608,0.0,0.0004447079750963,0.0007708271568336,0.0,0.0016305959086866,0.0,0.0017491847020454998,0.0,0.0,0.0,0.0019863622887636,0.0021938926771419,0.0,0.0006522383634746,0.0,0.0,0.0004743551734361,0.1855321672101986,0.0044767269493032,0.0006818855618144,0.000237177586718,0.010850874592351,0.0,0.0,0.0,0.0,0.000237177586718,0.0025793062555588,0.0004447079750963,0.0036762525941297,0.0005632967684553,0.0030240142306552,0.0184405573673287,0.0459531574266231,0.0035873109991103997,0.0,0.0002075303883782,0.0025793062555588,0.0011858879335902,0.0009783575452119,0.0,0.0007115327601541,0.0,0.0348058108508745,0.0035576638007708,0.0022531870738215,0.0,0.0016602431070263,0.0,0.0,0.0012155351319299,0.0036169581974503,0.0029647198339756,0.0,0.0,0.006937444411503,0.0017788319003854,0.0007708271568336,0.0005336495701156,0.0037355469908092,0.0,0.0017195375037058,0.147761636525348,0.0018974206937444,0.0007115327601541,0.0,0.0006225911651348,0.0015713015120071,0.0,0.0,0.0104951082122736,0.0,0.0035576638007708,0.0012451823302697,0.021790690779721,0.0,0.002549659057219,0.0030240142306552,0.0017491847020455,0.0035873109991105,0.0,0.0,0.0017195375037058,0.0008301215535131,0.010346872220575,0.031208366640020996,0.004396482813749,0.011191047162269999,0.0,0.0,0.2577271516120435,0.3460231814548358,0.0017319477751132,0.0097921662669864,0.0,0.0029976019184652,0.0,0.0029642952304822,0.0,0.1147082334132693,0.0,0.0003663735678124,0.0016602431070263,0.0,0.0008894159501927,0.0,0.0,0.0,0.0,0.000355766380077,0.0004996003197442,0.0
4-18,0.0034036012296881,0.0,0.0012809251939686,0.0,0.0034767969550578,0.0,0.0007319572536963,0.0,0.0,0.0,0.0,0.0008417508417508,0.0,0.0,0.0004757722149026,0.0,0.0,0.0,0.0,0.0047211242863416,0.0,0.0,0.0,0.0,0.0,0.0,0.0006587615283267,0.0,0.0,0.0,0.0,0.0,0.0,0.0019762845849802,0.0001463914507392,0.000805152979066,0.0,0.0,0.0,0.0050139071878202,0.0,0.0,0.002012882447665,0.0,0.0013175230566534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039891670326452,0.0,0.0010979358805445,0.0,0.0,0.0042819499341238,0.0216659347094129,0.0,0.0,0.0025618503879373,0.0,0.0004391743522178,0.0,0.0,0.0,0.0063680281071585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005489679402722,0.0,0.0,0.0024886546625677,0.0,0.0,0.0,0.0,0.0,0.0,0.0102474015517493,0.0022324696237739,0.0,0.0008783487044356,0.0,0.0,0.0,0.0,0.0013541209193383,0.0,0.0,0.0,0.0010979358805445,0.0,0.0203484116527593,0.0031840140535792,0.0435514565949346,0.0,0.0023056653491435,0.0,0.0,0.0,0.0012809251939686,0.0102474015517492,0.0,0.0,0.0,0.0010613380178597,0.0,0.0,0.0264968525838091,0.0006953593910115,0.0,0.0017200995461865,0.0,0.0039159713072756,0.0031108183282096,0.0,0.0017200995461865,0.0081613233787146,0.0,0.0,0.0006953593910115,0.0,0.0,0.0003659786268481,0.0,0.0,0.0,0.006660811008637,0.0,0.0009149465671204,0.0,0.0010979358805445,0.0015737080954472,0.0,0.026753037622602702,0.0,0.0,0.0,0.01010101010101,0.0,0.0020494803103498,0.0,0.0063680281071585,0.0,0.0,0.0005123700775874,0.0010613380178597,0.0,0.0,0.0,0.0,0.0008783487044356,0.0,0.0,0.0035499926804274,0.0063314302444737,0.0,0.008124725516029638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027448397013614,0.0,0.0,0.0,0.0108329673547062,0.0,0.0060020494803103,0.0160298638559507,0.0090030742204655,0.0077221490264968,0.0,0.0041721563460693,0.0,0.0,0.0118577075098812,0.0902405810258736,0.010848842487517,0.0225147526100771,0.0,0.0,0.1772128915115745,0.4382660009078528,0.0047662278710848,0.0,0.007989105764866,0.0,0.009850204266908668,0.008397639582387569,0.0,0.0792555605991828,0.0,0.0,0.0028912311521007,0.0,0.0024886546625677,0.0,0.0,0.0,0.0,0.0091494656712048,0.0051293690422151,0.0
4-2,0.0,0.0,0.0257147225194924,0.0,0.0,0.0,0.0,0.0,0.000703256382816,0.0011313254853997,0.0,0.0,0.0,0.0002751872802323,0.0,0.0043724201192478,0.0,0.0,0.0,0.0,0.0013147836722213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010640574835652,0.0,0.0,0.0,0.0,0.0012536309432808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009172909341079,0.0018651582326861,0.0,0.0086531111450848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014676654945726,0.0,0.0,0.0,0.0,0.0,0.0,0.0010701727564592,0.0099678948173062,0.0,0.0,0.0,0.0,0.0,0.0009478672985781,0.0,0.0,0.0023543800642103,0.0,0.0005197981959944,0.0,0.0,0.0,0.0,0.0034245528206696,0.0,0.0,0.0,0.0,0.0,0.0012536309432808,0.0007338327472863,0.0006421036538755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018957345971563,0.0016511236813942,0.0,0.0010701727564592,0.0,0.0006115272894052,0.0,0.018773887784742198,0.0,0.0,0.0004892218315242,0.0237884115578657,0.0,0.0,0.0126891912551597,0.0097844366304846,0.0088365693319064,0.0025378382510319,0.0014370891301024001,0.0,0.0079498547622686,0.0199357896346124,0.0739336492890994,0.0041889619324262,0.0448555266778779,0.0744840238495641,0.0,0.0024766855220913,0.0,0.0025684146155021,0.0,0.0045558783060694,0.002201498241859,0.0011007491209295,0.0018957345971563002,0.0037303164653721002,0.0014065127656321,0.0004892218315242,0.0030882128114966,0.0,0.0421648066044947,0.0081638893135605,0.0,0.0,0.0008255618406969999,0.0257452988839626,0.009539825714722401,0.0,0.0,0.0,0.0,0.0394435101666411,0.0294756153493349,0.0167252713652346,0.0012842073077511,0.0040055037456046,0.0003669163736431,0.0,0.0023543800642102,0.0003974927381134,0.0,0.0005197981959944,0.0,0.0,0.004983947408653,0.0,0.0033328237272588,0.0090811802476685,0.0,0.0,0.019630025989909497,0.0,0.0,0.0010701727564592,0.0030270600825561,0.0018957345971563,0.0510931050298119,0.0,0.014126280385261999,0.0,0.002201498241859,0.0054120165112367,0.0591346888854913,0.0011007491209295,0.0,0.0020180400550374,0.0115884421342301,0.0041583855679559,0.0,0.0085308056872037,0.0,0.0006421036538755,0.0013147836722213,0.0002083260997882,0.0,0.3591889170514912,0.0,0.0,0.0342002013818964,0.0103121419395159,0.452171799590292,0.002742960313877934,0.0,0.0,0.0,0.0016318877816742,0.0,0.0822540883997083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004860942328391,0.0
4-21,0.0026922199406798,0.0,0.0028747433264887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012776637006616,0.0049737622632899,0.0,0.0022359114761578,0.0,0.0,0.0,0.0,0.0005475701574264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174766141911932,0.0,0.0,0.0,0.0,0.0043805612594113,0.0,0.0,0.0,0.0,0.0009582477754962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015514487793748,0.0,0.0,0.0,0.0,0.0007300935432352,0.0008669860825918,0.0,0.0,0.0,0.0,0.0,0.0016883413187314,0.0,0.0,0.0,0.0,0.0,0.0,0.0003650467716176,0.0,0.0,0.0,0.0,0.0005475701574264,0.0,0.0,0.0,0.0,0.0,0.0020077572438968,0.0,0.000912616929044,0.0,0.0,0.0,0.0008213552361396,0.0023728040155144,0.0,0.0,0.0016427104722792,0.0,0.0,0.001140771161305,0.0,0.0020990189368012,0.0,0.0,0.0045174537987678,0.0011864020077572,0.0003650467716176,0.0156970111795572,0.0,0.0558065252110424,0.0,0.0,0.0,0.002509696554871,0.0016883413187314,0.0009582477754962,0.0319872233629931,0.0034223134839151,0.0137805156285649,0.0,0.0,0.0,0.0,0.0050193931097421,0.0,0.0,0.07999087383070949,0.0,0.0074378279717088,0.0017339721651836,0.0,0.0,0.0010951403148528,0.0003194159251654,0.0010951403148528,0.0011864020077572,0.0020990189368012,0.0,0.0,0.0,0.0,0.0,0.0017796030116358,0.0,0.0315765457449233,0.0,0.0,0.0,0.0,0.0008213552361396,0.0,0.0,0.0005019393109742,0.0,0.0,0.0047456080310288,0.0,0.0020990189368012002,0.0,0.0,0.0024184348619666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050650239561943,0.0014601870864704,0.0,0.0018708647045402,0.0,0.0,0.0,0.0,0.0,0.0133242071640428,0.0,0.0008669860825918,0.0,0.0,0.0,0.0059776408852384,0.0,0.0,0.0557152635181382,0.0017339721651836,0.0109514031485284,0.0,0.0,0.0,0.0,0.0077572438968741995,0.0023565184340554,0.009920182440136701,0.3322310908399847,0.0017483846446217,0.0,0.1368301026225765,0.2565944507791713,0.0025465602432535,0.0,0.0057012542759407,0.0,0.0038008361839604,0.0,0.0,0.1508931965032306,0.0012542759407069,0.0,0.002053388090349,0.0,0.000912616929044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01963973488391,0.0,0.0,0.0,0.0,0.0,0.0181352417354531,0.0,0.0,0.0,0.0,0.0,0.0,0.0144756638067742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061634548218761,0.0,0.0010978733786036,0.0,0.0,0.0066279022486073,0.0,0.0012198593095596,0.0,0.0,0.0,0.0,0.0,0.0005286057008091,0.0,0.0,0.0,0.0,0.0,0.0202090025617045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005286057008091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044728174683853,0.0020737608262513,0.0021144228032366,0.0,0.0123205790265522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013825072175009,0.0,0.0,0.0,0.0005286057008091,0.0,0.0447688366608383,0.0,0.0047574513072825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020737608262513,0.0,0.0,0.0,0.0083763672589761,0.0,0.0050014231691944,0.0010978733786036,0.0561948521937134,0.018338551620379596,0.0,0.0,0.0,0.0050014231691944,0.0,0.0,0.0035782539747082004,0.0,0.0013011832635302,0.0,0.018907819298174,0.0,0.0,0.0,0.0,0.0023583946651486,0.0,0.0,0.0,0.0,0.0,0.0103956937995642,0.0016846776513128,0.0023832025311253,0.0,0.0005752557833751,0.4649299420635245,0.0435139910424455,0.0007396145786251,0.1427867033734641,0.0,0.0041500595800632,0.0,0.0,0.0,0.0036569831943131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004879437238238
4-23,0.0012661280598094,0.002984444712408,0.0071144338598818,0.0,0.0,0.0002411672494875,0.0,0.0,0.0,0.0,0.0,0.0004220426866031,0.0011153985288797,0.0003014590618593,0.0,0.0094658145423851,0.0,0.0,0.0,0.00096466899795,0.0,0.0,0.0,0.0,0.0005124804051609,0.0,0.0,0.0,0.0,0.0,0.0146810563125527,0.0,0.0,0.0,0.000994814904136,0.0,0.0,0.0036476546484987,0.0,0.0025925479319908,0.0,0.0,0.0,0.0001808754371156,0.0004220426866031,0.0005638965249876,0.0117870493187025,0.0,0.0,0.0,0.0,0.0008742312793922,0.0,0.0,0.0006029181237187,0.0,0.0003617508742312,0.0,0.0,0.0020499216206439,0.0,0.0,0.003979259616544,0.0,0.0,0.0009043771855781,0.0012962739659954,0.0016580248402266,0.000994814904136,0.0025624020258048,0.0,0.0006632099360906,0.0,0.0,0.0003316049680453,0.0,0.0,0.0,0.0005727722175328,0.0,0.0,0.0,0.0,0.0,0.0015675871216688,0.0,0.0,0.0,0.0,0.0011153985288797,0.0001808754371156,0.0011455444350657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011756903412516,0.0,0.0,0.0002411672494875,0.0025322561196189,0.000452188592789,0.0036476546484986,0.0016580248402266,0.0184794404919807,0.0,0.0,0.0051549499577957,0.0,0.0,0.0,0.0091040636681536,0.0013867116845532,0.0025322561196189,0.0012359821536235,0.0004220426866031,0.0008139394670203,0.0040094055227299,0.0152538285300855,0.0044314482093331,0.0010852526226938,0.0798565054865546,0.011304714819727401,0.0025925479319908,0.0014470034969251,0.0018087543711563,0.0004220426866031,0.0015072953092969,0.00096466899795,0.0006933558422765,0.10026528397443611,0.0016881707464126,0.000452188592789,0.0016881707464126,0.0,0.0,0.0,0.029241529000361602,0.0048233449897502004,0.0003918967804172,0.0,0.0011455444350656,0.0,0.0077776437959725,0.0006330640299047,0.015042807186784,0.0110635475702398,0.0037983841794282996,0.0216146147353189,0.0060593271433738,0.012540696973351001,0.0010852526226938,0.0028035692752924,0.0,0.0010249608103219,0.0,0.0008440853732063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068129747980222,0.0033763414928252,0.0,0.0,0.0,0.0,0.0,0.0007536476546484,0.0032859037742674,0.0122392379114916,0.0,0.0074761847341129,0.0,0.0,0.0029844447124078998,0.036024357892197906,0.0008139394670203,0.0002713131556734,0.0128421560352103,0.0010249608103219,0.0194139635837453,0.0,0.015555287591944899,0.0,0.0,0.0005124804051609,0.0203707619651793,0.029886515824346004,0.0034538662155493,0.0,0.0,0.1535208289278913,0.5636850637907941,0.0255868048213152,0.0026080214280678,0.0,0.0,0.0,0.0,0.0,0.1121449214069218,0.0016916895749629,0.0,0.0013565657783672,0.0,0.0003316049680453,0.0,0.0003316049680453,0.0,0.0,0.0012359821536235,0.0,0.0009345230917641
